command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,......,迷迭香,0,,,,,,,……,ローズマリー
name,别离开我。要记得回来。,迷迭香,0,,,,,,,私から離れないで。戻ってくることを忘れないで。,ローズマリー
character,,,0,,,,,,,,
name,一定记得。,迷迭香小队成员,0,,,,,,,必ず覚えています。,ローズマリーチームメンバー
dialog,,,0,,,,,,,,
playsound,,,0,,,,,,,,
delay,,,0,,,,,,,,
character,,avg_npc_012,0,,,,,,,,
name,......通讯结束。,罗德岛干员,0,,,,,,,……通信終了。,ロドスのオペレーター
character,,char_002_amiya_1#4,0,,,,,,,,
name,状况怎么样？,阿米娅,0,,,,,,,状況はいかがですか？,アーミヤ
character,,avg_npc_012,0,,,,,,,,
name,啊，阿米娅。工程小组一人牺牲，其他人暂且还安全。,罗德岛干员,0,,,,,,,ああ、アーミヤ。工事チームの一人が犠牲になり、他はひとまず無事です。,ロドスのオペレーター
character,,char_002_amiya_1#7,0,,,,,,,,
name,迷迭香......我们的正面火力有点不足。游击队的迫击炮小队需要补给。我们要打个时间差。,阿米娅,0,,,,,,,ローズマリー……私たちの正面火力が少し足りません。ゲリラ隊の迫撃砲チームが補給を必要としています。時間差を稼ぎましょう。,アーミヤ
name,......你还好吗？,阿米娅,0,,,,,,,……あなたは大丈夫ですか？,アーミヤ
character,,avg_npc_042,0,,,1,,,char_002_amiya_1#7,,
name,......阿米娅，Ace死了以后，你在想什么？,迷迭香,0,,,,,,,……アーミヤ、エースが死んだ後、何を考えていましたか？,ローズマリー
character,,avg_npc_042,0,,,2,,,char_002_amiya_1#4,,
name,啊......！,阿米娅,0,,,,,,,あっ……！,アーミヤ
character,,avg_npc_042,0,,,1,,,char_002_amiya_1#4,,
name,不想回答也行。我只是很想知道。,迷迭香,0,,,,,,,答えたくなければいいんです。ただ知りたかっただけです。,ローズマリー
character,,avg_npc_042,0,,,2,,,char_002_amiya_1#4,,
name,抱歉，我不想想起太多。,阿米娅,0,,,,,,,すみません、あまり思い出したくありません。,アーミヤ
character,,avg_npc_042,0,,,1,,,char_002_amiya_1#4,,
name,阿米娅也会想要逃避吗？,迷迭香,0,,,,,,,アーミヤも逃げたくなることはありますか？,ローズマリー
character,,avg_npc_042,0,,,2,,,char_002_amiya_1#4,,
name,不是，只是还没到重新面对的时候。眼泪要留到一切都结束之后。,阿米娅,0,,,,,,,いいえ、ただまだ向き合う時ではないだけです。涙はすべてが終わった後に流します。,アーミヤ
name,我只记得最后，我觉得......我想起来——,阿米娅,0,,,,,,,私は最後に思い出したことだけ覚えています……思い出したんです——,アーミヤ
name,不能让他和罗德岛的干员们白白死去。,阿米娅,0,,,,,,,彼とロドスのオペレーターたちを無駄死にさせてはいけない。,アーミヤ
character,,avg_npc_042,0,,,,,,,,
name,好。,迷迭香,0,,,,,,,わかりました。,ローズマリー
name,侦查干员，告诉我方位，我去。,迷迭香,0,,,,,,,偵察オペレーター、位置を教えて、行きます。,ローズマリー
character,,char_002_amiya_1#4,0,,,,,,,,
name,整合运动已经陷入了一片混乱，要小心。,阿米娅,0,,,,,,,統合運動はすでに混乱状態に陥っています、注意してください。,アーミヤ
character,,avg_npc_042,0,,,,,,,,
name,因为我们是他们的敌人？,迷迭香,0,,,,,,,私たちは彼らの敵だからですか？,ローズマリー
character,,char_002_amiya_1#4,0,,,,,,,,
name,因为什么都是他们的敌人。有的人在缺少敌人的时候，就会为自己创造敌人......,阿米娅,0,,,,,,,理由はなんでも彼らの敵です。敵がいない時、自分で敵を作る人もいます……,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_cherunder_2,,,,
blocker,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,担心什么？先锋小组，突击！,凯尔希,0,,,,,,,何を心配している？先鋒チーム、突撃！,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
decision,狙击小组，后撤！,,3,1,,,,1;2;3,,狙撃チーム、撤退！,
decision,重装干员们，为他们提供掩护！,,3,2,,,,1;2;3,,重装オペレーターたち、彼らを護衛してください！,
decision,术师，停火！,,3,3,,,,1;2;3,,術師、射撃停止！,
predicate,,,0,,1,,,,,,
name,明白！重整队形，补充弹药！,狙击干员,0,,,,,,,了解！隊形を整え、弾薬を補充します！,狙撃オペレーター
predicate,,,0,,2,,,,,,
name,是！顶住！不要让通道被截断！,重装干员,0,,,,,,,了解！持ちこたえろ！通路を遮断させるな！,重装オペレーター
predicate,,,0,,3,,,,,,
name,施术停止！小心，别波及友军！,术师干员,0,,,,,,,術式停止！注意、友軍にかからないように！,術師オペレーター
predicate,,,0,,1;2;3,,,,,,
character,,avg_npc_091,0,,,,,,,,
name,不要再向前走！令人恐慌。,牧群化萨卡兹战士,0,,,,,,,これ以上前進するな！恐慌を招く。,牧群化サカズ戦士
name,不要打人，痛苦！到处是痛苦。,牧群化萨卡兹战士,0,,,,,,,人を攻撃するな、痛みが広がる！至る所に痛みがある。,牧群化サカズ戦士
character,,char_003_kalts_1,0,,,,,,,,
name,真是令人不快的感染倾向。,凯尔希,0,,,,,,,本当に不快な感染傾向です。,ケルシー
decision,他们已经不是人了。,,3,1,,,,1;2;3,,彼らはもはや人間ではありません。,
decision,......,,3,2,,,,1;2;3,,……,
decision,比起龙门的变异感染者更令人不安。,,3,3,,,,1;2;3,,龍門の変異感染者よりも不安を感じる。,
predicate,,,0,,1;2;3,,,,,,
name,你如果问我担心不担心迷迭香，阿米娅，以及他们带领的小队......,凯尔希,0,,,,,,,もしローズマリーやアーミヤ、彼女たちが率いる小隊のことを心配しているかと問われれば……,ケルシー
name,我只能坦白，担心是没用的。,凯尔希,0,,,,,,,正直に言うと、心配しても無意味です。,ケルシー
name,计划已经制定好了，一切都在被设计好的轨道上运行，这时你挤在别人的轨道上，只会让两辆电车一起脱轨。,凯尔希,0,,,,,,,計画は既に策定され、すべては設計された軌道上を走っています。その時、他人の軌道に割り込むと二両の路面電車が同時に脱線するだけです。,ケルシー
character,,avg_npc_012,0,,,,,,,,
name,牧群的战士没有前进的趋势......！,罗德岛干员,0,,,,,,,牧群の戦士は前進の兆しがありません……！,ロドスオペレーター
dialog,,,0,,,,,,,,
decision,不要大意！我们的目标是通过，不是歼灭！,,1,1,,,,1,,油断するな！我々の目的は突破だ、殲滅ではない！,
predicate,,,0,,1,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,分批次解决。我们没有完全处理整片战场的能力。,凯尔希,0,,,,,,,分割して対応する。我々には戦場全体を完全に処理する能力はない。,ケルシー
dialog,,,0,,,,,,,,
decision,阿米娅让人担心。,,3,1,,,,1;2;3,,アーミヤは心配です。,
decision,迷迭香让人担心。,,3,2,,,,1;2;3,,ローズマリーは心配です。,
decision,战况让人担心。,,3,3,,,,1;2;3,,戦況が心配です。,
predicate,,,0,,1,,,,,,
name,阿米娅是成熟的领导者和优秀的战士。她熟悉小队的运作模式以及我们的作战目的。,凯尔希,0,,,,,,,アーミヤは成熟したリーダーであり優れた戦士です。彼女は小隊の運用方法と我々の作戦目的を熟知しています。,ケルシー
predicate,,,0,,2,,,,,,
name,迷迭香是强大的攻坚干员和最受小队支持的精英干员。她能够完整且合理地完成每一项任务，只要这个任务的运作模式是为她量身制订的。,凯尔希,0,,,,,,,ローズマリーは強力な突撃オペレーターで、小隊から最も支持されるエリートオペレーターです。彼女は任務の運用方法が彼女に合わせて設計されていれば、すべての任務を完全かつ合理的に遂行できます。,ケルシー
predicate,,,0,,3,,,,,,
name,切尔诺伯格已经身处风暴的中心，在这种情况下，我们微不足道的关心并不能改变战局的任何一个部分。,凯尔希,0,,,,,,,チェルノボーグはすでに嵐の中心にあります。この状況では、我々のわずかな配慮が戦局のどの部分も変えることはありません。,ケルシー
name,我们对他们最大的支援，就是成功达成我们小队的战略目标。,凯尔希,0,,,,,,,彼らへの最大の支援は、我々の小隊の戦略目標を成功裏に達成することです。,ケルシー
predicate,,,0,,1;2;3,,,,,,
decision,这样就够了？！,,3,1,,,,1;2;3,,これで十分なのか？！,
decision,......,,3,2,,,,1;2;3,,……,
decision,是不是太没人情味了？,,3,3,,,,1;2;3,,あまりにも冷たすぎはしませんか？,
predicate,,,0,,1;2;3,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_infirmary,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_095,0,,,,,,,,
name,我不同意。,Pith,0,,,,,,,私は同意しません。,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,她撑过了全部七项训练流程，在各个测试中取得的成绩都在合格以上。有三门是特别优秀。,凯尔希,0,,,,,,,彼女はすべての7つの訓練プロセスを乗り越え、各テストで合格以上の成績を収めました。3つは特に優秀です。,ケルシー
character,,avg_npc_095,0,,,,,,,,
name,我不相信这样的施术者。凯尔希，作为术师，我以源石技艺为豪，以让源石技艺福泽他人为业。,Pith,0,,,,,,,私はそのような術師を信用しません。ケルシー、術師として、私は源石技術を誇りに思い、その技術で人々を助けることを使命としています。,ピス
name,Rosmontis绝非这样的术师。她源石技艺的本质绝非服务人类的那类。,Pith,0,,,,,,,ロズモンティスはそのような術師ではありません。彼女の源石技術の本質は人類を助けるものではありません。,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,我希望她参与战斗，只出于一个考量。,凯尔希,0,,,,,,,私は彼女に戦闘に参加してほしい、ただ一つの理由からです。,ケルシー
name,如果Rosmontis一直身在温室之中，一旦这个美好的环境破裂，她就会立刻成为一场灾难。,凯尔希,0,,,,,,,もしロズモンティスがずっと温室の中にいれば、この美しい環境が壊れた時、彼女はすぐに災難となるでしょう。,ケルシー
character,,avg_npc_095,0,,,,,,,,
name,你下不了手的话我来。,Pith,0,,,,,,,あなたに手が出せなければ、私がやります。,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,Pith！,凯尔希,0,,,,,,,ピス！,ケルシー
character,,avg_npc_095,0,,,,,,,,
name,你和阿米娅太相信他们的未来了。我们一步踏错，只会让别的人永远失去未来。,Pith,0,,,,,,,あなたとアーミヤは彼女たちの未来を信じすぎています。私たちが一歩間違えれば、他の人々の未来を永遠に失うことになります。,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,决断之前，至少先有所作为。,凯尔希,0,,,,,,,決断する前に、少なくとも何か行動しなければならない。,ケルシー
character,,avg_npc_095,0,,,,,,,,
name,我畏惧那个没能决断的未来。,Pith,0,,,,,,,私は決断できない未来を恐れています。,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,现在。让她成为精英干员。不是未来，是现在。,凯尔希,0,,,,,,,今です。彼女をエリートオペレーターにします。未来ではなく、今。,ケルシー
name,我们现在教导她，打磨她，把她的力量铸造成型，以最高的标准去要求她，让她即使被天灾袭击也绝不动摇。,凯尔希,0,,,,,,,私たちは今、彼女を教育し、鍛え、能力を磨き上げ、最高の基準で要求します。天災に襲われても決して動じないように。,ケルシー
name,直到大地上的一切都不能左右她。,凯尔希,0,,,,,,,大地のすべてが彼女を左右できなくなるまで。,ケルシー
name,到那时候她才有可能真正摆脱哥伦比亚人丢给她的可怕命运，自己决定自己的人生。,凯尔希,0,,,,,,,その時、彼女はようやくコロンビア人がもたらした恐ろしい運命から解放され、自分の人生を自分で決められるかもしれません。,ケルシー
name,这就是我的目的。,凯尔希,0,,,,,,,これが私の目的です。,ケルシー
character,,avg_npc_095,0,,,,,,,,
name,我知道你会这么说，凯尔希。,Pith,0,,,,,,,あなたがそう言うだろうとわかっていました、ケルシー。,ピス
name,谁来保证？谁来做？,Pith,0,,,,,,,誰が保証し、誰が実行するのですか？,ピス
character,,char_003_kalts_1,0,,,,,,,,
name,我需要你和我一起，需要精英干员们和我一起去做这件事。,凯尔希,0,,,,,,,私はあなたと、エリートオペレーターたちと共にこれを成し遂げる必要があります。,ケルシー
name,以及，我可以向你保证，只要我还活着，我们就一定能做到。,凯尔希,0,,,,,,,そして、私が生きている限り、必ず成し遂げるとあなたに約束します。,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_cherunder_2,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,如果用温情和善良去渲染战争，那么战争只会变得更加危险。,凯尔希,0,,,,,,,もし戦争を温情や善意で彩れば、戦争はただより危険なものになるだけです。,ケルシー
name,我不想这样去渲染一件既可怖又残酷的事情，即使我知道这件事从来不该发生。,凯尔希,0,,,,,,,私は、恐ろしく残酷なことをそのように彩りたくありません。たとえ、それが決して起こるべきでなかったと知っていても。,ケルシー
name,阿米娅与迷迭香，她们的监护人是整个罗德岛，以及罗德岛所有负有责任心的干员。,凯尔希,0,,,,,,,アーミヤとローズマリー、彼女たちの保護者はロドス全体、そしてロドスのすべての責任感あるオペレーターたちです。,ケルシー
name,在此之上，她们又是小队战术的核心，博士。,凯尔希,0,,,,,,,それに加えて、彼女たちは小隊戦術の核でもあります、ドクター。,ケルシー
name,对她们有信心，就是对自己有信心。,凯尔希,0,,,,,,,彼女たちを信じることは、すなわち自分を信じることです。,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_warehouse,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_401_elysm,0,,,,,,,,
delay,,,0,,,,,,,,
name,喂，霍克，你看到了吗？,极境,0,,,,,,,ねえ、ホーク、見えましたか？,エクシア
character,,avg_npc_012,0,,,,,,,,
name,怎么会没看到。,霍克,0,,,,,,,見ないわけがありません。,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,你别说话，会暴露的。,极境,0,,,,,,,話さないでください、バレてしまいます。,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（那你问我干什么？你可还在大声喧哗。）,霍克,0,,,,,,,（なら何で聞くんだ？お前はまだ大声で騒いでいるよ。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（嘘，嘘，再这样说，你可要被队长骂了。）,极境,0,,,,,,,（しーっ、しーっ、そう言い続けると、隊長に怒られますよ。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（她又说不了话，我怎么知道是她要骂我，还是假借她名义骂我。）,霍克,0,,,,,,,（彼女はまた喋れない、私がどうやって彼女が怒っているのか、それとも彼女の名を借りて私を怒っているのか分かる？）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（我不会的。）,极境,0,,,,,,,（私はそんなことしません。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（我知道。）,霍克,0,,,,,,,（知っていますよ。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（......）,极境,0,,,,,,,（……）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（......）,霍克,0,,,,,,,（……）,
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（我说......）,极境,0,,,,,,,（言いたいのは……）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（不说了，你是想问这摊东西。）,霍克,0,,,,,,,（言わないで、それはお前がこの山の物について聞きたいからだろ。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（这一箱箱的武器和护甲。还有这些摆得整整齐齐的机械。如果这是随手摆在这里的，那我一定也能随手捡到几百万维多利亚铸币。）,极境,0,,,,,,,（この箱の武器や防具。そしてきちんと整えられた機械たち。もしこれがただ置かれているだけなら、私だって何百万ヴィクトリアクラウンでも拾えるでしょう。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（那些军备，我打赌两百块，就是乌萨斯的。我还在拉瓦勒搞走私的时候见过，这全都是新款的。）,霍克,0,,,,,,,（あの軍備は、200クラウン賭けてもウルサスのものだ。ラヴァレで密輸していた時に見たことがある。全部新型だ。）,ホーク
name,（除了中央军团，其他部队装备这些武器的时间......我猜，打底不超过五年。）,霍克,0,,,,,,,（中央軍団以外の部隊がこの武器を装備したのは……多分、最大でも5年未満だ。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（你觉得，这些武器铠甲什么的，有多大概率只是整合运动抢来的？）,极境,0,,,,,,,（これらの武器や鎧が、ただ統合運動が奪ったものだと思いますか？どれほどの確率で？）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（整合运动那帮拿水管的，我看连怎么给这些东西上油都不会。）,霍克,0,,,,,,,（統合運動のパイプ持ち連中は、これらの物に油を差すことすらできないと思う。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（游击队呢？游击队可是乌萨斯军出身的。）,极境,0,,,,,,,（ゲリラ隊は？ゲリラ隊はウルサス軍出身ですよ。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（游击队，游击队离开所属集团军多少年了？那些又大又沉的铁家伙，只是被推进湖里就全都会淹死。）,霍克,0,,,,,,,（ゲリラ隊は、所属軍から何年離れている？あの大きくて重い鉄の塊は、湖に押し込まれたら全滅するだろう。）,ホーク
name,（就算当年他们有带勤务队出来，那勤务队可能也已经死光了。）,霍克,0,,,,,,,（たとえ当時彼らが勤務隊を連れていたとしても、その隊はもう全滅している可能性がある。）,ホーク
name,（你想想，看他们现在的装备状况，他们能把自己那身铠甲擦擦干净就已经是谢天谢地。）,霍克,0,,,,,,,（彼らの現在の装備状況を考えてみろ、自分の鎧を拭くことさえできれば御の字だ。）,ホーク
name,（让他们来整理这些武器？他们可能连哪头是用来朝着敌人的都弄不清楚。）,霍克,0,,,,,,,（彼らにこれらの武器を整理させる？敵に向ける先さえ分からないかもしれない。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（你这么一说，我感觉他们有点傻。）,极境,0,,,,,,,（そう言われると、彼らが少し間抜けに見えますね。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（傻和不懂是两回事。干后勤不仅要本事，还要知识。游击队也不蠢，只不过要正好碰到几个感染了逃出来的勤务官，这事儿想碰上都难。）,霍克,0,,,,,,,（間抜けと無知は違う。後方支援は技術だけでなく知識も必要だ。ゲリラ隊は馬鹿ではない、ただ偶然感染して逃げた勤務官に出会うのは難しいのだ。）,ホーク
name,（想赶在乌萨斯处决他们之前救下几个刚刚被感染的勤务官......难上加难。）,霍克,0,,,,,,,（ウルサスが処刑する前に、感染した勤務官を救うなんて……至難の業だ。）,ホーク
name,（喏......装备编码被刮掉了。你可以说逃兵都喜欢这么干，但也可以说......）,霍克,0,,,,,,,（ほら……装備のコードが削り取られている。逃亡兵がよくやることだと言えるが、こうも言える……）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,（要掩人耳目也会这么干。）,极境,0,,,,,,,（人目を欺くにはこうするだろう。）,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（手法也太外行了，这刮痕，我连锉铸码的锉刀是什么型号哪家厂子的都看得出。有些人，哈，只能说是被逼急了。）,霍克,0,,,,,,,（やり方が稚拙すぎる、この削り傷でどのメーカーの何の型のやすりかまで見分けられる。ある者は、はは、追い詰められていたのだろう。）,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,可现在，最重要的是......,极境,0,,,,,,,でも今、一番重要なのは……,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,......通知他们。现在通知他们，不管有没有用。,霍克,0,,,,,,,……知らせることだ。今知らせるんだ、意味があろうとなかろうと。,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,希望还来得及。队长，是让Raidian把信息转给阿米娅她们，还是我们直接去和他们说？,极境,0,,,,,,,まだ間に合うといいですね。隊長、この情報はRaidianにアーミヤたちに伝えてもらいますか、それとも我々が直接彼らに伝えに行きますか？,エクシア
name,我们要从后方牵制住整合运动和这些奇模怪样的家伙？知道了。,极境,0,,,,,,,後方から統合運動とあの奇妙な連中を抑えつける、と？了解しました。,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,等等。,霍克,0,,,,,,,待て。,ホーク
name,有不明单位在靠近我们的位置。,霍克,0,,,,,,,不明な部隊が我々の位置に近づいている。,ホーク
name,Mantra，你去吗？让他们忘记自己在做什么就行，先别给他们伪造命令啊把他们变成白痴啊什么的......,霍克,0,,,,,,,Mantra、お前が行くか？彼らに自分が何をしているか忘れさせればいい。偽の命令を出すとか、馬鹿にするとかはまだやらないでくれ……,ホーク
name,你的体力还很宝贵，要是我们真的和整合运动正面冲突了，要靠你化解风险。,霍克,0,,,,,,,お前の体力は貴重だ。もし我々が本当に統合運動と正面衝突したら、お前にリスクの回避を頼む。,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,唔？嗯。,极境,0,,,,,,,うん？はい。,エクシア
name,“好。你们也小心。”,极境,0,,,,,,,「はい。皆さんもお気をつけて。」,エクシア
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,知道了。,霍克,0,,,,,,,了解だ。,ホーク
character,,char_401_elysm,0,,,,,,,,
name,那就......我就发信了，队长。就这个。,极境,0,,,,,,,では……私は通信を送ります、隊長。これで。,エクシア
name,“乌萨斯军在核心城。”,极境,0,,,,,,,「ウルサス軍はコアシティにいる。」,エクシア
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
