command,text,name,focus,image,name2,jp_text,jp_name
name,小心！乌萨斯军穿上了整合运动的——,罗德岛近卫干员？,,,,注意！ウーサス軍が統合運動の装備を着ている——,ロードアイランドガード隊員？
character,,char_002_amiya_1#7,,,,,
name,不，Guard！,阿米娅,,,,いいえ、ガードさん！,アーミヤ
name,你不能这么说......！,阿米娅,,,,そんなことは言ってはいけません……！,アーミヤ
character,,avg_npc_059,,,,,
name,为什么？,罗德岛近卫干员？,,,,なぜですか？,ロードアイランドガード隊員？
character,,char_002_amiya_1#7,,,,,
name,你这么说，敌人和我们都会怀疑起自己周围的人......局势越混乱越方便他们行事！,阿米娅,,,,そんな風に言うと、敵も私たちも周りの人を疑い始めます……状況が混乱すればするほど、彼らは行動しやすくなるのです！,アーミヤ
name,极境的推测要是没错，那我们首先就只能......,阿米娅,,,,ジージングの推測が正しければ、私たちはまず...,アーミヤ
name,阻挡住任何人。,阿米娅,,,,誰も通さないようにするしかありません。,アーミヤ
character,,avg_npc_059,,,,,
name,可已经没多少时间了，我们不知道什么时候整合运动就会涌向指挥塔......那时候我们只会更难组织进攻！,罗德岛近卫干员？,,,,しかし時間があまりありません。いつ統合運動が指揮塔に押し寄せるかわかりません…その時は攻撃の組織もさらに困難になります！,ロードアイランドガード隊員？
character,,char_002_amiya_1#7,,,,,
name,所以，我们不需要所有人都加入这场战斗。对抗塔露拉，不成军队建制的小队是没有用的。,阿米娅,,,,だから、全員がこの戦いに参加する必要はありません。タルーラと対抗するには、軍隊として組織されていない小隊は意味がありません。,アーミヤ
name,我去。,阿米娅,,,,私が行きます。,アーミヤ
character,,avg_npc_058,,,,,
name,后退，后退！当心破城矛的射击！找掩护！,盾卫,,,,後退、後退！投石槍の射撃に注意！隠れろ！,シールドガード
character,,avg_npc_059,,,,,
name,阿米娅......你又要......你可是罗德岛的领导人！,罗德岛近卫干员？,,,,アーミヤ…また…あなたはロードアイランドのリーダーでしょう！,ロードアイランドガード隊員？
character,,char_002_amiya_1#7,,,,,
name,我不敢说“那我就更应该去了”......我只能说，如果一件事只有我能做，如果一件事需要被完成，那么我会去做，我会去完成。,阿米娅,,,,「だから私が行くべきだ」とは言えません……ただ、もしそれが私にしかできないことなら、そしてそれが成し遂げられるべきことなら、私は行ってやり遂げます。,アーミヤ
character,,avg_npc_059,,,,,
name,那谁来掩护你们的行动？,罗德岛近卫干员？,,,,では、誰が君たちの行動の護衛を？,ロードアイランドガード隊員？
character,,avg_npc_042,,,,,
name,我会。,迷迭香,,,,私がします。,ローズマリー
name,盾卫们，你们的伤员也动起来，把阵线稳住。,迷迭香,,,,シールドガード達、負傷者も動ける者は立ち上がり、前線を支えなさい。,ローズマリー
character,,avg_npc_058,,,,,
name,菲林......！,盾卫,,,,フィリン…！,シールドガード
character,,avg_npc_042,,,,,
name,他们还在驱赶那些特殊的感染者，牧群。狠毒。他们没有一点仁慈......,迷迭香,,,,彼らはまだあの特殊な感染者、群れを追い払っている。冷酷だ。少しの慈悲もない……,ローズマリー
name,我来毁掉他们的阵地和伏击点。,迷迭香,,,,私は彼らの陣地と待ち伏せ地点を壊すわ。,ローズマリー
character,,avg_npc_058,,,,,
name,......好！,盾卫,,,,…了解！,シールドガード
name,菲林，受乌萨斯盾卫和游击队战士支援的外人，你是第一个！,盾卫,,,,フィリン、ウーサスのシールドガードとゲリラ兵の支援を受けている外部の者、君が最初だ！,シールドガード
dialog,,,,,,,
character,,,,,,,
,年纪尚幼的术师抬起手。战场的嘈杂声响好像与她无关，她目不斜视。她目光如炬。,,,,,年若い術師が手を上げる。戦場の雑音など彼女には関係ないようで、まっすぐ前を見据え、その眼差しはまるで炎のようだ。,
,此前，她的惶恐与她的痛惜使她不断追逐着她不断流逝的记忆。,,,,,かつて彼女の狼狽と悲しみは、彼女の薄れていく記憶を追い続けさせていた。,
,现在，她与友人的约定，她与这些钢铁墙垛共同的责任，令她停步，令她站定。,,,,,今は、彼女と友人の約束、そしてこの鉄の塁壁と共有する責任が、彼女を立ち止まらせ、しっかりと立たせている。,
character,,avg_npc_042,,,,,
name,不，我不是外人。,迷迭香,,,,いいえ、私は外部の者ではありません。,ローズマリー
name,我们现在是一支队伍。我们要停下这座城市。,迷迭香,,,,私たちは今、ひとつのチームです。この街を止めなければなりません。,ローズマリー
name,所以，不是外人！,迷迭香,,,,だから、外部の者ではありません！,ローズマリー
character,,avg_npc_058,,,,,
camerashake,,,,,,,
name,盾卫！架盾！,盾卫,,,,シールドガード！盾を構えろ！,シールドガード
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
