command,text,name,focus,image,name2,jp_text,jp_name
character,,avg_npc_079,,,,,
delay,,,,,,,
name,啊，早。,阿丽娜,,,,あ、おはようございます。,アリーナ
character,,avg_npc_078,,,,,
name,现在出去会不会有些危险？,塔露拉,,,,今外に出るのは少し危険でしょうか？,タルラ
character,,avg_npc_079,1,,avg_npc_078,,
name,我问过战士们，纠察队应该都聚在西边的村子吧？前几天你们和他们的交流是不是被发现了？,阿丽娜,,,,戦士たちに聞きましたが、巡察隊は西側の村に集まっているはずですよね？数日前にあなたたちが彼らと交流しているのが見つかりませんでしたか？,アリーナ
character,,avg_npc_079,2,,avg_npc_078,,
name,有这个可能。所以，暂时别往西边去了。,塔露拉,,,,その可能性はあります。だから、しばらくは西へは行かないでください。,タルラ
character,,avg_npc_079,1,,avg_npc_078,,
name,我知道的，那东边这个村子，应该还是可以换些东西的。,阿丽娜,,,,分かっています。あの東側の村では、まだ物々交換ができそうですよ。,アリーナ
name,哎呀，别太担心，我们以前遇到的情况可比这危险多了。,阿丽娜,,,,まあまあ、あまり心配しないでください。私たちが以前遭遇した状況はこれよりもっと危険でしたから。,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,你准备去换些什么？,塔露拉,,,,何を交換しに行くつもりですか？,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,罐装水果和干蔬果。,阿丽娜,,,,缶詰の果物と干し野菜です。,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,......好像不是特别重要的东西？,塔露拉,,,,……それはあまり重要なものではないようですね？,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,再这样下去战士们会得病的。你也多学点生活方面的常识吧......,阿丽娜,,,,このままだと戦士たちは病気になってしまいます。あなたも生活に関する常識をもっと学んだほうが良いですよ……。,アリーナ
character,,avg_npc_079,2,,avg_npc_078,,
name,填饱肚子都很困难了，有些东西大概真不是那么......,塔露拉,,,,腹を満たすのも難しいのに、そんなものはあまり……。,タルラ
character,,avg_npc_079#5,1,,avg_npc_078,,
name,不对，塔露拉，这可不对。,阿丽娜,,,,違います、タルラ、それは間違っています。,アリーナ
character,,avg_npc_079#5,,,,,
name,嗯哼，咳——,阿丽娜,,,,ええと、咳—,アリーナ
name,“正因为我们有时候吃不饱也穿不暖，所以那些诗歌、音乐、果实、鲜花，对味觉、视觉和嗅觉、触觉的渴望，才是可贵的。”,阿丽娜,,,,「時には満足に食べられず暖も取れないからこそ、詩や音楽、果実や花、美味や視覚、嗅覚、触覚への渇望が尊いのです。」,アリーナ
name,“就是这些东西提醒着我们，我们是在为了让所有人过上什么样的生活而奋斗的。”,阿丽娜,,,,「まさにこれらのものが、私たちがみんなにどんな生活を提供するために戦っているのかを思い出させてくれます。」,アリーナ
name,健康的身体当然也是其中一部分。一点点蔬果就能让许多人都摆脱疾病了。,阿丽娜,,,,健康な身体ももちろんその一部です。少しの野菜や果物が多くの人の病気を救うのですから。,アリーナ
character,,avg_npc_079#5,2,,avg_npc_078#2,,
name,......用我的说法反驳我，很狡诈。,塔露拉,,,,……私の言葉で反論するなんて、ずる賢いですね。,タルラ
character,,avg_npc_079#3,1,,avg_npc_078#2,,
name,什么呀......狡诈是什么词儿啊，不应该哦塔露拉同学。请跟我说，聪——明——！,阿丽娜,,,,何ですか……ずる賢いなんて言葉はよくないですよ、タルラさん。私にはこう言ってください、かしこ――い――！,アリーナ
character,,avg_npc_079#3,2,,avg_npc_078#2,,
name,好好。,塔露拉,,,,わかりました。,タルラ
name,需要人保护你吗？,塔露拉,,,,誰かに守ってもらう必要はありますか？,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,不太好。我又不是什么特别的感染者，因为我让我们暴露踪迹可不好。而且，我是比较容易隐藏自己身份的感染者，其他的战士们可不容易。,阿丽娜,,,,あまりよくないです。私は特別な感染者ではありませんから、私たちの足跡が見つかるのは良くありません。それに、私は自分の正体を隠しやすい感染者ですが、他の戦士たちはそう簡単ではありません。,アリーナ
character,,avg_npc_079,2,,avg_npc_078,,
name,那注意安全。那些村民也没那么值得信任......出尔反尔的事情发生得多了去了。,塔露拉,,,,それなら安全に気をつけてください。あの村人たちもあまり信用できません……裏切りは何度も起きていますから。,タルラ
character,,avg_npc_079,1,,avg_npc_078,,
name,嗯，好。噢，我会多换点梨的。雪怪们会不会更喜欢苹果？,阿丽娜,,,,はい、わかりました。ああ、梨を多めに交換してきます。雪男たちはリンゴのほうが好きでしょうか？,アリーナ
character,,avg_npc_079,2,,avg_npc_078,,
name,他们好像更喜欢山莓......就别管他们了吧。他们找那些有自己那一套。,塔露拉,,,,彼らは山苺のほうが好きなようです……彼らのことは気にしなくていいです。彼らには彼らのやり方がありますから。,タルラ
name,我还有个会要开。,塔露拉,,,,私はまだ会議があります。,タルラ
character,,avg_npc_079,1,,avg_npc_078,,
name,好，那我走啦。,阿丽娜,,,,わかりました、それでは行ってきますね。,アリーナ
character,,avg_npc_078,,,,,
name,——阿丽娜！,塔露拉,,,,――アリーナ！,タルラ
character,,avg_npc_079,1,,avg_npc_078,,
name,什么？,阿丽娜,,,,何でしょうか？,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,之后我准备组织一个感染者教育小组，你想当组长吗？,塔露拉,,,,これから私は感染者教育グループを組織する予定です。リーダーになりたいですか？,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,啊，我可以吗？,阿丽娜,,,,あの、私でよろしいでしょうか？,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,在那些不是战士的感染者里，你的名声可比我要好。,塔露拉,,,,戦士でない感染者の中では、あなたの評判は私よりずっといいわ。,タルラ
name,那时候也比较容易向大家介绍你了。,塔露拉,,,,その時なら皆に紹介しやすいわね。,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,我不是说......,阿丽娜,,,,そんなつもりではなくて……,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,知识的战士也是战士，阿丽娜。这点我会坚持。,塔露拉,,,,知識の戦士も戦士よ、アリーナ。その点は譲れないわ。,タルラ
character,,avg_npc_079,1,,avg_npc_078#2,,
name,那......,阿丽娜,,,,そ、それじゃ……,アリーナ
name,看你安排吧。不会要写演讲辞吧？,阿丽娜,,,,お任せします。でもスピーチの原稿を書かされるのは嫌ですけど？,アリーナ
character,,avg_npc_079,2,,avg_npc_078#2,,
name,啊，我仿佛已经听到掌声了。,塔露拉,,,,ああ、もう拍手が聞こえてくるわ。,タルラ
character,,avg_npc_079#3,,,,,
name,......别揶揄我了。我去了。,阿丽娜,,,,……からかわないでくださいね。行ってまいります。,アリーナ
character,,avg_npc_078#2,,,,,
name,再见。早点回来！,塔露拉,,,,さようなら。また早く戻ってきて！,タルラ
stopmusic,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_snowconutryinside,,,
blocker,,,,,,,
playmusic,,,,,,,
character,,avg_npc_058,,,,,
delay,,,,,,,
name,这不行。必须直接吊死他们。,盾卫,,,,これはダメだ。彼らは直接首を吊るべきだ。,盾衛
name,大尉他现在不在，如果他在这，一定会立刻这么下令。,盾卫,,,,大尉は今ここにいないが、もしいたらすぐにそう命じるだろう。,盾衛
character,,avg_npc_058,2,,avg_npc_078#4,,
name,游击队的战士，我们不是军队，至少现在还不是。,塔露拉,,,,ゲリラの戦士、私たちは軍隊ではない。少なくとも今はまだそうではない。,タルラ
name,影响太差了。他们本因为信任我们而加入我们，然后因为饥饿而产生怀疑，最后犯下错误。,塔露拉,,,,影響があまりに悪すぎる。彼らは私たちを信じて加入したが、飢えから疑いを持ち、最後には過ちを犯した。,タルラ
name,前提是，我们根本没能兑现承诺。,塔露拉,,,,前提として、私たちは約束を全く果たせなかったのだ。,タルラ
character,,avg_npc_058,1,,avg_npc_078#4,,
name,承诺让他们吃我们本就不剩下多少的食物？,盾卫,,,,約束したのは、私たちもほとんど残っていない食糧を分けることか？,盾衛
character,,avg_npc_058,2,,avg_npc_078#4,,
name,我们承诺能让感染者有容身之处。,塔露拉,,,,私たちは感染者が身を寄せる場所を約束した。,タルラ
name,......不要指望所有人都是为了崇高的目的来到这里的。这不现实。,塔露拉,,,,……ここに来る者すべてが崇高な目的のためとは限らない。現実的ではない。,タルラ
name,如果我们早点交付那批机器得到这些粮食，就能增加他们的信任。,塔露拉,,,,もしあの機械を早く引き渡し、この食糧を得られれば、彼らの信頼も増していただろう。,タルラ
character,,avg_npc_058,1,,avg_npc_078#4,,
name,无论如何我不同意他们继续留在我们的队伍之中。,盾卫,,,,いかなる場合でも、彼らが引き続き私たちの隊にいるのは反対だ。,盾衛
character,,avg_npc_058,2,,avg_npc_078#4,,
name,那就流放他们。,塔露拉,,,,ならば追放すればいい。,タルラ
name,不准使用额外的暴力，而且，给他们一周的口粮。,塔露拉,,,,さらなる暴力行使は禁止、そして一週間分の食糧を与えること。,タルラ
character,,avg_npc_058,1,,avg_npc_078#4,,
name,不可能！我们的战士都没有这个待遇！,盾卫,,,,ありえない！うちの戦士にはそんな待遇はない！,盾衛
character,,avg_npc_058,2,,avg_npc_078,,
name,......,塔露拉,,,,……,タルラ
character,,avg_npc_058,1,,avg_npc_078,,
name,这点我们绝不会退让。不是因为功绩什么的，而是因为他们的作为根本不配。,盾卫,,,,ここは絶対に譲れない。功績のためではなく、彼らの行いが到底それに値しないからだ。,盾衛
character,,avg_npc_058,2,,avg_npc_078,,
name,可以。那么，言语别太激烈。别过度斥责他们。,塔露拉,,,,いいわ。それでは、言葉をあまり激しくしないでください。彼らを過度に非難しないでくださいね。,タルラ
character,,avg_npc_058,1,,avg_npc_078,,
name,......最多就这样。,盾卫,,,,……これが精一杯だ。,盾衛
character,,avg_npc_058,2,,avg_npc_078,,
name,好。,塔露拉,,,,わかりました。,タルラ
character,,avg_npc_058,1,,avg_npc_078,,
name,西边既然已经有纠察队在活动......那就不能让他们发现这些感染者的踪迹。,盾卫,,,,西側にはすでに巡察隊が動いている…だから、彼らにこれらの感染者の痕跡を見つけさせてはならない。,盾衛
name,那样应该把他们丢在......,盾卫,,,,そうしたら彼らをそこに置き去りにするべきだが……,盾衛
character,,,,,,,
dialog,,,,,,,
playsound,,,,,,,
delay,,,,,,,
character,,avg_npc_058,,,,,
name,嗯？有人敲门。,盾卫,,,,ん？誰かがノックしている。,盾衛
character,,avg_npc_078,,,,,
name,请进。,塔露拉,,,,どうぞ、お入りください。,タルラ
dialog,,,,,,,
character,,,,,,,
playsound,,,,,,,
character,,avg_npc_080,,,,,
delay,,,,,,,
name,呼，呼......,感染者战士,,,,はあ、はあ……,感染者戦士
name,塔露拉！,感染者战士,,,,タルラ！,感染者戦士
name,是纠察队！他们在搜查和我们交易了粮食的那个村庄！,感染者战士,,,,巡察隊です！彼らは私たちと食料の取引をしたあの村を捜索しています！,感染者戦士
name,现在撤退吗？我们现在撤走的话，等他们发现我们的踪迹，我们早就走了！,感染者战士,,,,今、撤退しますか？いま撤退したら、彼らが私たちの痕跡を見つけた時には、私たちはとっくに去っています！,感染者戦士
character,,avg_npc_078#4,,,,,
name,——,塔露拉,,,,——,タルラ
name,把纠察队引过来。我们在这附近伏击他们，即使要留下痕迹，我们也应该让纠察队认为这些是我们做的。,塔露拉,,,,巡察隊を誘き寄せなさい。私たちはこの近くで彼らを伏撃する。たとえ痕跡を残すことになっても、それを巡察隊に私たちの仕業だと思わせるべきだ。,タルラ
character,,avg_npc_058,1,,avg_npc_078#4,,
name,塔露拉！再想想！十公里之内就是第四集团军的岗哨，一旦纠察队报信，他们也会出动！,盾卫,,,,タルラ！よく考えて！10キロ圏内には第四集団軍の哨戒がいる。巡察隊が連絡を入れれば、彼らも動き出す！,盾衛
character,,avg_npc_058,2,,avg_npc_078#4,,
name,如果这两个村庄因为包庇我们而被洗劫......不，不包庇我们也没用，只要他们因为感染者而受害，就不会再有村子会愿意和我们交换物资了。,塔露拉,,,,もしこの二つの村が私たちをかくまったことで襲撃されれば……いや、かくまわなくても意味がない。感染者のせいで被害を受ければ、もうどの村も私たちと物資を交換しようとは思わなくなる。,タルラ
character,,avg_npc_080,1,,avg_npc_078#4,,
name,那把消息截住......,感染者战士,,,,それなら情報を遮断し……,感染者戦士
character,,avg_npc_078#4,,,,,
name,这种想法会让消息传得更远，更恶劣！,塔露拉,,,,そんな考えは情報をもっと遠くへ、もっと悪い形で広げるだけよ！,タルラ
name,听好，如果你杀了人去掩盖，那么尸体就是新的证据；如果你毁尸灭迹，那么空白就是证据。,塔露拉,,,,よく聞いて、もしあなたが隠すために人を殺せば、その遺体が新たな証拠になる。もし遺体を焼却して証拠を消しても、空白こそが証拠になるの。,タルラ
name,想让坏事不要在人和人之间流传，办法只有一个，那就是别让坏事发生。,塔露拉,,,,悪いことを人々の間で伝わらせない方法はただ一つ、それは悪いことを起こさせないことよ。,タルラ
name,我们现在要做的是拓宽我们的道路，以及愿意继续走下去的后人的路。还有问题吗？,塔露拉,,,,私たちが今しなければならないことは、私たちの道、そして未来に進み続ける子孫の道を広げることよ。質問は？,タルラ
character,,avg_npc_058,,,,,
name,没有。,盾卫,,,,ありません。,盾衛
character,,avg_npc_080,,,,,
name,你说的也有道理，就这么办。,感染者战士,,,,おっしゃる通りです、そのようにしましょう。,感染者戦士
character,,avg_npc_078#4,,,,,
name,我们走。,塔露拉,,,,行きましょう。,タルラ
name,对了，你刚才说的是对的。保护好非战斗人员，帮助他们先撤走。,塔露拉,,,,そうだ、さっきあなたが言ったことは正しい。非戦闘員をしっかり守って、先に撤退するのを助けなさい。,タルラ
character,,avg_npc_078,,,,,
name,我们有场硬仗要打。这回我和你们一起打这场，而且我们的身边，没有霜星，也没有爱国者；记住，有一天，你们身边可能甚至没有我。,塔露拉,,,,私たちは厳しい戦いをしなければなりません。今回は私も皆さんと一緒に戦いますが、私たちのそばにはフロースターもパトリオットもいません。覚えておいて、いつか皆さんのそばに私すらいなくなるかもしれません。,タルラ
name,但只要一件事是对的、是可行的，我们身边并不需要任何人。你们并不需要任何人在身边。,塔露拉,,,,しかし、一つのことが正しくて実行可能なら、私たちは誰もそばに必要としません。皆さんも誰かをそばに必要としないのです。,タルラ
character,,avg_npc_080,,,,,
name,好！,感染者战士,,,,よし！,感染者戦士
character,,avg_npc_078#5,,,,,
name,走。,塔露拉,,,,行きましょう。,タルラ
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
