command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,敌视感染者的人不希望感染者得到救治，他们犯下的每一桩针对感染者的恶行，都增加了感染者与普通人间的不信任。,阿米娅,0,,,,,,,感染者を敵視する人々は感染者が救われることを望まず、彼らが犯す感染者に対する悪行は、感染者と一般人の不信感を強めています。,アーミヤ
name,而另外一些人，利用感染者，奴役感染者，感染者只是他们的利益牺牲品。,阿米娅,0,,,,,,,また、感染者を利用し奴隷のように扱う者もいます。感染者は彼らの利益の犠牲者に過ぎません。,アーミヤ
name,有人仅仅因为我们在研发治疗矿石病的药物，就与我们敌对，甚至攻击我们......这样的事情，我们遭遇过。,阿米娅,0,,,,,,,私たちが鉱石病の治療薬を開発しているだけで敵対し、攻撃してくる者もいます……そのようなことはこれまでにも経験しています。,アーミヤ
name,如果......如果我们研发出了药物，却再也没有机会将这种药物交付给感染者使用，那又会是什么样的光景？,阿米娅,0,,,,,,,もし……もし私たちが薬を開発しても、それを感染者に届ける機会が二度とないとしたら、それは一体どんな光景でしょうか？,アーミヤ
name,我们的敌人远不仅仅是“矿石病”。我们也已经没办法从这场战争里安然脱身。,阿米娅,0,,,,,,,私たちの敵は単なる「鉱石病」だけではありません。私たちはこの戦争から安く抜け出すこともできないのです。,アーミヤ
name,两个星期前，整合运动与我们罗德岛发生了暴力冲突，有许多干员牺牲在了切尔诺伯格。,阿米娅,0,,,,,,,二週間前、統合運動と私たちロドスは暴力的衝突を起こし、多くのオペレーターがチェルノボーグで犠牲になりました。,アーミヤ
name,......这种事已经在我们的身边发生过太多次了。,阿米娅,0,,,,,,,……こうしたことは私たちの身近で何度も起こっています。,アーミヤ
name,如果每一次的牺牲都迫使我们转身复仇，那我们就有无数的仇要去报，将有无数的人......会被杀死。,阿米娅,0,,,,,,,もし毎回の犠牲が復讐を強いるならば、私たちには無数の仇があり、無数の人が……殺されるでしょう。,アーミヤ
name,被敌人杀死，被我们杀死。,阿米娅,0,,,,,,,敵に殺され、私たちに殺されるのです。,アーミヤ
name,我们与整合运动间的争执，本不该建立在仇恨上。在能与对方谈判的情况下，我们会要求对方为他们的行为作出解释，承担责任。,阿米娅,0,,,,,,,私たちと統合運動の争いは、本来憎しみの上に築くものではありません。交渉が可能な場合は、相手に行動の説明と責任の説明を求めます。,アーミヤ
name,但到现在为止，整合运动依然没有自他们的疯狂行为中清醒过来。现在，他们正操作着切尔诺伯格核心城，冲向龙门。,阿米娅,0,,,,,,,しかし、現在まで統合運動は自分たちの狂気から覚めていません。今や彼らはチェルノボーグ核心都市を操作し、龍門へ向かっています。,アーミヤ
name,更诡异的是，乌萨斯并没有放弃对核心城的领土控制。,阿米娅,0,,,,,,,さらに奇妙なことに、ウーサスは核心都市の領土支配を放棄していません。,アーミヤ
name,乌萨斯依然把切尔诺伯格核心城看做自己的领土，哪怕它现在被整合运动操控着，哪怕乌萨斯从来没有......,阿米娅,0,,,,,,,ウーサスは今や統合運動に掌握されているチェルノボーグ核心都市を自分の領土だと見なしています。たとえウーサスが…,アーミヤ
name,哪怕乌萨斯从来没有对整个事件做出任何反应。切尔诺伯格这座城市里发生了种种可怕的事，乌萨斯帝国对此视而不见，也没有采取手段。,阿米娅,0,,,,,,,ウーサスがこの事態にまったく対応していなくても。チェルノボーグという都市で恐ろしい事が起きても、ウーサス帝国は見て見ぬふりで何も手を打たないのです。,アーミヤ
name,......那可是它们的国民。,阿米娅,0,,,,,,,……それは彼らの国民です。,アーミヤ
name,所以，我认为，这次冲突背后隐藏着乌萨斯的阴谋。核心城的冲撞一定会带来国家与国家的战争。一旦乌萨斯和炎开战——,阿米娅,0,,,,,,,だから私は、この衝突の背後にウーサスの陰謀があると考えています。核心都市の衝突は必ず国と国の戦争を招きます。ウーサスとイェンが開戦すれば――,アーミヤ
name,到那时候，做什么都太晚了。,阿米娅,0,,,,,,,その時には、もう何をしても手遅れです。,アーミヤ
name,无论整合运动的背后有多少隐情、多少隐形的推力，无论罪魁祸首是谁，只有一个事实会被冷酷地摆在我们面前。,阿米娅,0,,,,,,,統合運動の背後にどれだけの真実や見えざる力があろうと、犯人が誰であろうと、唯一確かな事実が冷酷に私たちの前にあります。,アーミヤ
name,——“感染者挑发了这场战争。”,阿米娅,0,,,,,,,――『感染者がこの戦争を引き起こした』ということです。,アーミヤ
name,无论谁赢得了战争的胜利，感染者都是仇恨矛头指向的目标。,阿米娅,0,,,,,,,誰が戦争に勝とうとも、感染者は憎悪の矢印の的になります。,アーミヤ
name,感染者面临着的，是比现在更严苛的压迫，更加艰苦的生存环境，还有......永远无法被消解的仇恨。,阿米娅,0,,,,,,,感染者が直面するのは、今よりも厳しい圧迫、より過酷な生存環境、そして……永遠に消えない憎しみです。,アーミヤ
name,那样的话，我们罗德岛根植的土壤就会消失。这片大地上的各个国家，将不允许我们治疗感染者，不允许他们获得正常的生活。,阿米娅,0,,,,,,,そうなれば、ロドスの根付く土壌は消えます。この大地の国々は私たちが感染者を治療することを許さず、彼らに普通の生活を許さないでしょう。,アーミヤ
name,是的......这也是我们和矿石病的漫长战争中，无法逃避的一部分。,阿米娅,0,,,,,,,はい……これもまた、私たちと鉱石病との長い戦争の避けられない一部です。,アーミヤ
name,所以，罗德岛一直身在这场战争。这场战争，我们很难取胜。,阿米娅,0,,,,,,,ですから、ロドスはずっとこの戦争の中にあります。この戦争に勝つのは非常に困難です。,アーミヤ
name,就算这样，我们也不可能认输。,阿米娅,0,,,,,,,それでも、私たちは決して負けるわけにはいきません。,アーミヤ
name,我们会用理智去对抗狂热，用巧妙的战术去战胜敌意，我们不可能放弃，因为我们没人希望最后只有一个不幸的结局等着我们。,阿米娅,0,,,,,,,私たちは理性で狂気に立ち向かい、巧みな戦術で敵意に打ち勝ちます。決して諦めません。誰も最後に不幸な結末だけが待っていることを望んでいないからです。,アーミヤ
name,所以，我们要阻止整合运动，我们要去阻止切尔诺伯格核心城与与龙门城的冲撞。,阿米娅,0,,,,,,,だからこそ、私たちは統合運動を阻止し、チェルノボーグ核心都市と龍門都市の衝突を止めなければなりません。,アーミヤ
name,希望留舰的各位照顾好罗德岛。不管我们能不能回来，罗德岛都会坚持到最后。,阿米娅,0,,,,,,,残留艦の皆さんにはロドスをしっかり守ってほしいです。私たちが戻れるかどうかに関わらず、ロドスは最後まで持ちこたえます。,アーミヤ
name,嗯。一切照常运行。,阿米娅,0,,,,,,,はい。すべて通常通りに進行しています。,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,咻......,阿米娅,0,,,,,,,シュッ……,アーミヤ
decision,说得好！,,3,1,,,,1;2;3,,いいぞ！,
decision,......,,3,2,,,,1;2;3,,……,
decision,你演讲的样子很迷人。,,3,3,,,,1;2;3,,あなたの演説の様子はとても魅力的です。,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1#2,0,,,,,,,,
name,啊，嗯，谢谢博士夸奖！,阿米娅,0,,,,,,,あ、ええ、ドクター、褒めてくださってありがとうございます！,アーミヤ
predicate,,,0,,2,,,,,,
character,,char_002_amiya_1#6,0,,,,,,,,
name,唔，唔？博士，我脸上，有什么东西吗？不会是......面包屑吧？,阿米娅,0,,,,,,,うん？ドクター、私の顔に何かついていますか？まさか……パンくずじゃありませんよね？,アーミヤ
predicate,,,0,,3,,,,,,
character,,char_002_amiya_1#10,0,,,,,,,,
name,嗯！,阿米娅,0,,,,,,,はい！,アーミヤ
character,,char_002_amiya_1#5,0,,,,,,,,
name,......嗯？！欸？！,阿米娅,0,,,,,,,……えっ？！あれ？！,アーミヤ
predicate,,,0,,1;2;3,,,,,,
decision,会不会悲观了些？,,1,1,,,,1,,悲観的すぎるのではないでしょうか？,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,......嗯，也有干员以前和我们这么说过。他们说，在这个时候，要鼓励大家，激发他们的志气。,阿米娅,0,,,,,,,……ええ、以前にもそう言った作戦員がいました。このような時こそ、みんなを励まし、士気を高めるべきだと。,アーミヤ
name,可是，我慢慢发现，我们并不是那种团体。我们没有那么、那么需要昂扬的斗志，我们需要的是，对自己行为的理解。,阿米娅,0,,,,,,,しかし、私は徐々に気づきました。私たちはそのような集団ではないということに。私たちに必要なのはそんなに高揚した闘志ではなく、自分たちの行動への理解なのです。,アーミヤ
name,越是困难的时候，越应该把最真实的情况告诉大家，否则，我们的选择就会是盲目的。,阿米娅,0,,,,,,,困難な時ほど、最も真実の状況を皆に伝えるべきです。そうでなければ、私たちの選択は盲目的になってしまいます。,アーミヤ
name,有什么会比遮着眼睛在大地上行走更危险呢......？,阿米娅,0,,,,,,,目を覆い隠して大地を歩くより危険なことがありますか……？,アーミヤ
decision,我听说陈长官离开了龙门。,,1,1,,,,1,,チェン長官が龍門を離れたと聞きました。,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,......是的。这次，陈长官应该会一个人潜入切尔诺伯格核心城。,阿米娅,0,,,,,,,……はい。今回、チェン長官は一人でチェルノボーグの核心都市に潜入するはずです。,アーミヤ
name,龙门城，感染者，血缘关系......陈长官的身上纠结着许许多多的矛盾。,阿米娅,0,,,,,,,龍門、感染者、血縁関係……チェン長官には多くの矛盾が絡み合っています。,アーミヤ
character,,char_002_amiya_1#4,0,,,,,,,,
name,哪怕是这样沉重的负担，她也没有放弃，没有逃走，她带着它们走向了切尔诺伯格核心城。,阿米娅,0,,,,,,,それほど重い負担であっても、彼女は諦めず逃げず、それらを抱えてチェルノボーグ核心都市へと向かいました。,アーミヤ
name,背叛，离乡，死亡......她都不害怕。,阿米娅,0,,,,,,,裏切り、故郷の喪失、死さえも……彼女は恐れていません。,アーミヤ
name,博士，陈长官是感染者。,阿米娅,0,,,,,,,ドクター、チェン長官は感染者です。,アーミヤ
decision,什么？！,,3,1,,,,1;2;3,,えっ？！,
decision,啊......,,3,2,,,,1;2;3,,あ……,
decision,我就知道是这样。,,3,3,,,,1;2;3,,やはりそうでしたか。,
predicate,,,0,,1;2;3,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,是。,阿米娅,0,,,,,,,はい。,アーミヤ
name,博士，我们罗德岛去核心城的同时，也会尽力去援助她。,阿米娅,0,,,,,,,ドクター、私たちロドスは核心都市へ向かうと同時に、彼女の支援も全力で行います。,アーミヤ
name,不仅是因为她......不仅是因为陈长官已经算是我们的朋友，也并不完全因为这是龙门某位人物的私人委托。,阿米娅,0,,,,,,,それは彼女のためだけでなく……チェン長官がもう私たちの友人であることだけでもなく、また龍門のある人物の個人的依頼でもありません。,アーミヤ
name,陈长官不会独自面对整合运动。我们会和她一起。,阿米娅,0,,,,,,,チェン長官は一人で整合運動に立ち向かうわけではありません。私たちも共にいます。,アーミヤ
name,她努力去维护的东西，她苦熬至今的沉默......我们去帮助她，是为了我们愿望里相似的部分。,阿米娅,0,,,,,,,彼女が守ろうと努力し、今まで耐えてきた沈黙……私たちが彼女を助けるのは、私たちの願いに似ている部分のためです。,アーミヤ
decision,太好心了点吧？,,3,1,,,,1;2;3,,優しすぎるのでは？,
decision,......,,3,2,,,,1;2;3,,……,
decision,我以为你会有点害怕那个铁娘子。,,3,3,,,,1;2;3,,あの鉄の女を少し怖がると思っていました。,
predicate,,,0,,1;2;3,,,,,,
character,,char_002_amiya_1#2,0,,,,,,,,
name,唉，哈哈，博士的表情......真有趣。,阿米娅,0,,,,,,,ああ、はは、ドクターの表情……とても面白いです。,アーミヤ
character,,char_002_amiya_1,0,,,,,,,,
name,我以前怀疑过陈长官她，也想着她是我们无法改变的那种人。,阿米娅,0,,,,,,,以前、チェン長官を疑い、彼女は私たちが変えられない人だと思っていました。,アーミヤ
name,但是，当她向感染者伸出援手的时候，我看到了，我看到了她心灵的颜色。,阿米娅,0,,,,,,,ですが、彼女が感染者に手を差し伸べた時、私は見たのです、彼女の心の色を。,アーミヤ
decision,我头次听这种说法。,,3,1,,,,1;2;3,,その表現は初めて聞きました。,
decision,......,,3,2,,,,1;2;3,,……,
decision,这样的形容挺有趣的。,,3,3,,,,1;2;3,,そのような表現は面白いですね。,
predicate,,,0,,1;2;3,,,,,,
character,,char_002_amiya_1#5,0,,,,,,,,
name,呃，唔，就，就是一种形容啦！,阿米娅,0,,,,,,,えっと、うーん、ただの表現です！,アーミヤ
character,,char_002_amiya_1,0,,,,,,,,
name,我也不知道怎么和别人描述我看到的东西......直接传输给别人也很不礼貌。,阿米娅,0,,,,,,,私も見たものをどう人に伝えてよいか分かりません……直接伝えるのは無礼ですし。,アーミヤ
name,但在移动城市中保护感染者，坚持这种信念是一件......壮举。,阿米娅,0,,,,,,,しかし、移動都市の中で感染者を守り、その信念を貫くことは……壮大な行いです。,アーミヤ
name,陈长官绝不是一个冷血无情的人。,阿米娅,0,,,,,,,チェン長官は決して冷血で無情な人ではありません。,アーミヤ
name,也许她铁面无私，但正因为如此，她的正义感会促使她起身与灰暗的大地战斗。,阿米娅,0,,,,,,,彼女は厳格で私情を挟みませんが、だからこそ彼女の正義感は暗い大地に立ち向かうのです。,アーミヤ
name,即使她从来都不这么说。,阿米娅,0,,,,,,,彼女は決してそうは言いませんが。,アーミヤ
name,所以，我们要去。,阿米娅,0,,,,,,,だから、私たちは行きます。,アーミヤ
decision,没问题，我也和人约好了要去！,,3,1,,,,1;2;3,,問題ない、私も誰かと約束して行きます！,
decision,好。,,3,2,,,,1;2;3,,いいです。,
decision,也有人希望我去阻止整合运动。,,3,3,,,,1;2;3,,私に整合運動を阻止してほしい人もいます。,
predicate,,,0,,1;2;3,,,,,,
name,......博士，难道是在说......,阿米娅,0,,,,,,,……ドクター、どうやら……,アーミヤ
name,啊......,阿米娅,0,,,,,,,あ……,
name,......霜星小姐......,阿米娅,0,,,,,,,……シュンセイさん……,アーミヤ
name,......对。,阿米娅,0,,,,,,,……ええ。,アーミヤ
name,还有，米莎。,阿米娅,0,,,,,,,それと、ミシャも。,アーミヤ
name,如果我们还能做些什么，能阻止米莎悲剧的重演，能宽慰霜星小姐和她的战士们，还有什么......,阿米娅,0,,,,,,,もし私たちがまだできることがあって、ミシャの悲劇の再来を止め、シュンセイさんと彼女の戦士たちを慰めることができ、そして何か……,アーミヤ
name,还有什么是能帮助到更多人，阻止这片大地生产更多悲哀的事，我们去做。,阿米娅,0,,,,,,,もっと多くの人を助け、この大地でさらに多くの悲しみが生まれるのを阻止できることがあるなら、私たちはそれをします。,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
playsound,,,0,,,,,,,,
delay,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,资料已经发给两位了。,凯尔希,0,,,,,,,資料はお二人に送付済みです。,ケルシー
name,接下来，将是我们三个人第一次共同指挥。,凯尔希,0,,,,,,,これからは、私たち三人による初めての共同指揮となります。,ケルシー
decision,你会和我配合吗？,,3,1,,,,1;2;3,,私と協力してくれますか？,
decision,......,,3,2,,,,1;2;3,,……,
decision,我该不该表现得更兴奋一些？,,3,3,,,,1;2;3,,もっと興奮しているふりをすべきでしょうか？,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,你也可以选择不去。这是你的个人选择，我无权改变。,凯尔希,0,,,,,,,行かない選択もできます。これはあなたの個人的な選択であり、私には変える権利はありません。,ケルシー
character,,char_002_amiya_1#7,0,,,,,,,,
name,......凯尔希医生。,阿米娅,0,,,,,,,……ケルシー博士。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,我在听。,凯尔希,0,,,,,,,聞いています。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,我希望凯尔希医生能抛弃对博士的成见。,阿米娅,0,,,,,,,ケルシー博士には、ドクターに対する偏見を捨てていただきたいと存じます。,アーミヤ
name,我也希望博士别因为凯尔希医生之前的言语......对她产生成见。暂时放下也可以。,阿米娅,0,,,,,,,また、ドクターにもケルシー博士の以前の言葉で……彼女に偏見を持たないでいてほしいです。一時的にでもわだかまりを置いても構いません。,アーミヤ
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1,,
name,博士失去了记忆。在短短两个星期内，罗德岛没有可靠的方法让博士重拾记忆。,阿米娅,0,,,,,,,ドクターは記憶を失ってしまいました。わずか二週間の間に、ロドスにはドクターの記憶を取り戻す確かな方法がありません。,アーミヤ
name,所以博士现在所拥有的，都是新的理解，新的认知。,阿米娅,0,,,,,,,ですので、ドクターが今持っているのはすべて新しい理解、新しい認知です。,アーミヤ
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#4,,
name,凯尔希医生，我希望你用现在的眼光去看待现在的博士。,阿米娅,0,,,,,,,ケルシー博士、今の目で今のドクターを見ていただきたいのです。,アーミヤ
name,博士，我也想你别因为凯尔希医生现在说的那些话就怀疑她的目的。,阿米娅,0,,,,,,,ドクター、またケルシー博士の今の言葉で彼女の目的を疑わないでいただきたいのです。,アーミヤ
name,她是你最值得......,阿米娅,0,,,,,,,彼女はあなたが最も信頼すべき……,アーミヤ
name,......依靠的人。不管你是不是相信她，她都是。,阿米娅,0,,,,,,,……頼るべき人です。あなたが彼女を信じていようといまいと、彼女はそうなのです。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#4,,
name,哼。,凯尔希,0,,,,,,,ふん。,ケルシー
character,,char_002_amiya_1#7,0,,,,,,,,
name,请两位都答应我。,阿米娅,0,,,,,,,二人とも、どうか私のお願いを聞いてください。,アーミヤ
decision,我还能怎么样？,,3,1,,,,1;2;3,,私にほかに何ができるでしょうか？,
decision,......,,3,2,,,,1;2;3,,……,
decision,我似乎没得选。,,3,3,,,,1;2;3,,選択肢がないようです。,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1,,
name,博士。,凯尔希,0,,,,,,,ドクター。,ケルシー
name,我们没有尽释前嫌这个选项，道德不能使我们这样的人变成更好的人。,凯尔希,0,,,,,,,私たちには和解という選択肢はありません。道徳が私たちのような人間をより良くはしません。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,医生。,阿米娅,0,,,,,,,博士。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1,,
name,我没有拒绝你提议的意思，阿米娅。,凯尔希,0,,,,,,,あなたの提案を拒否するつもりはありません、アーミヤ。,ケルシー
name,只是，纯粹善意的宽恕，以及放弃自己愤怒的权力，只是让我们变得无限软弱。,凯尔希,0,,,,,,,ただ、純粋な善意の赦しや、自分の怒りを放棄する権利は、私たちを無限に弱くするだけです。,ケルシー
name,我会一直保留这种权力。,凯尔希,0,,,,,,,私はその権利をずっと保持します。,ケルシー
name,不过现在，我会搁置我的偏见，我们先去解决核心城这件事。,凯尔希,0,,,,,,,しかし今は、偏見を脇に置き、まずはコアシティの問題を解決しましょう。,ケルシー
name,彻底地解决它。,凯尔希,0,,,,,,,徹底的に解決します。,ケルシー
decision,阿米娅，我站在你这边。,,3,1,,,,1;2;3,,アーミヤ、私はあなたの側にいます。,
decision,......,,3,2,,,,1;2;3,,……,
decision,凯尔希，合作愉快。,,3,3,,,,1;2;3,,ケルシー、よろしく協力しましょう。,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,嗯......嗯。,阿米娅,0,,,,,,,ええ……はい。,アーミヤ
character,,char_002_amiya_1#6,0,,,,,,,,
name,不不，没有！我不是觉得不好啦！其实是我......我有点，唔，我还有点反应不过来。,阿米娅,0,,,,,,,いいえ、違います！悪く思っていませんよ！実は私……少し、うーん、まだ反応が追いついていないんです。,アーミヤ
character,,char_002_amiya_1#3,0,,,,,,,,
name,......我相信博士会在最关键的时刻协助我。,阿米娅,0,,,,,,,……私はドクターが最も重要な時に私を助けてくれると信じています。,アーミヤ
name,只不过，以前的我想着的，是让博士来指导我，在这些最困难的时候，做到那些我办不到的事......,阿米娅,0,,,,,,,しかし以前の私は、ドクターに指導してもらい、最も困難な時に自分にできないことをやってほしいと思っていました……,アーミヤ
name,我也会变得更勇敢，只要博士在我身边。以前我就是这么想的。,阿米娅,0,,,,,,,ドクターがそばにいれば、私ももっと勇敢になれると、そう思っていました。,アーミヤ
character,,char_003_kalts_1,0,,,,,,,,
name,阿米娅。,凯尔希,0,,,,,,,アーミヤ。,ケルシー
character,,char_002_amiya_1#6,0,,,,,,,,
name,啊，唔......医生，我没事。我知道的，我现在已经不会那么依靠别人了。,阿米娅,0,,,,,,,あ、うーん……博士、大丈夫です。わかっています、今はもうあまり他人に頼っていません。,アーミヤ
character,,char_002_amiya_1,0,,,,,,,,
name,但是博士，只是对博士......我原本真的是这么想的。,阿米娅,0,,,,,,,でもドクターに対してだけは……私は本当にそう思っていました。,アーミヤ
name,现在，博士，我们是肩并着肩了。从和你重逢开始，我就一直想找个机会，告诉博士，告诉博士......,阿米娅,0,,,,,,,今、ドクター、私たちは肩を並べています。あなたと再会してからずっと、ドクターに伝える機会を探していました、ドクターに……,アーミヤ
name,我长大了。我已经不用博士，凯尔希医生和......唔......遮风挡雨。,阿米娅,0,,,,,,,私は大人になりました。もうドクターもケルシー博士も……うーん……守ってくれなくても大丈夫です。,アーミヤ
character,,char_003_kalts_1#2,0,,,,,,,,
name,......,凯尔希,0,,,,,,,……,
character,,char_002_amiya_1#3,0,,,,,,,,
name,我会用成绩回应博士的信任。一定。,阿米娅,0,,,,,,,ドクターの信頼に結果で応えます。必ず。,アーミヤ
name,欸！肩并肩是形容啊，不可以说我矮！我还在长个子！......唔！！我很快就会长得和博士长得一样高了，肯定！,阿米娅,0,,,,,,,えっ！肩を並べるっていうのは例えですよ、背が低いって言わないでください！私はまだ成長中です！……うーん！！もうすぐドクターと同じくらいの身長になります、きっと！,アーミヤ
name,......我只是很高兴，博士。嗯。只是......很高兴。,阿米娅,0,,,,,,,……私はただ嬉しいんです、ドクター。ええ。ただ……とても嬉しいんです。,アーミヤ
predicate,,,0,,2,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,......,凯尔希,0,,,,,,,……,
character,,char_002_amiya_1,0,,,,,,,,
name,......,阿米娅,0,,,,,,,……,
character,,,0,,,,,,,,
name,我感觉这里冷场了。需要我把指挥室的温度调高一些吗？,PRTS,0,,,,,,,なんだかここは気まずい空気ですね。指揮室の温度を少し上げましょうか？,PRTS
character,,char_002_amiya_1#3,0,,,,,,,,
name,博士想保留自己的观点，并没有任何问题。,阿米娅,0,,,,,,,ドクターが自分の考えを持つのは、何の問題もありません。,アーミヤ
name,我也不希望强迫博士把想法说出来......,阿米娅,0,,,,,,,私はまた、ドクターに考えを無理に話させたいとは思いません……,アーミヤ
character,,char_002_amiya_1,0,,,,,,,,
name,我知道的，我们......我们每个人都有自己的空间。,阿米娅,0,,,,,,,わかっています、私たち……私たち一人一人にはそれぞれの空間があると。,アーミヤ
name,只是，博士，哪怕只是给我一点点帮助......,阿米娅,0,,,,,,,ただ、ドクター、ほんの少しだけでも私に助けを……,アーミヤ
character,,char_003_kalts_1,0,,,,,,,,
name,阿米娅。没必要示弱。,凯尔希,0,,,,,,,アーミヤ。弱みを見せる必要はありません。,ケルシー
name,博士有擅长的事，也有不擅长的事。能力需要自行复苏的时间，博士也会在正确的时候做出正确的选择。,凯尔希,0,,,,,,,ドクターには得意なこともあれば不得意なこともあります。能力は自分で回復する時間が必要で、ドクターは正しい時に正しい選択をされます。,ケルシー
name,这个人不会忘记从苏醒直至现在发生在自己面前的一切。,凯尔希,0,,,,,,,この人は目覚めてから今まで、自分の前で起きたすべてのことを忘れません。,ケルシー
name,——如果我真的可以这么期待。,凯尔希,0,,,,,,,——もし私が本当にそう期待してよいのなら。,ケルシー
character,,char_002_amiya_1#6,0,,,,,,,,
name,凯尔希医生，这么说也太伤人了......！,阿米娅,0,,,,,,,ケルシードクター、そうおっしゃるのはとても傷つきます……！,アーミヤ
character,,char_002_amiya_1#3,0,,,,,,,,
name,博士不爱说话，只是博士不愿说多余的话。博士会直接抓住问题的核心，是吧？,阿米娅,0,,,,,,,ドクターは口数が少ないだけで、余計なことはお話しになりません。ドクターは問題の核心をしっかり掴まれるのです、そうでしょうか？,アーミヤ
predicate,,,0,,3,,,,,,
