command,text,name,focus,image,name2,jp_text,jp_name
name,所以我想......既然这样，我们就更不能离开这里了。,感染者战士,,,,だから私は思うのです……こういう状況だからこそ、私たちはここを離れてはいけないと。,感染者の戦士
name,塔露拉，我们带不走每一个人，对吧？,感染者战士,,,,タルラ、私たちはすべての人を連れていけないでしょう？,感染者の戦士
character,,avg_npc_080,2,,avg_npc_078,,
name,我得......承认。,塔露拉,,,,認めざるを得ません……。,タルラ
character,,avg_npc_080,1,,avg_npc_078,,
name,既然如此，在我们一路向南走去，赢得那个你说过的美好事物之前，呃，冻原怎么办？冻原剩下的感染者怎么办？,感染者战士,,,,そうすると、私たちが南へ向かい、あなたが言っていたあの素晴らしいものを手に入れるまで、ええと、ツンドラはどうなるのでしょう？ツンドラに残った感染者たちはどうなるのですか？,感染者の戦士
name,不光是冻原啊......这片大地那么宽广，也有人想着干脆借这个机会离开这里。,感染者战士,,,,ツンドラだけではなく、この広い大地には、あえてこの機会を利用してここを離れようと考える者もいます。,感染者の戦士
name,去找其他地方受苦受难的同胞，去看看其他地方......会不会有感染者的一席之地。,感染者战士,,,,苦しみながらも他の場所にいる仲間を探しに行き、他の場所に感染者たちの居場所があるかどうかを見に行くのです。,感染者の戦士
name,有人会这样想的。,感染者战士,,,,そう考える人もいます。,感染者の戦士
character,,avg_npc_080,2,,avg_npc_078#2,,
name,你......,塔露拉,,,,あなた……,タルラ
name,你会这么想，我其实很......高兴。,塔露拉,,,,あなたがそう考えてくれること、私は本当に……嬉しく思いますわ。,タルラ
character,,avg_npc_080,1,,avg_npc_078#2,,
name,呃......听上去是我搞不懂的事情，那我就不问为什么了......,感染者战士,,,,えっと……よくわからないことのようですね、だから理由は聞かないことにします……,感染者の戦士
name,话、话说回来啊......我们在这种节骨眼离队，会不会被当做逃兵啊？我不太懂这之类的事情，所以我才来找你说的。,感染者战士,,,,ところで……こんな大事な時に仲間を離れるのは、逃亡者と思われませんか？私はそういうことに詳しくないので、あなたに相談しに来たんです。,感染者の戦士
character,,avg_npc_080,2,,avg_npc_078#2,,
name,呵，那当然不。,塔露拉,,,,ふふ、そんなことはありませんわ。,タルラ
name,塔露拉也好，游击队也罢，都只是一个“名字”而已。,塔露拉,,,,タルラでも、ゲリラ隊でも、それはただの“名前”に過ぎません。,タルラ
name,你们带着名字之下的东西......想法，精神，带着崇高的反抗的火，洒向大地各处，你又何须为此自责？,塔露拉,,,,あなたたちは名前の下にあるもの、考えや精神、崇高な反抗の火を大地のあちこちに撒き散らしているのです。それを自分のせいだと責める必要はありませんわ。,タルラ
character,,avg_npc_080,1,,avg_npc_078#2,,
name,好！,感染者战士,,,,わかりました！,感染者の戦士
name,老实说我还是半懂不懂的，但塔露拉都这么说了，我就放心了。,感染者战士,,,,正直まだよく分かりませんが、タルラがそう言うなら安心しました。,感染者の戦士
character,,avg_npc_080,2,,avg_npc_078#2,,
name,你大可放心。,塔露拉,,,,どうぞご安心くださいませ。,タルラ
name,好了......不能让猎人们的努力白费。你们布下陷阱的诀窍真的让人大开眼界。,塔露拉,,,,さて……ハンターたちの努力を無駄にはできません。あなたたちの仕掛けた罠の技術には本当に感心しましたわ。,タルラ
character,,avg_npc_080,,,,,
name,我会珍惜这样能吃上饭的日子的。塔露拉，我们会去这片大地的各个角落的。,感染者战士,,,,私はこんなふうに食事ができる日々を大切にします。タルラ、私たちはこの大地のあちこちへ行くでしょう。,感染者の戦士
name,喂，都看过来，开饭了！,感染者战士,,,,おい、みんな見て見て、食事の時間だ！,感染者の戦士
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
