command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
name,罗德岛在战斗状态中，有为无辜感染者处理生存问题的职能。,凯尔希,0,,,,,,,136,罗德岛在战斗状态中，有为无辜感染者处理生存问题的职能。,ロドスは戦闘状態で、無辜の感染者の生存問題に対処する役割を持っています。,ケルシー,True
name,你是否无辜，我们尚无法判断......,凯尔希,0,,,,,,,137,你是否无辜，我们尚无法判断......,あなたが無辜かどうかは、まだ判断できません……,ケルシー,True
name,但是。,凯尔希,0,,,,,,,138,但是。,しかし。,ケルシー,True
dialog,,,0,,,,,,,139,,,,False
character,,,0,,,,,,,140,,,,False
blocker,,,0,,,,,,,141,,,,False
camerashake,,,0,,,,,,,142,,,,False
stopmusic,,,0,,,,,,,143,,,,False
playsound,,,0,,,,,,,144,,,,False
blocker,,,0,,,,,,,145,,,,False
delay,,,0,,,,,,,146,,,,False
character,,,0,,,,,,,147,,,,False
name,————,Mon3tr,0,,,,,,,148,————,————,Mon3tr,True
character,,avg_npc_057,0,,,,,,,149,,,,False
camerashake,,,0,,,,,,,150,,,,False
name,啊！！！,乌萨斯感染者,0,,,,,,,151,啊！！！,あ！！！,ウサス感染者,True
character,,char_002_amiya_1#6,0,,,,,,,152,,,,False
name,凯尔希医生！,阿米娅,0,,,,,,,153,凯尔希医生！,ケルシー医師！,アーミヤ,True
decision,你做什么！,,1,1,,,,1,,154,你做什么！,何をなさっているのですか！,,True
predicate,,,0,,1,,,,,155,,,,False
character,,avg_npc_057,0,,,,,,,156,,,,False
name,你，你那个，什么，是，唔......,乌萨斯感染者,0,,,,,,,157,你，你那个，什么，是，唔......,あ、あれは、何だ、ん……,ウサス感染者,True
playmusic,,,0,,,,,,,158,,,,False
dialog,,,0,,,,,,,159,,,,False
character,,avg_npc_059,0,,,,,,,160,,,,False
camerashake,,,0,,,,,,,161,,,,False
name,......没想到我自己有被Mon3tr抓住的这天。,罗德岛近卫干员？,0,,,,,,,162,......没想到我自己有被Mon3tr抓住的这天。,……自分がMon3trに捕まる日が来るとは思わなかった。,ロドス近衛オペレーター？,True
character,,char_003_kalts_1,0,,,,,,,163,,,,False
name,抵在你脖子上的这部分锋刃，切入角只有8度，深入6mm就足够切开你的大动脉。,凯尔希,0,,,,,,,164,抵在你脖子上的这部分锋刃，切入角只有8度，深入6mm就足够切开你的大动脉。,あなたの首に当たっているこの刃の部分は、切込み角がわずか8度で、6mm深く入れば大動脈を切断できます。,ケルシー,True
name,小姐。,凯尔希,0,,,,,,,165,小姐。,お嬢さん。,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,166,,,,False
name,唔，呃......？,乌萨斯感染者,0,,,,,,,167,唔，呃......？,うっ、え……？,ウサス感染者,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,168,,,,False
name,他有像自己所说的那样坚定地保护你们的生存权吗？,凯尔希,0,,,,,,,169,他有像自己所说的那样坚定地保护你们的生存权吗？,彼は自身が言う通り、あなたたちの生存権を固く守っていますか？,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,170,,,,False
name,你问的是什么......你这么问，要干什么！,乌萨斯感染者,0,,,,,,,171,你问的是什么......你这么问，要干什么！,何を聞いているんだ……そんなこと聞いて、何がしたいんだ！,ウサス感染者,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,172,,,,False
name,他和他所属的整合运动，不分是哪一部分，有威胁到你的生命，甚至做出伤害你的举动吗？,凯尔希,0,,,,,,,173,他和他所属的整合运动，不分是哪一部分，有威胁到你的生命，甚至做出伤害你的举动吗？,彼や彼が所属する統合運動のどの部分であれ、あなたの命を脅かしたり、傷つける行動をしましたか？,ケルシー,True
name,如实回答，我会按照你的回答来处理他。,凯尔希,0,,,,,,,174,如实回答，我会按照你的回答来处理他。,正直に答えてください、あなたの回答に従って彼に対応します。,ケルシー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,175,,,,False
name,你用他的命威胁我？！我和他......和他......根本就没有关系！,乌萨斯感染者,0,,,,,,,176,你用他的命威胁我？！我和他......和他......根本就没有关系！,彼の命を使って私を脅すのか？！私と彼は……彼とは……全く関係ない！,ウサス感染者,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,177,,,,False
name,落实到他个人，他有跟随整合运动犯下侵害他人的罪行吗？,凯尔希,0,,,,,,,178,落实到他个人，他有跟随整合运动犯下侵害他人的罪行吗？,彼個人に関して言えば、統合運動に従い他者を侵害する罪を犯しましたか？,ケルシー,True
character,,avg_npc_059,0,,,1,,,char_003_kalts_1,179,,,,False
name,医生......不要侮辱我！,罗德岛近卫干员？,0,,,,,,,180,医生......不要侮辱我！,医師……私を侮辱しないでください！,ロドス近衛オペレーター？,True
character,,avg_npc_059,0,,,2,,,char_003_kalts_1,181,,,,False
name,我能采信的只有目击者与受害者。既然你声称保证了她的生存权，那么能判断你是否犯下罪行的唯一证据，就是这位小姐的证词。,凯尔希,0,,,,,,,182,我能采信的只有目击者与受害者。既然你声称保证了她的生存权，那么能判断你是否犯下罪行的唯一证据，就是这位小姐的证词。,私が信用できるのは目撃者と被害者だけです。あなたが彼女の生存権を保証すると言うなら、あなたが罪を犯したか判断する唯一の証拠は、このお嬢さんの証言です。,ケルシー,True
name,你所说的一切都只是一面之词。,凯尔希,0,,,,,,,183,你所说的一切都只是一面之词。,あなたのおっしゃることはすべて一方的な言い分です。,ケルシー,True
character,,avg_npc_059,0,,,1,,,char_003_kalts_1,184,,,,False
name,可她说的难道不也——,罗德岛近卫干员？,0,,,,,,,185,可她说的难道不也——,しかし彼女の言うこともまた――,ロドス近衛オペレーター？,True
character,,avg_npc_059,0,,,2,,,char_003_kalts_1,186,,,,False
name,她的身份与你不同。,凯尔希,0,,,,,,,187,她的身份与你不同。,彼女の身分はあなたとは違います。,ケルシー,True
name,你有力量。你具备施加暴力的能力，无论这种暴力被你用来做什么。,凯尔希,0,,,,,,,188,你有力量。你具备施加暴力的能力，无论这种暴力被你用来做什么。,あなたには力がある。暴力を行使する能力を持っている。たとえその暴力を何に使おうと。,ケルシー,True
character,,avg_npc_042,0,,,,,,,189,,,,False
name,我感受到了。,迷迭香,0,,,,,,,190,我感受到了。,感じましたわ。,ローズマリー,True
name,阿米娅，是萨卡兹人。,迷迭香,0,,,,,,,191,阿米娅，是萨卡兹人。,アーミヤはサカズ人です。,ローズマリー,True
name,目标个体已经十分靠近了。,迷迭香,0,,,,,,,192,目标个体已经十分靠近了。,目標の個体が非常に近づいています。,ローズマリー,True
character,,char_003_kalts_1,0,,,2,,,avg_npc_057,193,,,,False
name,就不能......可他......,乌萨斯感染者,0,,,,,,,194,就不能......可他......,できない......でも彼が......,ウサス感染者,True
character,,char_003_kalts_1,0,,,1,,,avg_npc_057,195,,,,False
