command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,兄弟姐妹们，没事吧？！,佩特洛娃,,,,32,兄弟姐妹们，没事吧？！,皆さん、ご無事ですか？！,ペトロワ,True
name,没事就好。,佩特洛娃,,,,33,没事就好。,無事でよかったです。,ペトロワ,True
name,......真是场恶战。,佩特洛娃,,,,34,......真是场恶战。,……本当に酷い戦いでしたね。,ペトロワ,True
character,,avg_npc_078#2,,,,35,,,avg_npc_078#2,True
name,谢谢你们，雪怪。有你们和我一起做先锋，感觉很好。,塔露拉,,,,36,谢谢你们，雪怪。有你们和我一起做先锋，感觉很好。,ありがとうございます、雪怪の皆さん。皆さんと一緒に先鋒を務められて、とても心強いです。,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078#2,37,,,avg_npc_037#2,True
name,有塔露拉你在身边，我们的感觉也是一样的。你和我们配合得很好，难怪大姊肯放心让你带我们作战。,佩特洛娃,,,,38,有塔露拉你在身边，我们的感觉也是一样的。你和我们配合得很好，难怪大姊肯放心让你带我们作战。,タルラさんがそばにいると、私たちも同じ気持ちです。あなたは私たちとうまく連携していますから、お姉さんが安心してあなたに指揮を任せるのも納得です。,ペトロワ,True
name,而且，你的法术越来越高明了。让火从寒气中间穿过去来引爆，我怎么可能想得到？,佩特洛娃,,,,39,而且，你的法术越来越高明了。让火从寒气中间穿过去来引爆，我怎么可能想得到？,しかも、あなたの魔法はますます巧妙になっています。冷気の中を火が通り抜けて爆発させるなんて、私には到底思いつけません。,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_078#2,40,,,avg_npc_037#2,True
name,因为我那......并不是火。说起来也挺复杂。,塔露拉,,,,41,因为我那......并不是火。说起来也挺复杂。,それは…私のは火ではありません。説明すると少し複雑です。,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078#2,42,,,avg_npc_037#2,True
name,大姊一定也会开心的。我们现在也不用那么依赖她了。,佩特洛娃,,,,43,大姊一定也会开心的。我们现在也不用那么依赖她了。,お姉さんもきっと喜ぶでしょう。私たちも今はそんなに彼女に頼らなくて済みます。,ペトロワ,True
name,我们还会在这里遇到更多乌萨斯军吗，塔露拉？,佩特洛娃,,,,44,我们还会在这里遇到更多乌萨斯军吗，塔露拉？,ここでまたウルサス軍に出会うことはありますか、タルラさん？,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_078,45,,,avg_npc_037#2,True
name,这座城市本来就是乌萨斯三年前拆迁计划中的一环。,塔露拉,,,,46,这座城市本来就是乌萨斯三年前拆迁计划中的一环。,この街はもともとウルサスの3年前の再開発計画の一部でした。,タルラ,True
name,又是因为一次贪污，或者一场不合规的行动，这支部队占据了这座城市......奴役，或者，驱逐了本地的居民。,塔露拉,,,,47,又是因为一次贪污，或者一场不合规的行动，这支部队占据了这座城市......奴役，或者，驱逐了本地的居民。,汚職か不正な作戦のせいで、この部隊がこの街を占拠し……地元住民を奴隷にするか、追い出しました。,タルラ,True
name,至少我们面前的他们已经不堪一击了。,塔露拉,,,,48,至少我们面前的他们已经不堪一击了。,少なくとも、私たちの目の前の彼らはもう脆弱です。,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078,49,,,avg_npc_037#2,True
name,他们可没你说的那么脆弱。,佩特洛娃,,,,50,他们可没你说的那么脆弱。,彼らはあなたが言うほど脆弱ではありません。,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_078,51,,,avg_npc_037#2,True
name,我说的是，相对乌萨斯正规的部队来说。爱国者也没有让你们参加更加艰难的战斗吧？,塔露拉,,,,52,我说的是，相对乌萨斯正规的部队来说。爱国者也没有让你们参加更加艰难的战斗吧？,私が言っているのは、ウルサスの正規部隊と比べてのことです。パトリオットもあなた方にもっと厳しい戦闘に参加させていませんよね？,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078,53,,,avg_npc_037#2,True
name,啊。大爹确实觉得我们还不够格。现在的话准没问题，我们和大姊已经轻车熟路了。,佩特洛娃,,,,54,啊。大爹确实觉得我们还不够格。现在的话准没问题，我们和大姊已经轻车熟路了。,ああ。ドクターは確かに私たちがまだ力不足だと感じていました。今なら問題ありません、私たち姉妹はもうすっかり慣れています。,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_078,55,,,avg_npc_037#2,True
name,但真正的乌萨斯军，比这支没有纪律、缺乏训练......甚至可能已经不在编制之中的支队，强上太多了。,塔露拉,,,,56,但真正的乌萨斯军，比这支没有纪律、缺乏训练......甚至可能已经不在编制之中的支队，强上太多了。,しかし、本物のウルサス軍は、この規律もなく訓練も足りない……もしかしたら既に編制外かもしれない部隊よりも、ずっと強いのです。,タルラ,True
name,就算是不堪一击的乌萨斯军，我们也只能靠战术略略胜过他们一点。,塔露拉,,,,57,就算是不堪一击的乌萨斯军，我们也只能靠战术略略胜过他们一点。,たとえ弱体化したウルサス軍でも、私たちは戦術でかろうじて少しだけ勝ることができるに過ぎません。,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078,58,,,avg_npc_037#2,True
name,......那我们是不是没什么可高兴的？,佩特洛娃,,,,59,......那我们是不是没什么可高兴的？,……それじゃあ、私たちには喜ぶことはあまりないのでしょうか？,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_078#2,60,,,avg_npc_037#2,True
name,也不。我们取得了我们赖以生存的东西。,塔露拉,,,,61,也不。我们取得了我们赖以生存的东西。,いいえ。私たちは生き抜くためのものを手に入れました。,タルラ,True
name,不获得这批资源，我们没法度过这个冬天。这是我们一定要争取到的。,塔露拉,,,,62,不获得这批资源，我们没法度过这个冬天。这是我们一定要争取到的。,この資源を得られなければ、この冬を越せません。これは私たちが必ず勝ち取らねばならないものです。,タルラ,True
name,而且，就算这座移动城市又旧又破又小......,塔露拉,,,,63,而且，就算这座移动城市又旧又破又小......,そして、たとえこの移動都市が古くてボロボロで小さくても……,タルラ,True
character,,avg_npc_037#2,1,,avg_npc_078#2,64,,,avg_npc_037#2,True
name,对我们来说已经很大了。,佩特洛娃,,,,65,对我们来说已经很大了。,私たちにとってはもう十分に大きいんです。,ペトロワ,True
name,我们可是一次都没住上过移动城市。,佩特洛娃,,,,66,我们可是一次都没住上过移动城市。,私たちは一度も移動都市に住んだことがありません。,ペトロワ,True
character,,avg_npc_080,,,,67,,,avg_npc_080,True
name,塔露拉！,感染者,,,,68,塔露拉！,タルラ！,感染者,True
character,,avg_npc_078,1,,avg_npc_080,69,,,avg_npc_078,True
name,什么事？,塔露拉,,,,70,什么事？,どうしましたか？,タルラ,True
name,我记得......我记得你是蜷耳村的感染者。,塔露拉,,,,71,我记得......我记得你是蜷耳村的感染者。,覚えています……あなたはクネミ村の感染者ですよね。,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,72,,,avg_npc_078,True
name,我们可也是个大队！和你们游击队没什么两样。,感染者,,,,73,我们可也是个大队！和你们游击队没什么两样。,私たちも大隊です！あなたたちゲリラ隊と変わりはありません。,感染者,True
character,,avg_npc_078,1,,avg_npc_080,74,,,avg_npc_078,True
name,有些遗憾，因为我不是游击队。,塔露拉,,,,75,有些遗憾，因为我不是游击队。,残念ながら、私はゲリラ隊ではありません。,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,76,,,avg_npc_078,True
name,但我们这回出的人比你们多得多。,感染者,,,,77,但我们这回出的人比你们多得多。,しかし今回、私たちの出した人数はあなたたちよりずっと多いです。,感染者,True
character,,avg_npc_078,1,,avg_npc_080,78,,,avg_npc_078,True
name,......那你叫我有什么事？,塔露拉,,,,79,......那你叫我有什么事？,……それで、私を呼んだのは何の用ですか？,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,80,,,avg_npc_078,True
name,我们就在这里分道扬镳吧，塔露拉。,感染者,,,,81,我们就在这里分道扬镳吧，塔露拉。,ここで別れましょう、タルラ。,感染者,True
character,,avg_npc_078,1,,avg_npc_080,82,,,avg_npc_078,True
name,你是认真的？,塔露拉,,,,83,你是认真的？,本気ですか？,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,84,,,avg_npc_078,True
name,我们也和你们一起打了很多场仗了！我们也为你们做了很多事。,感染者,,,,85,我们也和你们一起打了很多场仗了！我们也为你们做了很多事。,私たちもあなたたちと共に多くの戦いを戦ってきました！多くのことをあなたたちのためにしました。,感染者,True
name,这座城里的资源我们可以五五分成。给你们多一些也没关系。,感染者,,,,86,这座城里的资源我们可以五五分成。给你们多一些也没关系。,この街の資源は五分五分に分けましょう。あなたたちに多くあげても構いません。,感染者,True
name,但是这座城市就留给我们吧。,感染者,,,,87,但是这座城市就留给我们吧。,ですが、この街は私たちに譲ってください。,感染者,True
name,有了这座城......我们能去很多地方。我们可以在冰原上四处行驶，纠察队和乌萨斯军找不到我们。,感染者,,,,88,有了这座城......我们能去很多地方。我们可以在冰原上四处行驶，纠察队和乌萨斯军找不到我们。,この街があれば……多くの場所に行けます。氷原を自由に移動でき、巡察隊やウルサス軍に見つからなくなります。,感染者,True
character,,avg_npc_078,1,,avg_npc_080,89,,,avg_npc_078,True
name,你们不愿意再继续战斗了？,塔露拉,,,,90,你们不愿意再继续战斗了？,あなたたちはもう戦いを続けたくないのですか？,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,91,,,avg_npc_078,True
name,会死的。,感染者,,,,92,会死的。,死んでしまいます。,感染者,True
name,我们......我们有点......,感染者,,,,93,我们......我们有点......,私たちは……少し……,感染者,True
name,那些敌人......越来越强了。,感染者,,,,94,那些敌人......越来越强了。,あの敵は……どんどん強くなっています。,感染者,True
character,,avg_npc_078,1,,avg_npc_080,95,,,avg_npc_078,True
name,这些人甚至比不过爱国者的游击队曾经面对过的任何一支劲旅。,塔露拉,,,,96,这些人甚至比不过爱国者的游击队曾经面对过的任何一支劲旅。,これらの者たちは、パトリオットのゲリラ隊がかつて戦ったどんな精鋭部隊にも及びません。,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,97,,,avg_npc_078,True
name,但我们不行！,感染者,,,,98,但我们不行！,でも私たちは無理です！,感染者,True
name,塔露拉，你不会不同意的，对吧？,感染者,,,,99,塔露拉，你不会不同意的，对吧？,タルラ、あなたは反対しませんよね？,感染者,True
character,,avg_npc_037#2,,,,100,,,avg_npc_037#2,True
name,你这都是在说些什么？,佩特洛娃,,,,101,你这都是在说些什么？,あなたは一体何を言っているのですか？,ペトロワ,True
character,,avg_npc_037#2,2,,avg_npc_080,102,,,avg_npc_037#2,True
name,雪怪......！,感染者,,,,103,雪怪......！,ユキオオカミ……！,感染者,True
name,......你们这些没有体温的家伙当然不怕死了，我们可......,感染者,,,,104,......你们这些没有体温的家伙当然不怕死了，我们可......,……あなたたち体温のない者たちはもちろん死を恐れないでしょう、私たちは……,感染者,True
character,,avg_npc_037#2,1,,avg_npc_080,105,,,avg_npc_037#2,True
name,你——,佩特洛娃,,,,106,你——,あなた――,ペトロワ,True
character,,avg_npc_078,,,,107,,,avg_npc_078,True
name,（挥手示意佩特洛娃停下）,塔露拉,,,,108,（挥手示意佩特洛娃停下）,（手を振ってペトロワに止まるよう合図する）,タルラ,True
character,,avg_npc_037#2,,,,109,,,avg_npc_037#2,True
name,塔露拉......,佩特洛娃,,,,110,塔露拉......,タルラ……,ペトロワ,True
character,,avg_npc_078,,,,111,,,avg_npc_078,True
name,那我们会立刻取走资源，这座城市就留给你们。,塔露拉,,,,112,那我们会立刻取走资源，这座城市就留给你们。,それでは私たちはすぐに資源を回収して、この街はあなたたちにお譲りします。,タルラ,True
character,,avg_npc_078,2,,avg_npc_080,113,,,avg_npc_078,True
name,那敢情好......,感染者,,,,114,那敢情好......,それはありがたい……,感染者,True
character,,avg_npc_078#4,1,,avg_npc_080,115,,,avg_npc_078#4,True
name,但是，不准侮辱任何一个战士。向雪怪道歉。,塔露拉,,,,116,但是，不准侮辱任何一个战士。向雪怪道歉。,しかし、どの戦士も侮辱してはなりません。ユキオオカミに謝罪しなさい。,タルラ,True
character,,avg_npc_080,,,,117,,,avg_npc_080,True
name,......,感染者,,,,118,......,……,感染者,True
name,咳，对不起。,感染者,,,,119,咳，对不起。,咳、すみませんでした。,感染者,True
name,这样行了吧？,感染者,,,,120,这样行了吧？,これでいいでしょうか？,感染者,True
character,,avg_npc_078,,,,121,,,avg_npc_078,True
name,佩特洛娃，召集战士。我们去清点资源。,塔露拉,,,,122,佩特洛娃，召集战士。我们去清点资源。,ペトロワ、兵士を集めなさい。私たちは資源の点検に行きます。,タルラ,True
name,（还有，把我们收缴的那台乌萨斯通信终端打开。）,塔露拉,,,,123,（还有，把我们收缴的那台乌萨斯通信终端打开。）,（それと、回収したあのウサス通信端末を起動して。）,タルラ,True
character,,avg_npc_037#2,,,,124,,,avg_npc_037#2,True
name,（你是说......）,佩特洛娃,,,,125,（你是说......）,（あなたが言っているのは……）,ペトロワ,True
character,,avg_npc_078,,,,126,,,avg_npc_078,True
name,（他们知道爱国者的游击队不在。）,塔露拉,,,,127,（他们知道爱国者的游击队不在。）,（彼らはパトリオットのゲリラがいないことを知っているのね。）,タルラ,True
dialog,,,,,,128,,,,True
blocker,,,,,,129,,,,True
character,,,,,,130,,,,True
background,,,,bg_snow_2,,131,,,,True
blocker,,,,,,132,,,,True
delay,,,,,,133,,,,True
character,,avg_npc_025_1#3,,,,134,,,avg_npc_025_1#3,True
name,你往哪去？,爱国者,,,,135,你往哪去？,どこへ行くのですか？,パトリオット,True
character,,avg_npc_078,,,,136,,,avg_npc_078,True
name,爱国者先生？我正准备与您汇合。,塔露拉,,,,137,爱国者先生？我正准备与您汇合。,パトリオットさん？私はちょうどあなたと合流するところです。,タルラ,True
character,,avg_npc_025_1#3,,,,138,,,avg_npc_025_1#3,True
name,你把城市，拱手让人？,爱国者,,,,139,你把城市，拱手让人？,あなたは街を簡単に明け渡すのですか？,パトリオット,True
character,,avg_npc_078,,,,140,,,avg_npc_078,True
name,看来您已经收到了我的消息。,塔露拉,,,,141,看来您已经收到了我的消息。,どうやら私の伝言はあなたに届いているようですね。,タルラ,True
character,,avg_npc_025_1#3,,,,142,,,avg_npc_025_1#3,True
name,——他们的行为可以称作是背叛。你的准许令他们得到正当理由。你毁坏了纪律的执行。,爱国者,,,,143,——他们的行为可以称作是背叛。你的准许令他们得到正当理由。你毁坏了纪律的执行。,――彼らの行動は裏切りと呼べる。あなたの許可は彼らに正当な理由を与えた。あなたは規律の遂行を壊しました。,パトリオット,True
character,,avg_npc_078,,,,144,,,avg_npc_078,True
name,从他们要求要走的那一刻开始，我们就留不住他们。,塔露拉,,,,145,从他们要求要走的那一刻开始，我们就留不住他们。,彼らが去りたいと言い出した時点で、私たちは彼らを止められませんでした。,タルラ,True
character,,avg_npc_025_1#3,,,,146,,,avg_npc_025_1#3,True
name,没有信念之人，无毅力之人，从头至尾，不应战斗。,爱国者,,,,147,没有信念之人，无毅力之人，从头至尾，不应战斗。,信念のない者、意志の弱い者は、最初から最後まで戦うべきではありません。,パトリオット,True
character,,avg_npc_078,,,,148,,,avg_npc_078,True
name,按照这个标准，没有人在最初就有参加战斗的资格。,塔露拉,,,,149,按照这个标准，没有人在最初就有参加战斗的资格。,この基準でいけば、誰も最初から戦いに参加する資格はありません。,タルラ,True
character,,avg_npc_025_1#3,,,,150,,,avg_npc_025_1#3,True
name,纪律胜过铁。,爱国者,,,,151,纪律胜过铁。,規律は鉄よりも強い。,パトリオット,True
name,杀死他们，夺回城市。这是你应为你的队伍和你的同胞做的。,爱国者,,,,152,杀死他们，夺回城市。这是你应为你的队伍和你的同胞做的。,彼らを殺し、街を取り戻せ。これは君が自分の隊と同胞のためにすべきことだ。,パトリオット,True
character,,avg_npc_078,,,,153,,,avg_npc_078,True
name,让他们知道感染者为了一座破败的城市，可以杀掉一群走投无路的人，可以用同胞的血去润滑它的齿轮？,塔露拉,,,,154,让他们知道感染者为了一座破败的城市，可以杀掉一群走投无路的人，可以用同胞的血去润滑它的齿轮？,感染者は廃れた街のために、行き場のない群れを殺し、同胞の血でその歯車を潤滑することができると彼らに知らしめろ？,タルラ,True
character,,avg_npc_025_1#3,,,,155,,,avg_npc_025_1#3,True
name,他们违反纪律。,爱国者,,,,156,他们违反纪律。,彼らは規律を破った。,パトリオット,True
character,,avg_npc_078,,,,157,,,avg_npc_078,True
name,他们从头至尾就不是为了纪律在战斗。,塔露拉,,,,158,他们从头至尾就不是为了纪律在战斗。,彼らは最初から最後まで規律のために戦ってはいない。,タルラ,True
character,,avg_npc_025_1#3,,,,159,,,avg_npc_025_1#3,True
name,距我第一次见你，已经过去四年。我从未正式命令过你，只是任你参加，或者拒绝合作。,爱国者,,,,160,距我第一次见你，已经过去四年。我从未正式命令过你，只是任你参加，或者拒绝合作。,君に初めて会ってからもう四年経つ。私は正式に命令を出したことはなく、参加を許すか拒否するだけだった。,パトリオット,True
name,现在，我不知道你比起以前是更加成熟，还是变得软弱。,爱国者,,,,161,现在，我不知道你比起以前是更加成熟，还是变得软弱。,今、君が以前より成熟したのか、それとも弱くなったのか分からない。,パトリオット,True
character,,avg_npc_078,,,,162,,,avg_npc_078,True
name,是因为我反对你的观点？,塔露拉,,,,163,是因为我反对你的观点？,私があなたの意見に反対するからでしょうか？,タルラ,True
character,,avg_npc_025_1#3,,,,164,,,avg_npc_025_1#3,True
name,你现在只要号召其他的感染者，只要宣布他们背叛了感染者的事业，他们就会立刻被处死。,爱国者,,,,165,你现在只要号召其他的感染者，只要宣布他们背叛了感染者的事业，他们就会立刻被处死。,今や君が他の感染者を呼び集め、彼らが感染者の大義を裏切ったと宣言すれば、彼らは即座に処刑されるだろう。,パトリオット,True
name,你当把他们的行径公之于众。,爱国者,,,,166,你当把他们的行径公之于众。,彼らの行為を公にすべきだ。,パトリオット,True
character,,avg_npc_078,,,,167,,,avg_npc_078,True
name,我不能。,塔露拉,,,,168,我不能。,できません。,タルラ,True
character,,avg_npc_025_1#3,,,,169,,,avg_npc_025_1#3,True
name,你犹豫了。因为他们是感染者，你犹豫了。,爱国者,,,,170,你犹豫了。因为他们是感染者，你犹豫了。,君は迷った。彼らが感染者だから、君は迷ったのだ。,パトリオット,True
name,你觉得这不荣誉？,爱国者,,,,171,你觉得这不荣誉？,君はこれが名誉でないと思うのか？,パトリオット,True
name,你不热爱谋杀，也不执着权力，这当然好。那你也许需要有人去做这事。,爱国者,,,,172,你不热爱谋杀，也不执着权力，这当然好。那你也许需要有人去做这事。,君は殺害を好まず、権力に執着しない。それは結構なことだ。ならば、それを行う者が必要だろう。,パトリオット,True
character,,avg_npc_078,,,,173,,,avg_npc_078,True
name,先生，我并非不敢这么去做，也不自封比他人更道德。,塔露拉,,,,174,先生，我并非不敢这么去做，也不自封比他人更道德。,先生、私はそうする勇気がないのでもなく、自分を人より道徳的だと自称しているわけでもありません。,タルラ,True
character,,avg_npc_025_1#3,,,,175,,,avg_npc_025_1#3,True
name,那么我与游击队去。,爱国者,,,,176,那么我与游击队去。,ならば私はゲリラ隊と共に行く。,パトリオット,True
name,如果你不愿与他们交恶，那游击队去。,爱国者,,,,177,如果你不愿与他们交恶，那游击队去。,君が彼らと対立したくないなら、ゲリラ隊が行く。,パトリオット,True
name,怎么？你那是什么表情？真认为我像他们所说的那样......是一个所谓纯粹而崇高的人？,爱国者,,,,178,怎么？你那是什么表情？真认为我像他们所说的那样......是一个所谓纯粹而崇高的人？,どうした？その表情は？本当に私が彼らが言うような……いわゆる純粋で崇高な人間だと思っているのか？,パトリオット,True
name,这种人在这场战争开始前就死了。,爱国者,,,,179,这种人在这场战争开始前就死了。,そういう人間は、この戦争が始まる前に死んだ。,パトリオット,True
name,除了战争的胜利与对胜利果实的维护，又有什么是荣誉的？战胜可憎的敌人天生就是荣誉，我却不为更多牺牲而感到骄傲。,爱国者,,,,180,除了战争的胜利与对胜利果实的维护，又有什么是荣誉的？战胜可憎的敌人天生就是荣誉，我却不为更多牺牲而感到骄傲。,戦争の勝利とその成果の維持以外に何が名誉だ？憎むべき敵を打ち負かすこと自体が名誉だが、私はさらなる犠牲を誇りには思わない。,パトリオット,True
name,如果有一件事能够令我们取得胜利，能让我们少死一两个同胞，这件事就是正确的。,爱国者,,,,181,如果有一件事能够令我们取得胜利，能让我们少死一两个同胞，这件事就是正确的。,もしあることが勝利をもたらし、同胞の死を一人か二人でも減らせるなら、そのことは正しい。,パトリオット,True
character,,avg_npc_078#4,,,,182,,,avg_npc_078#4,True
name,这座缺乏维护的城市不出几年就会损坏。它服务人类的时间已经远长于它被设计应有的寿命了。,塔露拉,,,,183,这座缺乏维护的城市不出几年就会损坏。它服务人类的时间已经远长于它被设计应有的寿命了。,この維持されていない街は、数年もたずに損壊するだろう。それは設計寿命を遥かに超え、人類に仕えてきたのだ。,タルラ,True
name,你我都知道，他们的最终命运依然是在冰原上停步，他们依然要自己找到出路。即使只有这三年时间，他们依然为自己点燃了一个希望。,塔露拉,,,,184,你我都知道，他们的最终命运依然是在冰原上停步，他们依然要自己找到出路。即使只有这三年时间，他们依然为自己点燃了一个希望。,あなたも私も知っている、彼らの最終的な運命は氷原で止まることだ。それでも彼らは自分で出口を見つけなければならない。たとえ三年しかなくても、彼らは自分に希望の灯をともしたのだ。,タルラ,True
name,我不会掐灭这个希望。,塔露拉,,,,185,我不会掐灭这个希望。,私はこの希望の灯を消さない。,タルラ,True
character,,avg_npc_025_1#3,,,,186,,,avg_npc_025_1#3,True
name,你任由他人分化我们的队伍？,爱国者,,,,187,你任由他人分化我们的队伍？,君は他者に我々の隊を分断させているのか？,パトリオット,True
character,,avg_npc_078#4,,,,188,,,avg_npc_078#4,True
name,不对。我已经说了......他们从最开始就不属于我们的队伍。,塔露拉,,,,189,不对。我已经说了......他们从最开始就不属于我们的队伍。,違います。言ったでしょう……彼らは最初から我々の隊に属していない。,タルラ,True
name,我不会像您那样说“一个人因为软弱就不能奋起战斗”，我只会说“有的人尚不能理解我们所想”。,塔露拉,,,,190,我不会像您那样说“一个人因为软弱就不能奋起战斗”，我只会说“有的人尚不能理解我们所想”。,私はあなたのように「弱いから戦えない」とは言いません。ただ「理解できていない人がいる」と言うだけです。,タルラ,True
name,我们将有许多同行人。但不是他们中的每一个都服务于我们的目标。,塔露拉,,,,191,我们将有许多同行人。但不是他们中的每一个都服务于我们的目标。,我々には多くの同行者がいるだろう。しかし、彼ら全員が我々の目的に仕えるわけではない。,タルラ,True
name,我们借用他们的力量，而不是征用。征用只会让他们与自己原本的目标相悖......,塔露拉,,,,192,我们借用他们的力量，而不是征用。征用只会让他们与自己原本的目标相悖......,我々は彼らの力を借りているのであって、徴用はしない。徴用は彼らの本来の目的と相反するだけだ……,タルラ,True
name,猜忌和离心将更加不可避免。,塔露拉,,,,193,猜忌和离心将更加不可避免。,疑念と離心はさらに避けられなくなる。,タルラ,True
character,,avg_npc_025_1#3,,,,194,,,avg_npc_025_1#3,True
name,......,爱国者,,,,195,......,......,パトリオット,True
name,队伍的纯洁。,爱国者,,,,196,队伍的纯洁。,隊の純粋さだ。,パトリオット,True
character,,avg_npc_078#4,,,,197,,,avg_npc_078#4,True
name,如果您愿意用这个词儿的话。显然我不喜欢。,塔露拉,,,,198,如果您愿意用这个词儿的话。显然我不喜欢。,もしその言葉を使うなら、私は明らかに好きではありません。,タルラ,True
character,,avg_npc_025_1#3,,,,199,,,avg_npc_025_1#3,True
name,你的确是算得上一个正直的人。,爱国者,,,,200,你的确是算得上一个正直的人。,あなたは確かに正直な人だと言えます。,愛国者,True
name,附近驻扎着一支更加训练有素的商道守军。不幸必然会发生。,爱国者,,,,201,附近驻扎着一支更加训练有素的商道守军。不幸必然会发生。,近くにはさらに訓練された商道守備軍が駐屯しています。不幸なことが必ず起こるでしょう。,愛国者,True
character,,avg_npc_078#4,,,,202,,,avg_npc_078#4,True
