command,text,name,focus,image,name2,jp_text,jp_name
character,,avg_npc_079#4,1,,avg_npc_078,,
name,......现实点，塔露拉。这有点太遥远了。,阿丽娜,,,,……現実的になりましょう、タルラさん。これは少し遠すぎます。,アリーナ
name,塔露拉，你这样做，这个村子就彻底毁了。他们将无处可归，纠察队会一直跟在他们身后。,阿丽娜,,,,タルラさん、あなたがそうするなら、この村は完全に滅びます。彼らは行く場所がなくなり、監察隊がずっと彼らの後を追うでしょう。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078#4,,
name,我不这么做，那个村子也会逐渐荒废。,塔露拉,,,,私がそうしなければ、その村も徐々に荒れ果ててしまいます。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078#4,,
name,不是所有人都能成为战士。老人、孩子、伤病的人，让他们放弃自己赖以生存的，哪怕是贫瘠的土地，他们也是活不下去的。,阿丽娜,,,,誰もが戦士になれるわけではありません。老人や子供、傷病者が、たとえ貧しい土地でも生きていく糧を諦めさせたら、彼らは生きていけません。,アリーナ
character,,avg_npc_079#4,2,,avg_npc_078,,
name,我知道，阿丽娜。所以我们要去找新的地方。,塔露拉,,,,わかっています、アリーナさん。だから私たちは新しい場所を探すのです。,タルラ
name,来，跟我走，阿丽娜。今晚我们有地方可住。,塔露拉,,,,さあ、私についてきてください、アリーナさん。今夜、私たちには泊まる場所があります。,タルラ
character,,avg_npc_079#4,1,,avg_npc_078,,
name,哈......,阿丽娜,,,,はぁ……,アリーナ
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_iceforest_1,,,
blocker,,,,,,,
character,,avg_npc_078#2,,,,,
name,谢谢你招待我们。,塔露拉,,,,おもてなしをありがとうございます。,タルラ
character,,avg_npc_094,,,,,
name,哪有，没有你们，我们可能已经都死了。虽然现在也和死了没差多少。,感染者,,,,そんなことはない、あなたたちがいなければ、私たちはみんな死んでいたかもしれません。今も死んだも同然ですが。,感染者
name,很抱歉，一开始对你那样，我还准备打你。都怪我，不争气。,感染者,,,,申し訳ありません、最初はあなたにあんな態度を取って、殴ろうとまでしました。全部私が悪いです、情けなくて。,感染者
name,能用来招待你们的东西也没剩下什么，凑合吃吧，一点麦粥。,感染者,,,,おもてなしできるものはほとんど残っていませんが、これで我慢してください、麦のお粥を少しだけ。,感染者
character,,avg_npc_079#3,1,,avg_npc_094,,
name,非常感谢你，先生，其实没必要的。,阿丽娜,,,,本当にありがとうございます、でもそんなに気を遣わなくても大丈夫です。,アリーナ
character,,avg_npc_079#3,2,,avg_npc_094,,
name,不，没什么，反正只剩这点了。接下来就过几天是几天，没什么差别。,感染者,,,,いや、何でもない、元々これしか残っていません。これから数日過ごすだけで、何も変わりません。,感染者
name,想建一个村子，哪怕是这么远......也没用的，都没什么用。,感染者,,,,村を作ろうとしても、こんなに遠くても……意味がありません、全部無意味です。,感染者
name,我们逃不过。乌萨斯这么大，往哪里走都没用，到处都是纠察官......其他人也不会接纳你。我们无处可去的。,感染者,,,,私たちは逃げられません。ウサスは広すぎて、どこへ行こうと無駄です。どこも監察官だらけ……他の人もあなたたちを受け入れてくれません。私たちには行く場所がありません。,感染者
character,,avg_npc_078,,,,,
name,那么，跟我走吧。,塔露拉,,,,では、私についてきてください。,タルラ
character,,avg_npc_094,1,,avg_npc_078,,
name,......去哪？现在？,感染者,,,,……どこへ？今ですか？,感染者
character,,avg_npc_094,2,,avg_npc_078,,
name,不用是现在。,塔露拉,,,,今でなくてもいいです。,タルラ
name,等你们想清楚了，或者真的被逼得无路可去，如果还想活下去，就来找我，或者找我的兄弟。,塔露拉,,,,落ち着いて考えられるようになったとき、あるいは本当に行き詰まったとき、もしまだ生きたいと思うなら、私か私の兄弟を探してください。,タルラ
name,去荒野上的话，冻原的生活......真的很糟。,塔露拉,,,,荒野、凍原での生活は……本当に過酷です。,タルラ
name,但我们有地方可去，我们有未开化的土地，我们去找能耕种能收割的地方；我们还有很多人，他们会帮各个村庄做买卖，也能有收入。,塔露拉,,,,しかし私たちには行く場所があります。未開拓の土地があり、耕作や収穫ができる場所を探します。多くの人もいて、彼らは村々の商売を助け、収入を得ることができます。,タルラ
name,我们总能活下去。,塔露拉,,,,私たちは必ず生き延びます。,タルラ
character,,avg_npc_094,1,,avg_npc_078,,
name,那要是纠察队又来了呢？,感染者,,,,もしまた監察隊が来たらどうしますか？,感染者
character,,avg_npc_094,2,,avg_npc_078#4,,
name,——我们战胜他们。,塔露拉,,,,――私たちは彼らを打ち負かします。,タルラ
character,,avg_npc_094,1,,avg_npc_078#4,,
name,啊？,感染者,,,,えっ？,感染者
name,......你刚说什么？,感染者,,,,…さっき何とおっしゃいましたか？,感染者
character,,avg_npc_078#4,,,,,
name,我能做到，你们也能。你刚才拿起武器对着我，是对的。,塔露拉,,,,私はできます。あなたたちもできます。あなたがさっき私に武器を向けたのは正しい行動です。,タルラ
name,一旦有人去掠夺我们，我们就团结起来打退他们。感染者是有力的。,塔露拉,,,,もし誰かが私たちを襲おうとしたら、私たちは団結して彼らを打ち負かします。感染者は力があります。,タルラ
name,我们感染者会一点点重拾自己的生命。,塔露拉,,,,私たち感染者は少しずつ自分の命を取り戻していきます。,タルラ
name,面包，以及火。,塔露拉,,,,パン、そして火。,タルラ
dialog,,,,,,,
blocker,,,,,,,
image,,,,,,,
