command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,你......怎么会用这种口气说他？,阿米娅,,,,55,你......怎么会用这种口气说他？,あなたは……どうしてそんな口調で彼のことをお話しになるのですか？,アーミヤ,True
character,,char_011_talula_1,,,,56,,,char_011_talula_1,True
name,不，我充满敬意地向你询问这个问题。我只是在质询事实。,塔露拉,,,,57,不，我充满敬意地向你询问这个问题。我只是在质询事实。,いいえ、私は敬意をもってあなたにこの質問をしています。ただ事実を問いただしているだけです。,タルラ,True
name,他直到最后也没有摘下过头盔，对吗？,塔露拉,,,,58,他直到最后也没有摘下过头盔，对吗？,彼は最後までヘルメットを外さなかったでしょう？,タルラ,True
name,他的头盔掩藏了他们温迪戈裸露在外的灰白色头骨。如果市民们直视了他的真实相貌，一定连手中的石块都拿不稳。,塔露拉,,,,59,他的头盔掩藏了他们温迪戈裸露在外的灰白色头骨。如果市民们直视了他的真实相貌，一定连手中的石块都拿不稳。,彼のヘルメットは、彼らウィンディゴの露出した灰白色の頭蓋骨を隠していたのです。市民たちが彼の本当の姿を直視したなら、手に持つ石すらも持てなくなるでしょう。,タルラ,True
name,但仇恨和狂热还是会驱使着他们，混在人群中的武器会冲破游击队的防线。,塔露拉,,,,60,但仇恨和狂热还是会驱使着他们，混在人群中的武器会冲破游击队的防线。,しかし憎悪と狂信は彼らを駆り立て、群衆に紛れた武器がゲリラ隊の防御線を突破するでしょう。,タルラ,True
name,博卓卡斯替不会允许盾卫攻击任何一个市民......他们的确是市民而非奸细。,塔露拉,,,,61,博卓卡斯替不会允许盾卫攻击任何一个市民......他们的确是市民而非奸细。,ドクター・カタルスは盾衛にいかなる市民も攻撃させはしません……彼らは確かに市民であってスパイではありません。,タルラ,True
name,博卓卡斯替本会被暴民撕碎。他也会任由狂怒与无知将他分解，如同他知晓这一天会来，却最终向他的人性投降放弃。,塔露拉,,,,62,博卓卡斯替本会被暴民撕碎。他也会任由狂怒与无知将他分解，如同他知晓这一天会来，却最终向他的人性投降放弃。,ドクター・カタルスは群衆に引き裂かれるはずでした。彼は怒りと無知に分解されることを許し、その日が来るのを知りながらも最終的には彼の人間性に降伏し諦めたのです。,タルラ,True
name,现在你出现在这里，就只有一个可能性，博卓卡斯替死了。,塔露拉,,,,63,现在你出现在这里，就只有一个可能性，博卓卡斯替死了。,今あなたがここに現れたということは、ドクター・カタルスは死んだという可能性しかありません。,タルラ,True
name,告诉我，他是接受了哪一种死法？伟大的战士。我想知道他的结局。,塔露拉,,,,64,告诉我，他是接受了哪一种死法？伟大的战士。我想知道他的结局。,教えてください、彼はどのように死を受け入れたのですか？偉大な戦士の彼の結末を知りたいのです。,タルラ,True
character,,char_002_amiya_1#7,,,,65,,,char_002_amiya_1#7,True
name,我......我杀害了他。,阿米娅,,,,66,我......我杀害了他。,私……私が彼を殺しました。,アーミヤ,True
name,......是我。,阿米娅,,,,67,......是我。,……私です。,アーミヤ,True
character,,char_011_talula_1,,,,68,,,char_011_talula_1,True
name,你？,塔露拉,,,,69,你？,あなた？,タルラ,True
name,......你拥有多少武装力量？那可是......博卓卡斯替。,塔露拉,,,,70,......你拥有多少武装力量？那可是......博卓卡斯替。,……あなたはどれだけの武装力をお持ちなのですか？それは……ドクター・カタルスですよ。,タルラ,True
name,现在，你却孤身来见我，和我可怜的妹妹一样。,塔露拉,,,,71,现在，你却孤身来见我，和我可怜的妹妹一样。,それなのに今、あなたは一人で私に会いに来た、私の哀れな妹と同じように。,タルラ,True
name,好吧。这城中最后一个能杀我的人都死了。那么现在，这座城市里，已经没有需要我担忧的事了。,塔露拉,,,,72,好吧。这城中最后一个能杀我的人都死了。那么现在，这座城市里，已经没有需要我担忧的事了。,わかった。この街で私を殺せる最後の者がすべて死んだ。だから今、この都市には私が心配すべきことはもうない。,タルラ,True
name,我该嘉奖你吗，屠杀我同胞的感染者？,塔露拉,,,,73,我该嘉奖你吗，屠杀我同胞的感染者？,私はあなたを褒めるべきかしら、私の同胞を虐殺した感染者よ？,タルラ,True
character,,char_010_chen_1#2,,,,74,,,char_010_chen_1#2,True
name,阿米娅，不要中她的套！,陈,,,,75,阿米娅，不要中她的套！,アーミヤ、彼女の罠に乗るな！,チェン,True
name,她已经和我玩了很多这种花样了......她的话我只建议你一个字也别当真。哪怕她......说的是真的。,陈,,,,76,她已经和我玩了很多这种花样了......她的话我只建议你一个字也别当真。哪怕她......说的是真的。,彼女は私に何度もこういうことを仕掛けてきた……彼女の言葉は一字たりとも真に受けないほうがいい。たとえ……本当のことを言っていても。,チェン,True
character,,char_002_amiya_1#7,,,,77,,,char_002_amiya_1#7,True
name,我知道，陈长官。她想杀你。,阿米娅,,,,78,我知道，陈长官。她想杀你。,承知しております、チェン長官。彼女はあなたを殺そうとしております。,アーミヤ,True
name,我们面前的塔露拉心底还有一部分没被根除的记忆脉络，你是她与过去唯一的象征了。,阿米娅,,,,79,我们面前的塔露拉心底还有一部分没被根除的记忆脉络，你是她与过去唯一的象征了。,私たちの前のタルラの心底にはまだ根絶されていない記憶の紐があり、あなたは彼女の過去の唯一の象徴です。,アーミヤ,True
character,,char_010_chen_1#4,,,,80,,,char_010_chen_1#4,True
name,你在......咦。你在说些什么？,陈,,,,81,你在......咦。你在说些什么？,お前は……え？何を言っている？,チェン,True
character,,char_011_talula_1,,,,82,,,char_011_talula_1,True
name,你在看什么？,塔露拉,,,,83,你在看什么？,あなたは何を見ているの？,タルラ,True
name,——你想看到什么？,塔露拉,,,,84,——你想看到什么？,——あなたは何を見たいの？,タルラ,True
character,,char_002_amiya_1#7,,,,85,,,char_002_amiya_1#7,True
name,你拦不住我。,阿米娅,,,,86,你拦不住我。,あなたは私を止められません。,アーミヤ,True
character,,char_011_talula_1,,,,87,,,char_011_talula_1,True
name,......,塔露拉,,,,88,......,……,タルラ,True
character,,char_010_chen_1#4,,,,89,,,char_010_chen_1#4,True
name,你说的是真的？,陈,,,,90,你说的是真的？,本当のことを言っているのか？,チェン,True
character,,char_002_amiya_1#7,,,,91,,,char_002_amiya_1#7,True
name,否则她为什么......单单是想引诱你来和她交战？,阿米娅,,,,92,否则她为什么......单单是想引诱你来和她交战？,そうでなければ、なぜ彼女は……単にあなたを誘い出して戦おうとするのですか？,アーミヤ,True
name,只有她亲手杀了你，塔露拉才会死。,阿米娅,,,,93,只有她亲手杀了你，塔露拉才会死。,彼女があなたを自らの手で殺したとき、初めてタルラは死にます。,アーミヤ,True
character,,char_010_chen_1#5,,,,94,,,char_010_chen_1#5,True
name,我开始听不懂了。,陈,,,,95,我开始听不懂了。,訳がわからなくなってきた。,チェン,True
character,,char_002_amiya_1#7,,,,96,,,char_002_amiya_1#7,True
name,因为，陈长官，现在你面前的塔露拉还没有完全死去。这个暴君还没法完全掌控她的心智。,阿米娅,,,,97,因为，陈长官，现在你面前的塔露拉还没有完全死去。这个暴君还没法完全掌控她的心智。,なぜなら、チェン長官、今あなたの目の前にいるタルラはまだ完全には死んでいません。この暴君はまだ彼女の心を完全には支配できていないのです。,アーミヤ,True
character,,char_011_talula_1,,,,98,,,char_011_talula_1,True
name,说说看，卡特斯。即使你那已经不时兴的把戏在任何人看来都是荒诞无比。,塔露拉,,,,99,说说看，卡特斯。即使你那已经不时兴的把戏在任何人看来都是荒诞无比。,話してみて、カタルス。たとえあなたの時代遅れの手口が誰の目にも全く馬鹿げて見えたとしても。,タルラ,True
character,,char_002_amiya_1#7,,,,100,,,char_002_amiya_1#7,True
name,在塔露拉刺死你的时候，你就已经该死了。这片大地已经没有你的容身之处了。,阿米娅,,,,101,在塔露拉刺死你的时候，你就已经该死了。这片大地已经没有你的容身之处了。,タルラに刺されてあなたはもう死ぬべきでした。この大地にはもうあなたの居場所はありません。,アーミヤ,True
character,,char_011_talula_1,,,,102,,,char_011_talula_1,True
name,读心兔子......我可没想过这个。即使你能读心，你也不该知道这个。你从哪里听来的传闻？,塔露拉,,,,103,读心兔子......我可没想过这个。即使你能读心，你也不该知道这个。你从哪里听来的传闻？,読心ウサギ……そんなことは考えたこともない。たとえ心を読めても、これは知るべきではない。どこでその噂を聞いたのか？,タルラ,True
character,,char_002_amiya_1#7,,,,104,,,char_002_amiya_1#7,True
name,我是在读心吗？,阿米娅,,,,105,我是在读心吗？,私が読心しているのですか？,アーミヤ,True
name,你一直自夸能够从精神的源石技艺里完整地保护自己，科西切公爵。你以此为骄傲，你的政敌奈何不了你。,阿米娅,,,,106,你一直自夸能够从精神的源石技艺里完整地保护自己，科西切公爵。你以此为骄傲，你的政敌奈何不了你。,コシチェ公爵、あなたはずっと精神の源石の技術から完全に自分を守れると自慢してきました。それを誇りに思い、政敵たちはあなたに手を出せません。,アーミヤ,True
character,,char_011_talula_1,,,,107,,,char_011_talula_1,True
name,......,塔露拉,,,,108,......,……,タルラ,True
character,,char_002_amiya_1#7,,,,109,,,char_002_amiya_1#7,True
name,我看见的只是记忆。你现在心里想的那些我一点也不清楚，但我感受得到你的情感。,阿米娅,,,,110,我看见的只是记忆。你现在心里想的那些我一点也不清楚，但我感受得到你的情感。,私が見たのはただの記憶です。あなたのいま心にあることはわかりませんが、感情は感じ取れます。,アーミヤ,True
name,我在你的记忆里窥见了秘密，我看见那个魔咒至今缠绕在你的身躯之上。,阿米娅,,,,111,我在你的记忆里窥见了秘密，我看见那个魔咒至今缠绕在你的身躯之上。,あなたの記憶の中で秘密を覗き見ました。その呪いがいまもあなたの体にまとわりついているのを見ました。,アーミヤ,True
name,你不是塔露拉。,阿米娅,,,,112,你不是塔露拉。,あなたはタルラではありません。,アーミヤ,True
character,,char_011_talula_1,,,,113,,,char_011_talula_1,True
name,下定论前先保住自己的性命。,塔露拉？,,,,114,下定论前先保住自己的性命。,結論を下す前に、まずは自分の命を守ってください。,タルラ？,True
character,,char_010_chen_1#2,,,,115,,,char_010_chen_1#2,True
name,阿米娅！别愣着，躲开那火！！,陈,,,,116,阿米娅！别愣着，躲开那火！！,アーミヤ！じっとしてないで、あの炎を避けて！！,チェン,True
dialog,,,,,,117,,,,True
character,,,,,,118,,,,True
playsound,,,,,,119,,,,True
playsound,,,,,,120,,,,True
playsound,,,,,,121,,,,True
camerashake,,,,,,122,,,,True
blocker,,,,,,123,,,,True
blocker,,,,,,124,,,,True
blocker,,,,,,125,,,,True
blocker,,,,,,126,,,,True
blocker,,,,,,127,,,,True
blocker,,,,,,128,,,,True
delay,,,,,,129,,,,True
character,,char_002_amiya_1#7,,,,130,,,char_002_amiya_1#7,True
camerashake,,,,,,131,,,,True
name,呃！,阿米娅,,,,132,呃！,うっ！,アーミヤ,True
dialog,,,,,,133,,,,True
camerashake,,,,,,134,,,,True
blocker,,,,,,135,,,,True
playsound,,,,,,136,,,,True
blocker,,,,,,137,,,,True
blocker,,,,,,138,,,,True
blocker,,,,,,139,,,,True
blocker,,,,,,140,,,,True
blocker,,,,,,141,,,,True
blocker,,,,,,142,,,,True
blocker,,,,,,143,,,,True
blocker,,,,,,144,,,,True
delay,,,,,,145,,,,True
character,,char_010_chen_1#4,,,,146,,,char_010_chen_1#4,True
name,竟然......你竟然能挡住？,陈,,,,147,竟然......你竟然能挡住？,まさか……あなたが防げるとは？,チェン,True
character,,char_002_amiya_1#7,,,,148,,,char_002_amiya_1#7,True
name,呼......但......也挡不了太长时间！,阿米娅,,,,149,呼......但......也挡不了太长时间！,はぁ……でも……長くは防げません！,アーミヤ,True
character,,char_011_talula_1,,,,150,,,char_011_talula_1,True
name,你也很惊讶，不是吗？呵，之前她就挡下过一次。,塔露拉？,,,,151,你也很惊讶，不是吗？呵，之前她就挡下过一次。,あなたも驚いているでしょう？ふふ、以前も彼女は一度防いだのよ。,タルラ？,True
name,与切尔诺伯格时别无二致的黑色线条。,塔露拉？,,,,152,与切尔诺伯格时别无二致的黑色线条。,チェルノボーグの時と全く同じ黒い線よ。,タルラ？,True
name,你能抵挡多久呢？你的战士倒下了，他们的牺牲就换来你今天无谓的投火而死？,塔露拉？,,,,153,你能抵挡多久呢？你的战士倒下了，他们的牺牲就换来你今天无谓的投火而死？,どのくらい持ちこたえられる？あなたの戦士たちは倒れ、彼らの犠牲は、あなたが今日無意味に火を投げて死ぬことと引き換えなの？,タルラ？,True
name,如何，你还能边施术边窥伺他人的思想吗？如此龌龊的伎俩，我只想到......,塔露拉？,,,,154,如何，你还能边施术边窥伺他人的思想吗？如此龌龊的伎俩，我只想到......,どう？まだ術を使いながら他人の心を覗き見できるの？そんな汚らわしい手段を使うなんて、私が思い浮かべるのは……,タルラ？,True
character,,char_002_amiya_1#7,,,,155,,,char_002_amiya_1#7,True
name,想到什么？,阿米娅,,,,156,想到什么？,何をお考えですか？,アーミヤ,True
name,你可以仔细想想。,阿米娅,,,,157,你可以仔细想想。,よく考えてみてください。,アーミヤ,True
character,,char_011_talula_1,,,,158,,,char_011_talula_1,True
name,......,塔露拉？,,,,159,......,……,タルラ？,True
name,究竟哪个才是你的源石技艺？,塔露拉？,,,,160,究竟哪个才是你的源石技艺？,一体どれがあなたのドクターの源石技術なの？,タルラ？,True
name,......博卓卡斯替死在你手里......,塔露拉？,,,,161,......博卓卡斯替死在你手里......,……ボドカスがあなたの手で死んだのに……,タルラ？,True
name,开什么玩笑。,塔露拉？,,,,162,开什么玩笑。,冗談じゃない。,タルラ？,True
character,,char_010_chen_1#2,,,,163,,,char_010_chen_1#2,True
name,阿米娅，剩下的火我会切开！撤手，向右边跳！能跳多远跳多远！,陈,,,,164,阿米娅，剩下的火我会切开！撤手，向右边跳！能跳多远跳多远！,アーミヤ、残った火は俺が斬る！手を引いて、右側へ跳べ！どこまでも跳べ！,チェン,True
character,,char_002_amiya_1#7,,,,165,,,char_002_amiya_1#7,True
name,好！,阿米娅,,,,166,好！,わかりました！,アーミヤ,True
character,,char_011_talula_1,,,,167,,,char_011_talula_1,True
dialog,,,,,,168,,,,True
stopmusic,,,,,,169,,,,True
playsound,,,,,,170,,,,True
playsound,,,,,,171,,,,True
playsound,,,,,,172,,,,True
playsound,,,,,,173,,,,True
camerashake,,,,,,174,,,,True
blocker,,,,,,175,,,,True
blocker,,,,,,176,,,,True
blocker,,,,,,177,,,,True
blocker,,,,,,178,,,,True
blocker,,,,,,179,,,,True
blocker,,,,,,180,,,,True
character,,,,,,181,,,,True
camerashake,,,,,,182,,,,True
playsound,,,,,,183,,,,True
blocker,,,,,,184,,,,True
blocker,,,,,,185,,,,True
delay,,,,,,186,,,,True
background,,,,bg_topburning,,187,,,,True
delay,,,,,,188,,,,True
playmusic,,,,,,189,,,,True
character,,char_002_amiya_1#7,,,,190,,,char_002_amiya_1#7,True
delay,,,,,,191,,,,True
name,呼，呼......谢谢你，陈长官！,阿米娅,,,,192,呼，呼......谢谢你，陈长官！,はぁ、はぁ……ありがとうございます、チェン長官！,アーミヤ,True
character,,char_010_chen_1,,,,193,,,char_010_chen_1,True
name,奇怪，阿米娅，塔露拉似乎......对你感到很惊讶。,陈,,,,194,奇怪，阿米娅，塔露拉似乎......对你感到很惊讶。,変だな、アーミヤ、タルラはどうやら……あなたにすごく驚いているようだ。,チェン,True
character,,char_002_amiya_1#7,,,,195,,,char_002_amiya_1#7,True
name,陈长官，不如说，接下来不管发生什么事，你都不要因为太惊讶而放松警惕就行！,阿米娅,,,,196,陈长官，不如说，接下来不管发生什么事，你都不要因为太惊讶而放松警惕就行！,チェン長官、むしろこれから何が起きても、驚きすぎて警戒を緩めないでくださいね！,アーミヤ,True
character,,char_010_chen_1#4,,,,197,,,char_010_chen_1#4,True
name,我尽力。我不觉得有什么事情能比你我的生命更重要，能比之后龙门的命运更让人吃惊！,陈,,,,198,我尽力。我不觉得有什么事情能比你我的生命更重要，能比之后龙门的命运更让人吃惊！,できる限りのことをするよ。君と俺の命より大事なことなんてないし、これからのロドスの運命を驚かせるものなんてないと思う！,チェン,True
character,,char_011_talula_1,,,,199,,,char_011_talula_1,True
name,你......被叫做阿米娅？,塔露拉？,,,,200,你......被叫做阿米娅？,あなた……アーミヤと呼ばれているのですか？,タルラ？,True
name,卡特斯，如果我邀请你为我制造一段能够令我永远痴迷其中的幻觉......你会拒绝我吗？,塔露拉？,,,,201,卡特斯，如果我邀请你为我制造一段能够令我永远痴迷其中的幻觉......你会拒绝我吗？,ケルシー、もし私が永遠に夢中になれる幻覚を作ってほしいと頼んだら……あなたは断りますか？,タルラ？,True
character,,char_002_amiya_1#7,,,,202,,,char_002_amiya_1#7,True
name,唔......！,阿米娅,,,,203,唔......！,うっ……！,アーミヤ,True
character,,char_011_talula_1,,,,204,,,char_011_talula_1,True
name,你会忍住不去使用这种力量吗？,塔露拉？,,,,205,你会忍住不去使用这种力量吗？,あなたはこの力を使わずに我慢できますか？,タルラ？,True
character,,char_002_amiya_1#7,,,,206,,,char_002_amiya_1#7,True
name,我不会回答你。,阿米娅,,,,207,我不会回答你。,お答えいたしかねます。,アーミヤ,True
character,,char_011_talula_1,,,,208,,,char_011_talula_1,True
name,你的表情和犹豫出卖了你的想法，自诩心地善良的卡特斯。,塔露拉？,,,,209,你的表情和犹豫出卖了你的想法，自诩心地善良的卡特斯。,あなたの表情と迷いが考えを表している、心優しいと自称するケルシー。,タルラ？,True
character,,char_002_amiya_1#7,,,,210,,,char_002_amiya_1#7,True
name,我从来没有这么说过！,阿米娅,,,,211,我从来没有这么说过！,そんなことは一度も言っていません！,アーミヤ,True
character,,char_011_talula_1,,,,212,,,char_011_talula_1,True
name,可你的作为已经这么说了，虚伪的感染者战士。,塔露拉？,,,,213,可你的作为已经这么说了，虚伪的感染者战士。,しかしあなたの行動はそう示しています、偽りの感染者の戦士。,タルラ？,True
name,黑色的法术，汲取记忆而非识取意识，不是单向的递解而是双向的播撒与收获......,塔露拉？,,,,214,黑色的法术，汲取记忆而非识取意识，不是单向的递解而是双向的播撒与收获......,黒の術式は、意識ではなく記憶を吸い取り、一方向の流れではなく双方向の撒布と収穫で……,タルラ？,True
name,怎么可能啊......怎么可能啊？卡特斯，怎么回事？你能回答我吗？卡兹戴尔的萨卡兹是不是都已经疯了？,塔露拉？,,,,215,怎么可能啊......怎么可能啊？卡特斯，怎么回事？你能回答我吗？卡兹戴尔的萨卡兹是不是都已经疯了？,ありえない……ありえないわ、ケルシー、どういうこと？答えてくれる？カズデルのサカズはもう狂ってしまったのか？,タルラ？,True
name,——魔族——萨卡兹——,塔露拉？,,,,216,——魔族——萨卡兹——,――魔族――サカズ――,タルラ？,True
name,竟然有一个异族的王？,塔露拉？,,,,217,竟然有一个异族的王？,異族の王がいるだと？,タルラ？,True
name,上一任魔王是疯子还是狂人？我都已经记不起它的名字，只是这样看来萨卡兹的确离亡族不远矣。,塔露拉？,,,,218,上一任魔王是疯子还是狂人？我都已经记不起它的名字，只是这样看来萨卡兹的确离亡族不远矣。,前のドクターは狂人だったか、それとも発狂した者か？名前すら覚えていない。ただ、こう見るとサカズは滅びに近いようだ。,タルラ？,True
name,哦，萨卡兹的雇佣兵......W。他们背后的萨卡兹......,塔露拉？,,,,219,哦，萨卡兹的雇佣兵......W。他们背后的萨卡兹......,ああ、サカズの傭兵……W。彼らの背後にあるサカズ……,タルラ？,True
name,原来是这样。原来是这样。,塔露拉？,,,,220,原来是这样。原来是这样。,そういうことか。そういうことなのだ。,タルラ？,True
name,卡特斯的魔王啊。哈哈......,塔露拉？,,,,221,卡特斯的魔王啊。哈哈......,ケルシーのドクターか。はは……,タルラ？,True
character,,char_010_chen_1#5,,,,222,,,char_010_chen_1#5,True
name,（阿米娅，说实在的，我不是惊讶......）,陈,,,,223,（阿米娅，说实在的，我不是惊讶......）,（アーミヤ、正直言って驚いてはいません……）,チェン,True
name,（我是感到有些茫然。）,陈,,,,224,（我是感到有些茫然。）,（少し戸惑っているのです。）,チェン,True
character,,char_002_amiya_1#7,,,,225,,,char_002_amiya_1#7,True
name,（你相信她说的话吗，陈长官？）,阿米娅,,,,226,（你相信她说的话吗，陈长官？）,（チェン長官、彼女の言うことを信じますか？）,アーミヤ,True
character,,char_010_chen_1#5,,,,227,,,char_010_chen_1#5,True
name,（我相信她都说的那些有什么用吗？）,陈,,,,228,（我相信她都说的那些有什么用吗？）,（彼女の言うことを信じても意味があるのでしょうか？）,チェン,True
character,,char_002_amiya_1#7,,,,229,,,char_002_amiya_1#7,True
name,（我相信选择权在你，陈长官。并且，是的，这些事实也不能让你改变你的看法。）,阿米娅,,,,230,（我相信选择权在你，陈长官。并且，是的，这些事实也不能让你改变你的看法。）,（選択権はあなたにあります、チェン長官。そして、はい、これらの事実もあなたの見解を変えることはできません。）,アーミヤ,True
character,,char_010_chen_1#5,,,,231,,,char_010_chen_1#5,True
name,（对。何况我觉得她是在拖时间，想拖到我们都被憋死。）,陈,,,,232,（对。何况我觉得她是在拖时间，想拖到我们都被憋死。）,（そうですね。それに彼女は時間稼ぎをしていると思います、私たちが全員困り果てるまで。）,チェン,True
character,,char_002_amiya_1#7,,,,233,,,char_002_amiya_1#7,True
name,（但我们也是在拖时间......！）,阿米娅,,,,234,（但我们也是在拖时间......！）,（しかし私たちも時間を引き伸ばしているのです……！）,アーミヤ,True
character,,char_010_chen_1#5,,,,235,,,char_010_chen_1#5,True
name,（啊？）,陈,,,,236,（啊？）,（あ？）,チェン,True
character,,char_011_talula_1,,,,237,,,char_011_talula_1,True
name,你的副手在哪里？你王庭的众王与臣民又在哪里呢？,塔露拉？,,,,238,你的副手在哪里？你王庭的众王与臣民又在哪里呢？,あなたの副官はどこにいる？あなたの王庭の多くの王や臣民はどこにいるの？,タルラ？,True
name,你还带了谁来，是那个身体腐朽了几个世纪的食尸鬼，还是那个见不得一丝光的老红眼病？,塔露拉？,,,,239,你还带了谁来，是那个身体腐朽了几个世纪的食尸鬼，还是那个见不得一丝光的老红眼病？,誰を連れてきたのか、それは数世紀腐敗した屍食鬼か、それとも一筋の光も見えない赤目の老人か？,タルラ？,True
name,你亲手惩罚了博卓卡斯替，还是说有人替你做了？,塔露拉？,,,,240,你亲手惩罚了博卓卡斯替，还是说有人替你做了？,あなたはボトルカスティを自ら罰したのか、それとも誰かがあなたに代わってしたのか？,タルラ？,True
name,你不能，年幼的、假造的魔王，你做不到，你驱策不了它们和它们的王庭。你不是真正的魔王，你连萨卡兹都不是。你只是一只卡特斯。,塔露拉？,,,,241,你不能，年幼的、假造的魔王，你做不到，你驱策不了它们和它们的王庭。你不是真正的魔王，你连萨卡兹都不是。你只是一只卡特斯。,あなたにはできない、若くて偽のドクター、できないのです、彼らや彼らの王庭を操ることは。あなたは本物のドクターではなく、サカズでもありません。単なるケルシーです。,タルラ？,True
name,你无力与你的敌人抗衡，如果你们真要开始争斗，那你将被迅速地毁灭。,塔露拉？,,,,242,你无力与你的敌人抗衡，如果你们真要开始争斗，那你将被迅速地毁灭。,あなたは敵に対抗する力がない、もし争いが始まれば、すぐに滅びるでしょう。,タルラ？,True
name,或者，你就是萨卡兹统治者们的一个新玩具而已。你有为你试验品的身份而感到伤心吗，稚嫩的卡特斯？,塔露拉？,,,,243,或者，你就是萨卡兹统治者们的一个新玩具而已。你有为你试验品的身份而感到伤心吗，稚嫩的卡特斯？,あるいは、あなたはサカズの支配者たちの新しい玩具に過ぎません。実験体の身であることを悲しく思いますか、幼いケルシー？,タルラ？,True
name,你是异族，你只能乖乖等着别人取走你的性命和君王的象征。你的生命随之散逸。,塔露拉？,,,,244,你是异族，你只能乖乖等着别人取走你的性命和君王的象征。你的生命随之散逸。,あなたは異族であり、命と王の象徴を他人に奪われるのを大人しく待つしかありません。あなたの命は消えゆくのです。,タルラ？,True
name,这件事我可以代劳。我会让你尽量没有痛苦地从这片土地上消失。,塔露拉？,,,,245,这件事我可以代劳。我会让你尽量没有痛苦地从这片土地上消失。,このことは私が代わりに行います。できるだけ苦しまずにこの土地から消えてもらいましょう。,タルラ？,True
