command,text,name,focus,image,name2,jp_text,jp_name
name,但是塔露拉，你要怎么样才好证明......才能证明，安东尼奥“没有”看过那些档案？,科西切,,,,しかしタルラ、どうやって証明すれば……アントニオがあの書類を見ていないと証明できるのですか？,コシチェ
name,如果他不知道档案的内容，为什么会带走它？,科西切,,,,もし彼が書類の内容を知らなかったなら、なぜそれを持ち去ったのですか？,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,那你又要怎么证明他就是会背叛你的公爵领，背叛乌萨斯？你为什么不去质问他，抓捕他，而是要直接除掉他？,塔露拉,,,,ならば、彼があなたの公爵領を裏切り、ウルサスを裏切るとどうやって証明するのですか？なぜ彼を問い詰めて捕まえるのではなく、直接始末しようとするのですか？,タルラ
character,,avg_npc_060,1,,avg_npc_078,,
name,我不需要证明。质问他是给他辩驳和逃脱惩罚的机会，他的行为不能被赦免。,科西切,,,,私は証明など必要ありません。問い詰めることは彼に弁解や罰から逃れる機会を与えるものであり、彼の行為は許されないのです。,コシチェ
name,他有可能这么做，那这，对我来说，对乌萨斯来说，对于律令来说，已经足够了。,科西切,,,,彼がそうする可能性がある、それで私にとって、ウルサスにとって、律令にとって、十分なのです。,コシチェ
name,他不能。他不可以“能这么做”。,科西切,,,,彼はできない。彼が「できる」わけがないのです。,コシチェ
name,——安东尼奥已经被处理掉了。在你毁掉文件以后，我的蛇鳞们帮你收了尾。,科西切,,,,――アントニオはすでに処理されました。あなたが書類を破棄した後、私のスネイルたちが後始末をしたのです。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,我就知道。我就知道......你不可能放过他。,塔露拉,,,,わかってました。わかってましたよ……あなたは彼を見逃すわけがない。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,我只是在不断地训练你，让你一次次变得更好。你看，你又辜负了我的期望。你做的没有上次做得好了，塔露拉。,科西切,,,,私はただ絶えずあなたを鍛え、何度もより良くなってもらおうとしているだけです。ほら、また私の期待を裏切りましたね。前回ほどうまくできませんでしたよ、タルラ。,コシチェ
name,你在舍瓦塔会议上的表现是那么出众，而且，塔露拉，你应该承认你也享受那种感觉。,科西切,,,,あなたはシェヴァタ会議で非常に優れたパフォーマンスを見せました。そして、タルラ、その感覚をあなたも楽しんでいると認めるべきです。,コシチェ
name,万中无一的顶点的感觉。,科西切,,,,数万に一人の頂点に立つ感覚。,コシチェ
dialog,,,,,,,
character,,avg_npc_078#4,,,,,
playsound,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
name,你在侮辱我。你这样只会让我的怒火烧得更旺。,塔露拉,,,,貴方は私を侮辱しています。そうすることで私の怒りは更に燃え上がるだけです。,タルラ
character,,avg_npc_060,,,,,
name,那么，你一定更享受作为一个完人的感觉。,科西切,,,,では、あなたは完璧な人間であることをより楽しんでいるに違いありませんね。,コシチェ
name,你的顾虑我很清楚，你的想法我也明白。所以......,科西切,,,,あなたの懸念はよくわかっていますし、あなたの考えも理解しています。だから……,コシチェ
name,蛇鳞们放过了那个装扮成他儿子的少年。,科西切,,,,スネイルたちはあの彼の息子のふりをした少年を見逃しました。,コシチェ
name,怎么样，塔露拉？你是不是一个人也该能做到这种程度？,科西切,,,,どうだ、タルラ？あなた一人でもこれくらいはできるはずだろう？,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,这个少年就是他的儿子。他，就，是。,塔露拉,,,,この少年は彼の息子です。彼は、まさにそうです。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,他可以不是。,科西切,,,,彼はそうでないかもしれません。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,等这个少年成年，他会找到你，为他的父亲报仇。,塔露拉,,,,この少年は成人すれば、あなたを見つけて父の復讐をするでしょう。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,那么你准备......准备什么时候，再去为你的父亲报仇？,科西切,,,,それでは、あなたはいつ……あなたの父の復讐を果たす準備ができていますか？,コシチェ
name,塔露拉，杀了你父亲的人，可还依然健在啊。,科西切,,,,タルラ、あなたの父を殺した者はまだ健在ですよ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,......,塔露拉,,,,......,
character,,avg_npc_060,1,,avg_npc_078#4,,
name,我答应过你，要把你训练成能够亲手复仇的样子，可是，你现在......还不够。,科西切,,,,私はあなたに約束しました、あなたを自ら復讐を遂げられるように鍛えると。しかし、あなたは今……まだ足りません。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,......别再说了，科西切！,塔露拉,,,,……もう言わないでください、コシチェ！,タルラ
character,,avg_npc_060,1,,avg_npc_078#5,,
name,哎，除去这些，塔露拉，除去你自己的要求，我可是也更希望你能成为一个优秀的人。,科西切,,,,ああ、それはさておき、タルラ、君自身の願いは別として、私は君に優秀な人間になってほしいと願っているのです。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,一个刽子手，一个宪兵头子，一个贵族军官，一个阴谋家，一个擅长制造屠杀的术师？！这就是你说的优秀的人？！,塔露拉,,,,処刑人、憲兵長官、貴族の軍人、陰謀者、虐殺を得意とする術師……これがあなたのいう優秀な人ですか？！,タルラ
dialog,,,,,,,
character,,avg_npc_060,,,,,
playsound,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
name,塔露拉，塔露拉。不。,科西切,,,,タルラ、タルラ。いいえ。,コシチェ
name,我渴望一个继承人。,科西切,,,,私は後継者を望んでいます。,コシチェ
character,,avg_npc_078#4,,,,,
name,......,塔露拉,,,,......,
name,没想到你会这么直白地说出这么恶心的话。,塔露拉,,,,こんなにストレートに嫌なことを言うとは思わなかった。,タルラ
name,只是，呵，对不起了，公爵。,塔露拉,,,,しかし、ふふ、ごめんなさい、公爵。,タルラ
name,你的期望可是要......,塔露拉,,,,あなたの期待は……,タルラ
name,落空了。,塔露拉,,,,裏切られました。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,嗯......,科西切,,,,ふむ……,コシチェ
name,我看得出你很兴奋。说说吧，塔露拉，说一说，你做了什么，让你这么自得？,科西切,,,,君が興奮しているのがわかる。言ってみろ、タルラ、何をしたのか、自慢することを教えてくれ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,半年前我从矿场里搞到了一小块源石矿材碎片，你猜怎么着......？,塔露拉,,,,半年前に鉱山から小さな源石鉱石の破片を手に入れたの、何だと思う？,タルラ
name,我把它嵌进了自己的胳膊。,塔露拉,,,,それを自分の腕に埋め込んだの。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,......哦？,科西切,,,,……おや？,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,效果很好。,塔露拉,,,,効果はとても良いです。,タルラ
name,我已经是个感染者了。,塔露拉,,,,私はもう感染者です。,タルラ
name,我现在是一个感染者，科西切公爵。我命不久矣，你的计谋，你的规划，你的投入，全都泡汤了。你没法再利用我了。,塔露拉,,,,私は今や感染者です、コシチェ公爵。私の命は長くありません。あなたの策略も計画も努力もすべて無駄になりました。もう私を利用することはできません。,タルラ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,我的一切都是你规划好的，对吗？现在不是了。,塔露拉,,,,私のすべてはあなたの計画通りだった、そうでしょう？でも今は違います。,タルラ
character,,avg_npc_060,1,,avg_npc_078#5,,
name,啊。真是......出人意料的方法。,科西切,,,,ああ。本当に……予想外の方法だ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,阴谋破产的滋味好吗？,塔露拉,,,,陰謀が破綻する味はどうですか？,タルラ
name,科西切，我已经成了乌萨斯和这片大地都最痛恨、最鄙夷的感染者......在城市，在冻原和在荒野上都最下贱的感染者。,塔露拉,,,,コシチェ、私はすでにウルサスとこの地で最も憎まれ、最も軽蔑されている感染者になりました……都市でも、ツンドラでも、荒野でも最も卑しい感染者です。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,你的姐妹看到你这样，她会开心吗？,科西切,,,,お前の姉妹がこんなお前を見て、喜ぶと思うか？,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,......你！,塔露拉,,,,……あなた！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,是什么让你这样处心积虑地反对我，我的女儿？,科西切,,,,何が君にそこまでして私に反抗させる、我が娘よ？,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,——你。,塔露拉,,,,――あなたです。,タルラ
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_turf,,,
blocker,,,,,,,
name,你欺骗我，骗我说魏彦吾作为主谋杀死了我的父亲。你没告诉我他们曾经一起对抗你，把你赶出龙门。,塔露拉,,,,あなたは私を騙し、ウェイ・イェンウーが主犯で私の父を殺したと言いました。彼らがかつてあなたと戦い、あなたを龍門から追い出したことは教えてくれませんでした。,タルラ
name,你没告诉过我你在我父亲之死中扮演了怎样的角色，即使魏彦吾杀了我父亲，他有罪，他应该受死——,塔露拉,,,,私の父の死において、あなたがどのような役割を果たしたのか教えてくれませんでした。たとえウェイ・イェンウーが父を殺したとしても、彼は罪を犯し、死に値する――,タルラ
name,你也难逃其咎。,塔露拉,,,,あなたもその責任から逃れられません。,タルラ
dialog,,,,,,,
character,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_snowconutry_4,,,
blocker,,,,,,,
name,你表面上善待你的领民，把其他的聚落安置在城市周围，给感染者稳定的居所......,塔露拉,,,,,
name,事实上，你刻意让感染者和居民过着天差地别的生活，你让居民在感染者身上找到自尊。,塔露拉,,,,実際には、あなたは感染者と住民に全く異なる生活をさせ、住民が感染者に自尊心を見出すようにしている。,タルラ
name,城市对市民的掠夺被你美化成了义务，他们竟然欺压感染者和居无定所的非市民来获得安慰！,塔露拉,,,,都市による市民からの搾取を義務として美化し、彼らは感染者やホームレスの非市民を虐げて慰めを得ているのです！,タルラ
dialog,,,,,,,
blocker,,,,,,,
character,,,,,,,
background,,,,bg_hall_1,,,
blocker,,,,,,,
character,,avg_npc_060,2,,avg_npc_078#4,,
name,这就是你的公爵领吗？这就是你的城市和统治吗？,塔露拉,,,,これがあなたの公爵領ですか？これがあなたの都市と支配ですか？,タルラ
name,用不平等去塑造假象，用假象去扩张你的影响？,塔露拉,,,,不平等で偽りを作り、その偽りで影響力を拡大するのですか？,タルラ
name,我没办法再忍下去了。哪怕我不责怪你虚伪的手段和扭曲的手腕，你那欺骗性的宣称和假装仁慈的嘴脸，已经让我忍无可忍！,塔露拉,,,,もう我慢できません。たとえあなたの偽善的な手法や歪んだやり口を責めなくても、あなたの欺瞞的な主張と偽善の顔には我慢の限界です！,タルラ
dialog,,,,,,,
character,,avg_npc_060,,,,,
blocker,,,,,,,
blocker,,,,,,,
playsound,,,,,,,
delay,,,,,,,
name,我教过你啊，塔露拉。,科西切,,,,教えたでしょう、タルラ。,コシチェ
name,我教过你——“在这段过于平和的时间里，他们是不能接受相互间的平等对待的”。,科西切,,,,教えたはずです—「このあまりにも平和な時期では、彼らは互いに平等な扱いを受け入れられない」と。,コシチェ
name,除非我们结束掉这一连串的平庸年月。,科西切,,,,この連続した平凡な年月を終わらせない限りは。,コシチェ
name,你我能接受他们的自治，就像哥伦比亚和叙拉古的市民一样。可他们自己呢？,科西切,,,,あなたも私も彼らの自治を受け入れられます。コロンビアやシラクサの市民のように。しかし彼ら自身はどうでしょう？,コシチェ
name,他们会推举出下一个执政官和下一个贵族，因为他们不敬重他人，只畏惧权力和暴力。,科西切,,,,彼らは次の統治者や貴族を選びます。彼らは他人を尊重せず、ただ権力と暴力を恐れるからです。,コシチェ
name,不仅如此，他们还不准有人比他们更勇敢更聪慧，更善良、更慈悲......除非你是他们的公爵，或是他们的皇帝。,科西切,,,,それだけでなく、彼らは自分より勇敢で賢く、善良で慈悲深い者を許さない……あなたが彼らの公爵か皇帝でない限り。,コシチェ
name,你同情他们。你同情我的领民，同情那些被税吏和官僚逼得无处可逃的市民。,科西切,,,,あなたは彼らに同情している。私の領民に、税吏や官僚に追い詰められ逃げ場のない市民に同情しているのです。,コシチェ
name,这很好。,科西切,,,,それは素晴らしいことです。,コシチェ
name,而且，即使你不断地强迫自己吐出那些污辱感染者的词汇......我也依稀记得。,科西切,,,,また、たとえあなたが感染者を侮辱する言葉を無理に吐いても……私はそれをまだ覚えています。,コシチェ
name,你不断调整我的政策，尝试更多地保护他们，甚至不惜激起市民的愤怒。,科西切,,,,あなたは私の政策を絶えず調整し、彼らをもっと守ろうと試み、市民の怒りをも恐れない。,コシチェ
name,我可花了很长时间才抚平他们的情绪，塔露拉。,科西切,,,,彼らの感情を鎮めるのに時間がかかりました、タルラ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#5,,
name,我不是同情他们！,塔露拉,,,,私は彼らに同情しているわけではありません！,タルラ
character,,avg_npc_060,1,,avg_npc_078#5,,
name,你的确是爱着他们。,科西切,,,,あなたは確かに彼らを愛しています。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,你......？！,塔露拉,,,,あなた……？！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,我很欣慰，塔露拉，你是真的看重他们的。你越来越像我了，我的女儿。,科西切,,,,嬉しいよ、タルラ。君は本当に彼らを大切にしている。君はだんだん私に似てきたね、娘よ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,......你怎么会好意思再说出这种话？！,塔露拉,,,,……よくそんなことが言えますね？！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,但你这种浅薄的作为是不可能成功的。,科西切,,,,しかしその浅はかな行動は成功しないだろう。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,你怎么会知道我要做什么？你没这个能力......,塔露拉,,,,私が何をしようとしているか、どうして知っているの？あなたにその能力はないはず……,タルラ
character,,avg_npc_060,,,,,
name,就算所有人都想要得到一个好结果————这些人却依然会失败。,科西切,,,,たとえ誰もが良い結果を望んでも——彼らはそれでも失敗するだろう。,コシチェ
name,塔露拉，塔露拉。因为他们想要的好结果和你的美梦，本质上是不同的。,科西切,,,,タルラ、タルラ。彼らの望む良い結果は、君の夢見る美しい未来とは本質的に異なるのだ。,コシチェ
name,你没法让不同的人认同同一种行为，他们的纷争、冲突与混乱无可避免。,科西切,,,,異なる人々に同じ行動を認めさせることはできません。彼らの争い、衝突、混乱は避けられないのです。,コシチェ
name,一个萨卡兹要如何面对一个萨科塔？一个卡西米尔人要如何面对一个乌萨斯人？一头健壮却劳苦的熊要如何面对一只傲慢却无能的骏鹰？,科西切,,,,一人のサカズはどうやって一人のサコタに向き合うのでしょうか？一人のカシミール人はどうやって一人のウサス人に向き合うのでしょうか？たくましくも労苦を重ねる熊は、傲慢で無能な鷲にどう立ち向かうのでしょうか？,コシチェ
name,你要告诉他们该怎么做吗？多傲慢的想法，我的女儿！你想用你这副样子和这个身份去号召他们做什么吗？,科西切,,,,彼らにどうすべきか教えたいのか？なんと傲慢な考えでしょう、私の娘よ！あなたはその姿と身分で彼らを何に導こうというのですか？,コシチェ
name,啊，当然，我知道的。你一定做得到的。,科西切,,,,ああ、もちろん、わかっている。あなたならきっとできる。,コシチェ
name,塔露拉，你会去统治那些注定由你来统治的人。你继承了黑蛇的知识，流着红龙的血，踩着熊的国土，翻阅着骏鹰的历史。,科西切,,,,タルラ、あなたは必然的に支配すべき者たちを治めるだろう。あなたは黒蛇の知識を受け継ぎ、紅竜の血を流し、熊の大地を踏みしめ、鷲の歴史を読み解くのだ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,没有人生来就该被其他人统治。,塔露拉,,,,誰も生まれながらに他者に支配されるべきではありません。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,但他们渴望你的统治。他们终其一生都在等待你这样的人去统治他们。乌萨斯将会为你而颤抖，我的女儿。,科西切,,,,しかし彼らはあなたの支配を渇望している。彼らは一生を通じてあなたのような者が彼らを治めるのを待っている。ウサスはあなたのために震えるだろう、私の娘よ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,统治他人者必将受更强者统治，科西切。,塔露拉,,,,他人を支配する者は、必ずより強き者に支配されるのです、コシチェ。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,啊，那更是我观念的一部分了，塔露拉。我来教你最后一课吧。,科西切,,,,ああ、それは私の考えのさらに一部だ、タルラ。最後の授業を教えよう。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,......嗯？,塔露拉,,,,……ん？,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,塔露拉，我们会超脱这种短暂而世俗的统治。,科西切,,,,タルラ、私たちはこの短く俗世の支配を超越する。,コシチェ
name,先皇已死，他的影子依然还投在这片大地之上，他的意志和思绪已然超越了那个时代。,科西切,,,,先の皇帝は亡くなったが、その影はまだこの大地に落ち、その意志と思考は既に時代を超えている。,コシチェ
name,他继承了真正的乌萨斯帝国，支撑着乌萨斯的土地繁荣昌盛，让乌萨斯人民得以生息。,科西切,,,,彼は真のウサス帝国を継承し、ウサスの地の繁栄を支え、ウサスの民に安息をもたらした。,コシチェ
name,一旦失去太阳，乌萨斯繁茂的枝叶就会立刻枯萎，这片土地上将只剩下互相吸取养分的低等生灵与更多的腐烂。,科西切,,,,太陽を失えば、ウサスの繁茂した枝葉はたちまち枯れ、この地には互いに養分を吸い合う低等生命とさらなる腐敗だけが残るだろう。,コシチェ
name,你看到的这些人——,科西切,,,,あなたが見ているこれらの人々――,コシチェ
name,他们爱好施暴，四处残杀，自虐、惶恐又自私......,科西切,,,,彼らは暴力を好み、あちこちで殺し合い、自虐的で怯え、利己的だ……,コシチェ
name,你梦想以教育和观念吸引他们，教化他们，却不知道他们对你所说的一切丝毫不感兴趣......塔露拉，这些你应当知道。,科西切,,,,あなたは教育や理念で彼らを惹きつけ、教化しようと夢見るが、彼らはあなたの言葉に一切興味がないことを知らない……タルラ、これらは知っておくべきことだ。,コシチェ
name,他们在这片土地上生存了无数年，习惯了一种根深蒂固的生活方式，你却仅仅是个闯入他们生活的陌生人。,科西切,,,,彼らはこの地で無数の年月を生き、根深い生活様式に慣れている。あなたはただ彼らの生活に踏み込んだよそ者に過ぎない。,コシチェ
name,所谓的统治者，所谓的贵族，所谓的军队......也只是强壮的人民，养尊处优的人民，经受了训练的人民。,科西切,,,,いわゆる支配者、いわゆる貴族、いわゆる軍隊……それらもまた強靭な民、恵まれた民、訓練を受けた民に過ぎない。,コシチェ
name,领地会改移，军队会重建，统治会崩解......,科西切,,,,領地は移り変わり、軍隊は再編され、支配は崩壊する……,コシチェ
name,没有统治能够持久，除了乌萨斯人民自愿追随的意志。它永不统治。它只是前进不息。,科西切,,,,ウサスの民が自発的に従う意志以外に永続する支配はない。それは決して支配しない。ただ絶え間なく進むのだ。,コシチェ
name,——你的小恩小惠换来的，是顺从，是不切实际的期待。,科西切,,,,――あなたの小さな恩恵で得られるのは、従順と非現実的な期待だけだ。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,你怎么会知道他们本来该是什么样？是乌萨斯把他们摧残成这样！,塔露拉,,,,あなたはどうして彼らが本来どうあるべきかを知っているの？ウサスこそが彼らをこんな風に破壊したのよ！,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,我当然清楚，啊，我实在是太清楚了。,科西切,,,,もちろん知っている、ああ、本当に痛いほどよくわかっている。,コシチェ
name,他们会跟你走，你是这么觉得的吗？为了面包、土豆、纯净的水与篝火？你会这么向他们许诺吗？,科西切,,,,彼らがあなたについてくると？そう思うのか？パンやジャガイモ、清らかな水と焚き火のために？そんな約束を彼らにするのか？,コシチェ
name,他们会的。然后，当他们饥饿时，他们第一个想到的就是餐食你的躯体。,科西切,,,,彼らはそうするだろう。そして飢えた時、最初に思うのはあなたの身体を食らうことだ。,コシチェ
name,如果你对他们怀有不切实际的幻想，你会恨他们。你一定会恨他们。,科西切,,,,もしあなたが彼らに非現実的な幻想を抱けば、彼らを憎むだろう。必ず憎むだろう。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,科西切，我不是你。,塔露拉,,,,コシチェ、私はあなたではありません。,タルラ
name,我和你一点也不一样。,塔露拉,,,,私とあなたは全く違います。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,可你已经和我一样了。你只是还没有被从美梦中惊醒。,科西切,,,,だが、あなたはすでに私と同じだ。まだ夢から覚めていないだけだ。,コシチェ
name,事实上，你可以利用你手中的一切。,科西切,,,,実際、あなたは手の中にある全てを利用できるのだ。,コシチェ
name,如果你有一个目标，那么去吧，用恐怖摧毁恐怖，用性命统治性命，用牺牲引导牺牲，用无知培育无知，用痛苦制造痛苦。,科西切,,,,もし目標があるなら、行け。恐怖で恐怖を破壊し、命で命を支配し、犠牲で犠牲を導き、無知で無知を育て、苦痛で苦痛を生み出せ。,コシチェ
name,这一切的方法你都学会了，这已经是你的武器了。你所要做的只是学会运用它......习惯它。,科西切,,,,これら全ての方法を学んだ。それはもうあなたの武器だ。あなたがすべきことは、それを使いこなし……慣れることだ。,コシチェ
name,直到你爱着的人真正理解他们的国家和他们生存的意义。,科西切,,,,あなたが愛する者たちが、自分たちの国と生きる意味を本当に理解するときまで。,コシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,我甚至不知道你这些歪理邪说是在胡诌些什么。,塔露拉,,,,私はあなたのそのトンデモ理論が何を言っているのかさえわかりません。,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,这一切都是事实。这一切，你会面对。,科西切,,,,これらは全て事実だ。これら全てに、あなたは向き合うことになる。,コシチェ
name,这样吧，我的女儿。你不信我。,科西切,,,,そうだな、私の娘よ。あなたは私を信じない。,コシチェ
name,我愿和你打个赌。,科西切,,,,私はあなたと賭けをしよう。,コシチェ
name,这么多年来，我在你身上培养的源石技艺早已生根发芽，现在已经是结果的时候了。,科西切,,,,これまで長年にわたり、私はあなたに源石技術を育んできました。それはすでに根付き芽を出し、今や実を結ぶ時が来たのです。,コーシチェ
character,,avg_npc_060,2,,avg_npc_078#4,,
name,......什......么......？,塔露拉,,,,……な、何……？,タルラ
character,,avg_npc_060,1,,avg_npc_078#4,,
name,在你接下来的一生里，你只要对你所坚持的这一切产生怀疑，你只要对你声称的这些你的同胞，以及那些应当自由的人们产生一点恨意......,科西切,,,,これからのあなたの人生で、あなたが信じ続けてきたすべてに疑いを持ち、あなたが主張するこれらの同胞、そして自由であるべき人々に少しでも恨みを抱くなら……,コーシチェ
name,你就会立即履行我们之间的赌约。那时的你会走上我教给你的道路。,科西切,,,,あなたは私たちの契約を即座に履行することになる。その時、あなたは私が教えた道を歩むのです。,コーシチェ
name,也许接下来的几年里，你会有幸暂未遇到这些状况，你会恰好生活在一片童话般的土地上。,科西切,,,,おそらく今後数年間、あなたは幸運にもそういった状況にまだ遭遇せず、まるで童話のような土地で暮らすことになるでしょう。,コーシチェ
name,你面对的人可能恰巧有苦衷，可以被理解，能被解释成被逼无奈......,科西切,,,,あなたが向き合う人々には、たまたま苦しい事情があり、理解でき、やむを得ずそうなったと説明できるかもしれません……。,コーシチェ
name,我可以等。这个国家可以等。三年，五年，十年，一百年，你只会得出相同的答案。虽然你作为感染者的生命不会长久，但我知道那天会来。,科西切,,,,私は待つことができる。この国も待つことができる。三年、五年、十年、百年、あなたが出す答えはずっと同じだ。感染者としてのあなたの命は長くは続かないが、その日が来ることを私は知っています。,コーシチェ
