command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
subtitle,,,0,,,,,,,136,,,,True
subtitle,但是，即使如此——！,,0,,,,,,,137,但是，即使如此——！,しかし、それでも——！,,True
subtitle,,,0,,,,,,,138,,,,True
blocker,,,0,,,,,,,139,,,,True
subtitle,你也不能嘲弄我的同胞。,,0,,,,,,,140,你也不能嘲弄我的同胞。,あなたは私の仲間を嘲ることはできません。,,True
subtitle,,,0,,,,,,,141,,,,True
subtitle,你怎配嘲弄我那些......至死都不曾低头的同胞！！,,0,,,,,,,142,你怎配嘲弄我那些......至死都不曾低头的同胞！！,どうして私のあの……死ぬまで屈しなかった仲間たちを嘲笑うことができるのですか！！,,True
subtitle,,,0,,,,,,,143,,,,True
subtitle,我和你的区别，就在于你的“爱”......只不过是牺牲。,,0,,,,,,,144,我和你的区别，就在于你的“爱”......只不过是牺牲。,私とあなたの違いは、あなたの「愛」が……ただの犠牲であることです。,,True
subtitle,,,0,,,,,,,145,,,,True
subtitle,博卓卡斯替先生，叶莲娜，小伊诺，小萨沙，不爱说话的柳德米拉，亲切的亚历克斯，阿丽娜......,,0,,,,,,,146,博卓卡斯替先生，叶莲娜，小伊诺，小萨沙，不爱说话的柳德米拉，亲切的亚历克斯，阿丽娜......,ドクター・ボトカスティ、イェレナ、小イーノ、小サシャ、口数の少ないリュドミラ、親切なアレックス、アリーナ……,,True
subtitle,,,0,,,,,,,147,,,,True
subtitle,我怎配嘲笑他们？,,0,,,,,,,148,我怎配嘲笑他们？,私はどうして彼らを嘲笑えるでしょうか？,,True
subtitle,,,0,,,,,,,149,,,,True
subtitle,我怎配嘲笑我挣扎着活下去的感染者同胞们？,,0,,,,,,,150,我怎配嘲笑我挣扎着活下去的感染者同胞们？,私はもがいて生きる感染者の同胞たちを嘲笑う資格などあるでしょうか？,,True
subtitle,,,0,,,,,,,151,,,,True
dialog,,,0,,,,,,,152,,,,True
blocker,,,0,,,,,,,153,,,,True
name,够了。到这里就可以了。我已经不再是你了，科西切。我和你是不同的......我不是另一条黑蛇。,塔露拉,0,,,,,,,154,够了。到这里就可以了。我已经不再是你了，科西切。我和你是不同的......我不是另一条黑蛇。,もう十分です。ここまでにしましょう。私はもうあなたではありません、コシチェ。私はあなたとは違います......私は別の黒い蛇ではありません。,タルラ,True
name,我也许像个科西切......但我不是另一条黑蛇。,塔露拉,0,,,,,,,155,我也许像个科西切......但我不是另一条黑蛇。,私はコシチェのようかもしれませんが......でも私は別の黒い蛇ではありません。,タルラ,True
name,你的诅咒必须在今天断绝。,塔露拉,0,,,,,,,156,你的诅咒必须在今天断绝。,あなたの呪いは今日で断ち切らなければなりません。,タルラ,True
name,......我的仇恨已经杀了太多人了。你休想再用仇恨去煽动我哪怕一分。,塔露拉,0,,,,,,,157,......我的仇恨已经杀了太多人了。你休想再用仇恨去煽动我哪怕一分。,......私の憎しみはすでにあまりにも多くの人を殺しました。あなたはこれ以上私を憎しみで扇動することはできません。,タルラ,True
name,呵，科西切，你所承载的你那无数代的仇怨和故事......在我这一代就会结束。,塔露拉,0,,,,,,,158,呵，科西切，你所承载的你那无数代的仇怨和故事......在我这一代就会结束。,ふん、コシチェ、あなたが背負う無数代の怨みと物語は......私の代で終わるのです。,タルラ,True
name,你是种子，你是藤蔓，你是参天大树......没关系，科西切。,塔露拉,0,,,,,,,159,你是种子，你是藤蔓，你是参天大树......没关系，科西切。,あなたは種、あなたは蔓、あなたは高くそびえる大樹......大丈夫です、コシチェ。,タルラ,True
name,我可是火。,塔露拉,0,,,,,,,160,我可是火。,私は火です。,タルラ,True
name,“是我教给你这一切”？不，不，科西切，这片大地，那片雪原，那些追逐阳光的人，他们教给我的东西，你永远不可能理解。,塔露拉,0,,,,,,,161,“是我教给你这一切”？不，不，科西切，这片大地，那片雪原，那些追逐阳光的人，他们教给我的东西，你永远不可能理解。,「これらすべては私が教えたのか？」いいえ、違います、コシチェ。この大地、あの雪原、陽光を追いかける人たち、彼らが私に教えてくれたことをあなたは永遠に理解できません。,タルラ,True
name,能够驾驭我力量的人早就在那了。即使你让我失去了他们......你也不可能再操控我的情感了。,塔露拉,0,,,,,,,162,能够驾驭我力量的人早就在那了。即使你让我失去了他们......你也不可能再操控我的情感了。,私の力を操る者はすでにそこにいます。たとえあなたが彼らを奪っても......私の感情をあなたが再び操ることはできません。,タルラ,True
name,我的火会把你我一同烧穿。,塔露拉,0,,,,,,,163,我的火会把你我一同烧穿。,私の火はあなたと私を共に焼き尽くします。,タルラ,True
dialog,,,0,,,,,,,164,,,,True
subtitle,这把我所有同胞，所有被奴役的同胞的火，会把你和你的枝干，烧得精光。,,0,,,,,,,165,这把我所有同胞，所有被奴役的同胞的火，会把你和你的枝干，烧得精光。,これは私のすべての同胞、すべて奴隷にされた同胞たちの火です。あなたとあなたの枝を完全に焼き尽くします。,,True
subtitle,,,0,,,,,,,166,,,,True
blocker,,,0,,,,,,,167,,,,True
character,,char_011_talula_1,0,,,,,,,168,,,char_011_talula_1,True
camerashake,,,0,,,,,,,169,,,,True
name,居然......居然！你想反对我？你怎么能——,塔露拉？,0,,,,,,,170,居然......居然！你想反对我？你怎么能——,なんと……なんと！私に逆らおうというのか？どうして——,タルラ？,True
name,......我怎么可能让你从我的尖牙中逃走？,塔露拉？,0,,,,,,,171,......我怎么可能让你从我的尖牙中逃走？,……私の牙からお前を逃がすわけがない。,タルラ？,True
character,,char_010_chen_1,0,,,,,,,172,,,char_010_chen_1,True
name,不是因为阴谋破产而气恼，而是因为发现自己控制不了这个人而恼怒吗？,陈,0,,,,,,,173,不是因为阴谋破产而气恼，而是因为发现自己控制不了这个人而恼怒吗？,陰謀が破綻したことに腹を立てているのではなく、自分がこの人を操れないことに苛立っているのではありませんか？,チェン,True
character,,char_011_talula_1,0,,,,,,,174,,,char_011_talula_1,True
camerashake,,,0,,,,,,,175,,,,True
name,控制？她是我......我就是她！,塔露拉？,0,,,,,,,176,控制？她是我......我就是她！,操る？彼女は私……私は彼女そのものです！,タルラ？,True
character,,char_010_chen_1,0,,,,,,,177,,,char_010_chen_1,True
name,那是当然的，科西切......德拉克的女儿怎么会像你这条爬虫一样阴暗！,陈,0,,,,,,,178,那是当然的，科西切......德拉克的女儿怎么会像你这条爬虫一样阴暗！,それは当然です、コシチェ……ドラックの娘があなたのような這いまわる虫のように陰湿なわけがありません！,チェン,True
character,,avg_npc_087#3,0,,,,,,,179,,,avg_npc_087#3,True
name,陈，陈小姐？那个话可不能......不能让斐迪亚干员们听见！,阿米娅,0,,,,,,,180,陈，陈小姐？那个话可不能......不能让斐迪亚干员们听见！,チェン、チェンさん？そのお話は……フェディアのオペレーターたちに聞かせるわけにはいきません！,アーミヤ,True
character,,char_010_chen_1,0,,,,,,,181,,,char_010_chen_1,True
name,啊。我也曾经有个蛇上司，她可是个心口如一的人......不打紧。,陈,0,,,,,,,182,啊。我也曾经有个蛇上司，她可是个心口如一的人......不打紧。,ああ。私にもかつて蛇の上司がいて、彼女は裏表のない人でした……気にしません。,チェン,True
name,但是你，科西切，你失败的原因只有一个，那就是你不配。,陈,0,,,,,,,183,但是你，科西切，你失败的原因只有一个，那就是你不配。,でもあなた、コシチェ、あなたが失敗した理由はただ一つ、あなたにはそれに値しないからです。,チェン,True
name,你不配占据我姐姐的身体。你不配去发动一场战争。甚至，你根本配不上你所说的你的经历。,陈,0,,,,,,,184,你不配占据我姐姐的身体。你不配去发动一场战争。甚至，你根本配不上你所说的你的经历。,あなたは私の姉の肉体を占拠するに値しない。あなたは戦争を起こすに値しない。さらには、あなた自身が語る経験にも値しません。,チェン,True
name,所以，现在，给我从塔露拉的身体里......滚出去！,陈,0,,,,,,,185,所以，现在，给我从塔露拉的身体里......滚出去！,だから今すぐ、タルラの肉体から……出て行け！,チェン,True
character,,char_011_talula_1,0,,,,,,,186,,,char_011_talula_1,True
name,看来真得在离开之前......你们难道真以为你们能阻止核心城？,塔露拉？,0,,,,,,,187,看来真得在离开之前......你们难道真以为你们能阻止核心城？,本当に離れる前に……あなたたちは本気でコアシティを止められると思っているのですか？,タルラ？,True
character,,avg_npc_087#3,0,,,,,,,188,,,avg_npc_087#3,True
name,——不可以！,阿米娅,0,,,,,,,189,——不可以！,――いけません！,アーミヤ,True
character,,char_011_talula_1,0,,,,,,,190,,,char_011_talula_1,True
name,只要我在这里结束这条生命，这一切依然会流动向前，你们怎么阻止得了乌萨斯——,塔露拉？,0,,,,,,,191,只要我在这里结束这条生命，这一切依然会流动向前，你们怎么阻止得了乌萨斯——,私がここでこの命を終える限り、すべては流れ続ける。あなたたちにウルサスを止められるわけが——,タルラ？,True
character,,avg_npc_087#3,0,,,,,,,192,,,avg_npc_087#3,True
name,......难道她不是你的女......,阿米娅,0,,,,,,,193,......难道她不是你的女......,……彼女はあなたの娘ではないのですか……,アーミヤ,True
character,,char_011_talula_1,0,,,,,,,194,,,char_011_talula_1,True
name,还在追索我的情感？混种的魔王......即使这是事实，你也没有把它说出来的资格！,塔露拉？,0,,,,,,,195,还在追索我的情感？混种的魔王......即使这是事实，你也没有把它说出来的资格！,まだ私の感情を追及するのか？雑種の魔王よ……たとえそれが事実でも、あなたにそれを口にする資格はありません！,タルラ？,True
