command,text,name,focus,image,name2,jp_text,jp_name
name,魔族这个称呼出于【恐惧】。是恐惧促使你们这么称呼我们的族群。,W,,,,魔族という呼称は【恐怖】から来ています。恐怖があなたたちにこの名で私たちの種族を呼ばせているのです。,Ｗ
name,所以，我们佣兵乐意被叫作“魔族”，完全是因为我们知道它真正的意思。,W,,,,だから、私たち傭兵は喜んで「魔族」と呼ばれます。それはその本当の意味を理解しているからです。,Ｗ
name,而且，我们也会狠狠地把这个涵义种进所有幸存者的心里。,W,,,,そして、この意味を生き残るすべての者たちの心に深く植え付けます。,Ｗ
name,哦，对不起——在你面前讨论这个，简直是在行家面前卖弄本事了吧？,W,,,,ああ、すみません——あなたの前でこれを話すのは、まるで専門家の前で腕前をひけらかすようなものですね？,W
name,我们这个以残暴著称的小佣兵队一旦被拿来和你比较，就像爬虫对上了磐蟹一样可笑。,W,,,,この残虐で有名な我々の小さな傭兵隊があなたと比較されるなんて、まるで爬虫類が大岩のカニと戦うような滑稽さです。,W
name,领袖，你才是那个最擅长给别人带去恐惧的人。,W,,,,リーダー、あなたこそが他人に恐怖をもたらすことに最も長けている方です。,W
character,,char_011_talula_1,,,,,
name,“威慑你的敌人，温暖你的战友。”,塔露拉,,,,「敵を威圧し、味方を暖める。」,タルラー
name,把恐惧带给敌人，把希望带给同胞。这是整合运动一贯的行事方式。,塔露拉,,,,敵に恐怖をもたらし、同胞に希望をもたらす。これこそが統合運動の一貫したやり方でございます。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,那把乌萨斯的核心城开进龙门，也很符合某位同胞的殷切希望咯？,W,,,,あのウーサスのコアシティを龍門に持ち込むのも、ある同胞の切実な願いに合っているんでしょう？,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,我们的整合运动战士们还在龙门城奋勇作战，他们需要我们的增援，所以我们要去。,塔露拉,,,,我々統合運動の戦士たちはまだ龍門城で奮闘しております。彼らは我々の増援を必要としているので、私たちは向かいます。,タルラー
name,龙门城内的感染者需要希望，据守核心城的感染者战士们也强烈地想把希望带给他们。,塔露拉,,,,龍門城内の感染者たちは希望を必要としており、コアシティを守る感染者戦士たちも強く彼らに希望を届けたいと願っております。,タルラー
name,所有人的愿望都相互契合，满足愿望的方式也由我们整合运动一手创造。,塔露拉,,,,全ての人の願いは相互に合致し、その願いを叶える方法も我々統合運動が一手に創り出しております。,タルラー
name,——这会为你们萨卡兹带来好处，这个事实同样也毋庸置疑。,塔露拉,,,,――これはあなた方サカズに利益をもたらすこともまた、疑う余地のない事実です。,タルラー
name,你们不需要希望，所以我带给你们利益。,塔露拉,,,,あなた方は希望を必要としないから、私は利益をもたらします。,タルラー
name,和你一样散布在各城邦的萨卡兹雇佣兵们，以及在背后掌控你们的人。你们会自城邦与国家间的混乱里汲取养分。,塔露拉,,,,あなたと同じく諸都市国家に広がるサカズの傭兵たち、そしてあなた方を裏で操る者たち。あなた方は都市国家間の混乱から養分を吸い上げるのです。,タルラー
name,龙门之后，没有一座移动城邦会是安全的。魔族活动的空间会得到扩展，你们的族裔将繁荣昌盛。,塔露拉,,,,龍門の後には、どの移動都市国家も安全ではありません。魔族の活動圏が拡大し、あなた方の種族は繁栄することでしょう。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,嚯，听起来有些道理。看在利益的份上，我可以同意你的战略。,W,,,,ほう、理屈はありそうだ。利益のためなら、君の戦略に賛同してやろう。,W
character,,char_011_talula_1,,,,,
name,那么，W，你还有什么疑议吗？,塔露拉,,,,それでは、Wさん、他に疑念はございますか？,タルラー
character,,char_011_talula_1,2,,avg_npc_046#5,,
name,没有。你说的非常好，我可以给你鼓个掌吗？,W,,,,ありません。あなたの言葉は素晴らしい。拍手してもいいですか？,W
character,,char_011_talula_1,1,,avg_npc_046#5,,
name,不用。,塔露拉,,,,結構です。,タルラー
character,,avg_npc_046#2,,,,,
name,然后，来说说我的任务吧。很不幸，我失败了。我没能带回任务目标，她也没肯把东西交给我。,W,,,,それでは、私の任務について話しましょう。残念ながら失敗しました。任務目標を連れ帰れず、彼女も物を渡してくれませんでした。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,这不是你的过失。米莎和碎骨之间的亲缘关系可能会导致种种意外。,塔露拉,,,,それはあなたの責任ではありません。ミーシャとスイコツの血縁関係は様々な予期せぬ事態を引き起こし得ます。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,那为什么还要派我去抓那个科学家的女儿？,W,,,,それなら、なぜ私をあの科学者の娘を捕まえるために送り込んだのですか？,W
name,似乎没有她和她身上的秘密，你也能顺利地进行下去。攻击龙门，启动核心城，没地方用得上她。,W,,,,彼女や彼女の秘密がいなくても、あなたは順調に進められそうです。龍門を攻撃し、コアシティを起動する、そのために彼女は必要ありません。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,密钥的真实性尚且需要验证。,塔露拉,,,,鍵の真偽は未だ検証が必要です。,タルラー
name,核心城机能的启动，我可以亲手验证，但它的停止方式，也必须保证由整合运动完全掌控。密钥的作用恰在于此。,塔露拉,,,,コアシティの機能開始は私自身が確認できますが、その停止方法も統合運動が完全に掌握していなければなりません。鍵の役割はまさにそれです。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,梅菲斯特和我说了，爱国者那个老头在废城里找到的才是真货。,W,,,,メフィストは私に言いました。パトリオットのあの老人が廃墟で見つけたものこそ本物だと。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,不，W，梅菲斯特不会这么对你说。只会是你，把流言说给梅菲斯特听，想着从他那里提取你要的情报。,塔露拉,,,,いいえ、Wさん、メフィストがそんなこと言うはずがありません。あなたが流言をメフィストに伝え、自分の情報を引き出そうとしているだけです。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,那这个消息究竟是真是假？,W,,,,では、この情報は本当なのでしょうか？,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,你没有想听我自我辩解的意思，却也没有想为自己辩解的意图。,塔露拉,,,,あなたは私の弁解を聞きたいわけでも、ご自身の弁明をしたいわけでもありませんね。,タルラー
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,我有自己的渠道，而且可能有点心直口快了些。哦，可能也混淆了情报来源？大概。,W,,,,私は自分のルートがありますが、少し口が軽かったかもしれません。ああ、おそらく情報源を混同したのかもしれませんね？多分。,W
character,,char_011_talula_1,,,,,
name,W，如果你需要我表现得更加诚恳，我可以清楚地告诉你所有安排。所有。,塔露拉,,,,Wさん、もし私がもっと誠実に見せることが必要なら、すべての手配をはっきりとお話しします。すべてを。,タルラー
name,碎骨和你的第一次行动成功测试了龙门近卫局的反应速度，让我们调整了战术，完善了进攻龙门的计划。,塔露拉,,,,スイコツとあなたの初めての作戦は龍門近衛局の反応速度を成功裏に試し、我々は戦術を調整し、龍門への攻撃計画を完成させました。,タルラー
name,没有你的行动，我们不会成功。,塔露拉,,,,あなたの行動がなければ、我々は成功しなかったでしょう。,タルラー
name,密钥真实存在，却因为米莎的突然死亡而随之消失。爱国者寻找的密钥仅仅是用以应对这种情形的后备方案。,塔露拉,,,,鍵は確かに存在しますが、ミーシャの突然の死により消えてしまいました。パトリオットが探している鍵は、このような事態に対応するための予備の策に過ぎません。,タルラー
name,我不会逼迫你说出你的消息从何而来，但我的解释，也应该能令你信服。,塔露拉,,,,私はあなたに情報の出所を強要しませんが、私の説明は納得いただけるものと思います。,タルラー
character,,avg_npc_046#5,,,,,
name,好的，好的，但我，领袖，我想知道到底有几把密钥。我最后一个问题了，不会再问了，嗯。,W,,,,わかりました、わかりました。しかし、リーダー、いったい鍵はいくつあるのか知りたいのです。これが最後の質問です、もう聞きません、ええ。,W
character,,char_011_talula_1,,,,,
name,两把。切尔诺伯格皇家科学家谢尔盖持有其中一把，通过特殊的方式，他将这把钥匙交付给了米莎。,塔露拉,,,,2本あります。チェルノボーグ王立科学者シェルゲイがそのうちの1本を持っており、特殊な方法で、彼はその鍵をミーシャに渡しました。,タルーラ
name,另一把由原切尔诺伯格市长鲍里斯侯爵持有，他在我们攻占城市时调用城邦地块逃出了切尔诺伯格，但他没能逃过天灾。,塔露拉,,,,もう1本はかつてのチェルノボーグ市長ボリス侯爵が所持していました。彼は我々が都市を占領した際に都市区域を利用してチェルノボーグから逃れましたが、天災は逃れられませんでした。,タルーラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,废城。,W,,,,廃都ですね。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,潜藏在城中的要人保有我们需求的物品，适当的距离则能将近卫局诱入埋伏。,塔露拉,,,,都市に潜む重要人物が我々の求める物を保持しており、適切な距離をとることで近衛局を罠にかけることができます。,タルーラ
name,我们有相当充分的理由去攻占废城，将它占为据点也是物尽其用。,塔露拉,,,,廃都を攻め落とす正当な理由が十分にあり、拠点として利用するのも有効活用です。,タルーラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,你说得很明白了，领袖。已经没什么好问的了。,W,,,,よくわかりました、リーダー。もう質問はありません。,W
name,等等，我问的是不是有点多？让你花这么多时间解释，我都有些过意不去了。,W,,,,あの、質問が多すぎましたか？こんなに時間を使わせてしまって、申し訳ない気持ちです。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,W。 如果我的坦率能够解开我们之间的误会，我不会吝啬时间。,塔露拉,,,,W。もし私の率直さが私たちの誤解を解くならば、時間を惜しむことはありません。,タルーラ
name,为了保证你我之间长久的互利共赢，我会继续拟订我们未来的计划。这能稍稍增加你我间的信任么，W？,塔露拉,,,,あなたと私の長期的な互恵関係を保証するために、私は今後の計画を立て続けます。これで少しは私たちの信頼が増しますか、W？,タルーラ
name,我们需要互相扶持，才有机会面对未来更多的难题。,塔露拉,,,,私たちはお互いを支え合う必要があり、そうすることでこれからの課題にも立ち向かえます。,タルーラ
character,,char_011_talula_1,2,,avg_npc_046#5,,
name,真的吗？那我可是太感动了。,W,,,,本当ですか？それは感動しました。,W
character,,char_011_talula_1,,,,,
name,这当然是......,塔露拉,,,,それはもちろん……,タルーラ
image,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
,我一直不喜欢这个女人。,,,,,私はずっとこの女性が好きではありません。,
,他们私下里怀念的那个塔露拉只是让人觉得无聊，而我面前的这个塔露拉，则是个被谎言包得严严实实的混蛋。,,,,,彼らが密かに懐かしんでいるそのタルラはただ退屈なだけだが、私の目の前にいるこのタルラは嘘にまみれた厄介な奴だ。,
,哦，说谎是件再正常不过的事情。,,,,,ああ、嘘をつくのはごく当たり前のことだよ。,
,我也常说谎，除了炸弹，没什么比谎言更有威力——真相不过是一杯水，当整栋房子都在燃烧的时候，一杯水又有什么用？,,,,,私もよく嘘をつく。爆弾以外に嘘ほど強力なものはない――真実なんて一杯の水にすぎない。家全体が燃えているときに、一杯の水が何の役に立つというのか？,
,但我说谎，只是我在说谎，我扭曲了我的想法抛给别人；这个龙女的谎言却像是从不同的人嘴里说出来般自然。,,,,,しかし私が嘘をつくのは、自分の考えを歪めて他人に投げかけているだけです。しかしこの龍女の嘘は、まるで異なる人々の口から発せられているかのように自然なのです。,
,无论她谈话的对象是谁，她都不会仅仅是甄选一小部分想法去掩盖自己的意图。,,,,,彼女は誰と話していても、自分の意図を隠すためにほんの一部の考えだけを選んで話すことは決してありません。,
,——她简直像是变成了不同的样子，刻意变成他们不那么容易怀疑的样子，把他们想听的说给他们听。,,,,,——彼女はまるで別人のように変わってしまい、あえて彼らが疑いにくいような姿を装い、彼らが聞きたいことを言って聞かせていた。,
,整合运动最喜欢的当然是领袖塔露拉。在我面前，她是交易伙伴塔露拉。在爱国者面前，她又是斗士塔露拉。,,,,,整合運動が最も好きなのはもちろんリーダーのタルーラだ。私の前では彼女は取引相手のタルーラであり、パトリオットの前では戦士のタルーラでもある。,
,虽然总有一天她会露出真面目，但这一天不是每个人都有命看到的。,,,,,いつか彼女の本当の姿が明らかになる日が来るだろうが、その日を見る運命にある人は誰もいない。,
,而且，真面目......她有吗？,,,,,それに、真面目……彼女にそんなところはあるの？,
,她会不会是个洋葱？一层一层剥掉以后，里面就什么也不剩下？,,,,,彼女はまさか玉ねぎみたいな人？一枚一枚剥がしていったら、中には何も残らない？,
dialog,,,,,,,
blocker,,,,,,,
character,,char_011_talula_1,,,,,
name,真的。,塔露拉,,,,本当です。,タルーラ
stopmusic,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
,上一刻的她就像一个伊比利亚修士那样诚恳。,,,,,さっきの彼女は、まるでイベリアの修道士のように誠実だった。,
dialog,,,,,,,
image,,,,,,,
character,,,,,,,
image,,,,,,,
dialog,,,,,,,
,她只是微微抬起手。啊，我知道这招。,,,,,彼女はほんの少しだけ手を上げただけだ。ああ、この技は知っている。,
,这一刻的她像最狡诈的萨弗拉那样善于突袭和杀戮。,,,,,この瞬間の彼女は、最も狡猾なサフラのように奇襲と殺戮に長けていた。,
,有什么东西扯开了面前的空气，下一刻，它应该就要融化我的身躯了。,,,,,何かが目の前の空気を裂き、次の瞬間には、私の身体を溶かしてしまうはずだった。,
blocker,,,,,,,
character,,avg_npc_046#3,,,,,
name,光是惹你发火，应该不会让你生气到想要杀我吧？,W,,,,ただ怒らせただけで、殺したいほど怒らせたりはしないでしょう？,W
character,,,,,,,
dialog,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
camerashake,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
,塔露拉释放的这些无形之物，应该从来没人看清过是什么——但我知道它们有什么样的效果。,,,,,タルゥラが放ったこれらの無形のものは、おそらく誰もそれが何であるかを見抜いたことはない――しかし私はそれらがどのような効果を持っているかを知っている。,
,废墟，残渣。事物连它们最基本的形状也没能剩下。,,,,,廃墟、残骸。物事はその最も基本的な形さえも残せなかった。,
,就像没有光亮的火。,,,,,まるで光のない火のようだ。,
,我是她的猎物。,,,,,私は彼女の獲物だ。,
,我早该想到。,,,,,私はとっくに気づくべきだった。,
playmusic,,,,,,,
character,,avg_npc_046#2,,,,,
name,太明显了，龙女，比起平常的你，现在的你也太善解人意了。,W,,,,あまりにもわかりやすいよ、ドラゴンの娘。普段の君よりも今の君はずいぶん気遣い屋だね。,W
character,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
,束手待毙，或是死前留下大段大段的遗言，可是一点也不符合我的风格。,,,,,なすがままに死を待つか、死ぬ前に長々と遺言を残すか、どちらも私のスタイルには全く合わない。,
,我没准备去死，至少，不是现在。,,,,,私は死ぬ準備はできていない、少なくとも、今はまだ。,
dialog,,,,,,,
camerashake,,,,,,,
blocker,,,,,,,
playsound,,,,,,,
blocker,,,,,,,
character,,,,,,,
,我那在我说话时被我丢出去落地不到几秒的粗糙小装置，在我面前狠狠地炸成了一团花。,,,,,私が話している最中に思い切り投げつけて床に落ちてから数秒も経たないうちに、その粗末な小さな装置は目の前で激しく爆発して花火のようになった。,
,热浪扑面而来。幸运的是，这让人还挺舒服的热度并不来自她。,,,,,熱波が押し寄せてくる。幸運なことに、この人が感じる心地よい熱さは彼女から来ているわけではなかった。,
,我对法术没什么研究，但我可以用自身经历证明，世上百分之九十九的法术，威力都敌不过最纯粹的能量使用形式。,,,,,私は魔法に詳しいわけではありませんが、自分の経験から証明できます。世の中の99％の魔法は、その最も純粋なエネルギーの使い方の力には及びません。,
,爆炸。热量，弹片，冲击波。无论是我还是敌人，都会被炸个粉碎。,,,,,爆発。熱量、破片、衝撃波。私も敵も、粉々に吹き飛ばされるだろう。,
,只要能和她僵持一小会儿。只要坚持到我种下的种子都开花就好。,,,,,彼女と少しでも粘り合えればいい。私が蒔いた種がすべて花を咲かせるまで耐えればいいんだ。,
character,,avg_npc_046#2,,,,,
name,你看看，真是辛苦你了啊。肯陪我演那么长时间的情景剧，我没看错，你的确是个好演员。,W,,,,見てよ、本当にお疲れ様。あんなに長い芝居に付き合ってくれて、間違いなく君はいい役者だね。,W
character,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
,这个龙女，我其实也没那么讨厌她，不是吗？,,,,,この龍の娘、実はそんなに嫌いじゃないんだよね、そうでしょ？,
,没有伪装的人不会说谎也不是骗子，而她，她是个泡在谎言里的怪物。,,,,,偽りを持たない人は嘘をつかず、詐欺師でもない。しかし彼女は、嘘にまみれた怪物だ。,
,她不需要说谎。,,,,,彼女は嘘をつく必要がない。,
,难怪只要看到她，我就稍稍，好吧，有那么点恐慌。我不是讨厌她，我大概是真的有些怕她。,,,,,なるほど、彼女を見ると少し、いや、少しだけど怖くなるんだ。嫌いなわけじゃない、たぶん本当に彼女がちょっと怖いんだと思う。,
,害怕就会有所保留。有防范的人，总是有准备的。,,,,,恐れると遠慮が出る。警戒心のある人は、常に準備している。,
dialog,,,,,,,
blocker,,,,,,,
character,,char_011_talula_1,,,,,
name,你的伎俩，居然能够中和我的源石技艺。是我太低估你了。,塔露拉,,,,あなたの手口が、私の源石技術を打ち消すことができるとは。私があなたを軽く見過ぎていました。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#3,,
name,喂，你说的这个“伎俩”可花了我几个小时。稍微尊重点人啊。,W,,,,ねえ、その「手口」には何時間もかけたんだ。もう少し私を尊重してくれよ。,W
name,不过，如果我这么容易就被你烧死，还有哪个魔族人会愿意让我来领导呢？,W,,,,でも、もし私がそんなに簡単に君に焼き殺されるなら、どの魔族が私をリーダーにしたがるだろうか？,W
character,,char_011_talula_1,1,,avg_npc_046#3,,
name,你早有准备。你一开始就打算袭击我。,塔露拉,,,,あなたは初めから準備していましたね。私を襲うつもりだったのでしょう。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,是你动的手。龙女，你是觉得我碍眼所以想烧死我，还是因为你觉得会在我面前露馅，所以才急着灭口呢？,W,,,,あなたが仕掛けたんだよ。ドラゴンの娘さん、私が邪魔だから焼き殺そうと思ったの？それとも私の前で秘密がばれるから、急いで口封じしようとしたの？,W
character,,,,,,,
dialog,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
playsound,,,,,,,
camerashake,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
blocker,,,,,,,
delay,,,,,,,
,话刚说完，她指尖的高温就再次扑向了我。果然这个龙女不可能让你好过，哪怕只是一会会儿。,,,,,話を終えると、彼女の指先の高温が再び私に襲いかかった。やはりこの龍の娘は、たとえ少しの間でもお前を楽にさせることはありえない。,
,我弯下腰，适当地打了个滚，应该能让我看上去像趁机紧了紧鞋带。,,,,,私は腰を曲げて、適当に転がってみせた。これで靴紐をこっそり締め直したように見えるはずだ。,
character,,avg_npc_046#5,,,,,
name,唔喔。,W,,,,うおっ。,W
name,下次瞄准点。,W,,,,次はもう少し狙ってくれよ。,W
character,,char_011_talula_1,1,,avg_npc_046#5,,
name,W，你的诡计已经败露，现在的你是整个整合运动的敌人。,塔露拉,,,,W、あなたの策略はすでに露呈しました。今のあなたは、統合運動全体の敵です。,タルラ
name,为什么要与我对立？这不能给你带来任何利益。,塔露拉,,,,なぜ私と対立するのですか？それはあなたに何の利益ももたらしませんよ。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,我的意图？你从哪里能看出我的意图？倒不如说，我才是不想这么快就撕破脸皮的那个人。,W,,,,私の意図？どこから私の意図が見えるんだ？むしろ、私の方がこんなに早く面と向かって対立したくない人間だ。,W
name,再怎么样你还是比我先动手。哼，先下手为强是吧？,W,,,,どうあれ、君の方が先に手を出した。ふん、先手必勝ってわけか？,W
name,那我也没什么办法，在你杀我之前，我必须先杀了你。,W,,,,そうなったら仕方ない、君が私を殺す前に、私が君を殺さなければならない。,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,你的精神错乱令你的自信盲目增长。,塔露拉,,,,あなたの精神錯乱は、あなたの自信を盲目的に増大させています。,タルラ
character,,avg_npc_046#2,,,,,
name,骗我是小事。我不在乎谁骗谁，也不在乎你杀多少人，骗多少人......,W,,,,騙すのは大したことじゃない。誰が誰を騙そうと、君が何人殺そうと、何人騙そうと気にしない……,W
character,,avg_npc_046#3,,,,,
name,龙女，你会后悔动了我的人。,W,,,,ドラゴンの娘さん、あなたは私の部下に手を出したことを後悔するでしょう。,W
character,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
,我是会说出这种话的人吗？,,,,,私はこんなことを言う人間ですか？,
,也许我确实脑子不清醒了。这看起来不怎么疯癫，甚至有点多愁善感。,,,,,もしかすると、私は本当に正気を失ってしまったのかもしれない。これはあまり狂気じみていないし、むしろ少しセンチメンタルにさえ見える。,
,原来如此，我好像搞砸了。,,,,,なるほど、どうやら私はしくじってしまったようだ。,
character,,,,,,,
dialog,,,,,,,
blocker,,,,,,,
character,,char_011_talula_1,1,,avg_npc_046#3,,
name,这样。装疯卖傻确实卓有成效，我居然误会了你的品性。,塔露拉,,,,そうですか。演じてふざけるのは確かに効果的ですね、私はあなたの性格を誤解していました。,タルラ
name,这么为别人着想，你还真是个有血有肉的可爱恶魔。,塔露拉,,,,これほど他人を思いやるなんて、あなたは本当に血の通った可愛い悪魔ですね。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#3,,
name,啊，哈哈，啐。,W,,,,ああ、はは、ちっ。,W
name,还是你更可爱些。嗯，但得先把你的舌头剐了才行，你会显得更漂亮，还不显得舌头太长。,W,,,,やっぱり君のほうが可愛いな。うん、でも先に君の舌を剥いでやらなきゃいけないね。そうすればもっと綺麗に見えるし、舌が長すぎる印象もなくなるから。,W
character,,char_011_talula_1,1,,avg_npc_046#3,,
name,你觉得只要事先设下陷阱，就能杀我？,塔露拉,,,,事前に罠を仕掛けるだけで私を殺せると思っているの？,タルラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,那当然不。,W,,,,そんなわけはないさ。,W
character,,,,,,,
dialog,,,,,,,
,我和她提过我做过陷阱了吗？,,,,,私は彼女に罠を仕掛けたことがあると言った？,
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,真有陷阱的话也得足够多才行。咨询一下，你要多少？,W,,,,本当に罠があるなら、もっとたくさんでなくちゃな。ちょっと聞くけど、いくつ欲しい？,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,你又有多少？,塔露拉,,,,君はどれだけ持っているの？,タルラ
name,可怜可憎的内敌，我的火焰寻上你的身了。,塔露拉,,,,哀れで憎むべき内なる敵よ、私の炎がお前を捉えた。,タルラ
name,你会为你的背叛付出代价。,塔露拉,,,,お前の裏切りは代償を払うことになる。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,哇......真恶心。这口气是怎么回事？你这话是说给谁听的？,W,,,,うわ……本当に気持ち悪いな。この口調はなんだ？誰に向けて言ってるんだ？,W
character,,char_011_talula_1,1,,avg_npc_046#2,,
name,你。,塔露拉,,,,あなただ。,タルラ
name,因为你讨厌这种修辞，W。 你也讨厌我指出你的目的。,塔露拉,,,,あなたはこのような修辞を嫌うでしょう、Wさん。私があなたの目的を指摘するのも同様に嫌いですよね。,タルラ
character,,char_011_talula_1,2,,avg_npc_046#2,,
name,呃，首先，我是不是该谢谢你认真了解过我的喜好，还故意换着词儿来刺激我的情绪？,W,,,,,
name,其次，我的目的？你想杀多少人和我一点关系也没有，龙女。,W,,,,次に、僕の目的？君が何人殺そうと僕には全く関係ない、ドラゴンレディ。,W
