command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,我还差点害死他。其实没有他......没有他我们可能早死了。,乌萨斯感染者,0,,,,,,,私は彼を危うく殺しそうになりました。実は彼がいなければ……彼がいなければ私たちはとっくに死んでいたかもしれません。,ウサス感染者
name,但因为他每次放我们去找物资，都会有人死去，我真的怀疑过他和其他整合运动串通起来拿我们取乐。,乌萨斯感染者,0,,,,,,,ですが彼は毎回私たちを物資探しに送り出すと誰かが死んでしまうので、私は本当に彼が他の統合運動と結託して私たちを玩具にしているのではないかと思ったこともあります。,ウサス感染者
name,我们不已经是感染者了吗？整合运动......有那么恨我们乌萨斯人吗？,乌萨斯感染者,0,,,,,,,私たちはすでに感染者ではありませんか？統合運動は……私たち、ウサス人をそこまで憎んでいるのでしょうか？,ウサス感染者
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
playsound,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,许多人心中最丑恶的情绪并不需要太多煽动，仅仅是放任自流，都能污染一座城市中的所有沟渠。,凯尔希,0,,,,,,,多くの人の心にある最も醜い感情は多くの煽動を必要としません。ただ放置されるだけで、一つの都市のすべての溝を汚染してしまうのです。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1,,
name,医生......刚才太突然了！,阿米娅,0,,,,,,,ドクター……さっきは突然すぎました！,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1,,
name,阿米娅，你应该已经不会被这种伎俩吓到。,凯尔希,0,,,,,,,アーミヤ、もうその手の手口に驚かないはずです。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1,,
name,见一两次就够了......！,阿米娅,0,,,,,,,一度か二度見れば十分です……！,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1,,
name,浪费太多时间用于交涉，只会阻碍我们下一步的行动。,凯尔希,0,,,,,,,交渉に時間をかけすぎると、次の行動を妨げるだけです。,ケルシー
character,,avg_npc_059,0,,,,,,,,
name,所以你......医生，如果她撒谎的话，你真的会杀我吗？,罗德岛近卫干员？,0,,,,,,,ですからあなたは……ドクター、もし彼女が嘘をついていたら、本当に私を殺すのですか？,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,2,,,avg_npc_057,,
name,我......我最后没有那么说啊！,乌萨斯感染者,0,,,,,,,私……私は最後にそんなことは言っていません！,ウサス感染者
character,,avg_npc_059,0,,,1,,,avg_npc_057,,
name,只是个假设，不是所有受过伤害的感染者都那么诚实，就连我自己也被冲昏头脑过。,罗德岛近卫干员？,0,,,,,,,ただの仮定です。傷ついた感染者が皆そんなに正直とは限りません。私自身も混乱したことがあります。,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,2,,,avg_npc_057,,
name,唔，唉......,乌萨斯感染者,0,,,,,,,うう、ああ……,ウサス感染者
character,,char_003_kalts_1,0,,,,,,,,
name,并不会。,凯尔希,0,,,,,,,そんなことはありません。,ケルシー
name,你是罗德岛的干员。我首先信任的是你。,凯尔希,0,,,,,,,あなたはロドスのオペレーターです。私はまずあなたを信じます。,ケルシー
name,比起别的，这更像是对她的心理疗法。当然，你和她的表现，都证明了你的无辜。,凯尔希,0,,,,,,,他のことより、これは彼女への心理療法のようなものです。もちろん、あなたと彼女の態度が、あなたの無実を証明しています。,ケルシー
character,,char_003_kalts_1,0,,,2,,,avg_npc_059,,
name,可我......,罗德岛近卫干员？,0,,,,,,,でも私……,ロドス近衛オペレーター？
name,医生你的表情太阴沉了。我真的很怕你做出这种事......而且你演得实在有点太像了。,罗德岛近卫干员？,0,,,,,,,ドクター、あなたの表情があまりにも陰鬱です。本当にそんなことをなさるのではと怖いです……それに、演技があまりにもリアルすぎます。,ロドス近衛オペレーター？
character,,char_003_kalts_1,0,,,1,,,avg_npc_059,,
name,这没什么问题。我不会，但我理应做到让大多数人觉得我会。,凯尔希,0,,,,,,,それは問題ありません。私はしませんが、多くの人がそう思うようにしなければなりません。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1,,
name,凯尔希医生，做到这份上......别再恐吓Guard啦。,阿米娅,0,,,,,,,ケルシードクター、ここまで来たら……もうガードを怖がらせないでくださいね。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1,,
name,好。,凯尔希,0,,,,,,,わかりました。,ケルシー
character,,char_002_amiya_1,0,,,1,,,avg_npc_059,,
name,Guard，不用担心，事情如果真发展到那种程度，我也会阻止医生的。,阿米娅,0,,,,,,,ガードさん、ご心配なく。もし事態がそんな風に進んだら、わたくしがドクターを止めますから。,アーミヤ
name,刚才这些，会不会太刺激到你的情绪？要我帮你恢复吗？,阿米娅,0,,,,,,,さっきのこと、あなたの感情には刺激が強すぎませんでしたか？お手伝いしましょうか？,アーミヤ
character,,char_002_amiya_1,0,,,2,,,avg_npc_059,,
name,啊，这倒不用，如果这种程度也需要阿米娅的心理治疗，我就太脆弱了。,罗德岛近卫干员？,0,,,,,,,ああ、それはいいです。もしこれくらいでアーミヤの心理療法が必要なら、私はあまりに弱すぎます。,ロドス近衛オペレーター？
name,毕竟......我真正不放心的就只有站在门口的那个人。,罗德岛近卫干员？,0,,,,,,,結局のところ……本当に心配なのは、あの扉の前に立っているあの人だけです。,ロドス近衛オペレーター？
character,,avg_npc_042,0,,,,,,,,
name,......,迷迭香,0,,,,,,,......,
character,,char_002_amiya_1,0,,,2,,,avg_npc_059,,
name,尽管现在好些了，她和我说了那些以后，我大概也明白......但我还是会想到她用巨剑掷过去切开一整个人的事。,罗德岛近卫干员？,0,,,,,,,今はずいぶん良くなりましたが、彼女がああ言った後も、私はやはり彼女が大剣を振りかざして一人の人間を切り裂いたことを思い出してしまいます。,ロドス近衛オペレーター？
name,那次任务我这辈子都忘不掉了。,罗德岛近卫干员？,0,,,,,,,あの任務は一生忘れられません。,ロドス近衛オペレーター？
character,,char_002_amiya_1,0,,,1,,,avg_npc_059,,
name,啊......我知道那一次。,阿米娅,0,,,,,,,ああ……私もその時のことを知っています。,アーミヤ
name,Guard......你知道她在那次任务中救下了四个平民，使他们免遭当地武装实验武器的杀害了吗？,阿米娅,0,,,,,,,ガード……彼女があの任務で四人の民間人を救い、現地武装の実験兵器から命を守ったことを知っていますか？,アーミヤ
name,她斩杀的是当地武装从萨尔贡奴隶贩子手里购买的废弃军用实验术师，那一批的所有术师全部被切除了脑垂体。,阿米娅,0,,,,,,,彼女が斬ったのは、現地武装がサルゴンの奴隷商人から買った廃棄された軍用実験術師でした。その一団の術師はすべて脳下垂体が切り取られていました。,アーミヤ
name,是种入身体的源石器官，而不是他们自身的神经系统在控制他们活动。他们实际上已经死了。,阿米娅,0,,,,,,,それは体に埋め込まれた源石器官であり、彼ら自身の神経系が活動を制御しているわけではありません。彼らは実質的にすでに死んでいるのです。,アーミヤ
name,只有像迷迭香那样的战斗方式才能彻底摧毁实验体感染器官的运作。她没有做错。,阿米娅,0,,,,,,,ローズマリーのような戦い方だけが実験体の感染器官の機能を完全に破壊できます。彼女は間違っていません。,アーミヤ
character,,char_002_amiya_1,0,,,2,,,avg_npc_059,,
name,......是这样吗？,罗德岛近卫干员？,0,,,,,,,……そうなのですか？,ロドス近衛オペレーター？
character,,char_002_amiya_1,0,,,1,,,avg_npc_059,,
name,Guard，我认为，你对迷迭香的想象，和那位小姐一开始对你的误解有一定的相似处。,阿米娅,0,,,,,,,ガード、私は思います。あなたがローズマリーに抱く想像は、あの女性が最初にあなたを誤解したのと少し似ているところがあると。,アーミヤ
name,传闻和表象，是别人认识我们的第一面窗户。无论你做了什么，他们的第一反应都会是排斥整合运动，这无可厚非。,阿米娅,0,,,,,,,噂や外見は、他人が私たちを知る最初の窓です。あなたが何をしたとしても、彼らの第一反応が統合運動を拒絶するのは仕方のないことです。,アーミヤ
name,可是，如果仅仅停留在这层认知......不要说信任了，我们甚至不会对事情哪怕有一点点更多的了解。,阿米娅,0,,,,,,,しかし、もしこの認識のままで止まってしまえば……信頼どころか、私たちは物事について少しでも多く理解することすらできなくなります。,アーミヤ
name,如果没有人有了解真相的意愿，那就算把真相撒播在街道上，也不会有发芽的可能。,阿米娅,0,,,,,,,真実を知ろうとする意志が誰にもなければ、真実を街中にばらまいても芽吹くことはありません。,アーミヤ
name,而且，迷迭香就在面前吧，直接去问她......会更好吧？,阿米娅,0,,,,,,,それに、ローズマリーがすぐそこにいますよ、直接彼女に尋ねるのが……より良いと思います。,アーミヤ
character,,char_002_amiya_1,0,,,2,,,avg_npc_059,,
name,问、问她？,罗德岛近卫干员？,0,,,,,,,彼女に、尋ねるのか？,ロドス近衛オペレーター？
character,,avg_npc_042,0,,,,,,,,
name,你想问什么？,迷迭香,0,,,,,,,何を聞きたいの？,ローズマリー
decision,（迷迭香好凶......！）,,1,1,,,,1,,（ローズマリー怖い……！）,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
name,（呃，不是这样......她也不知道该说什么吧......）,阿米娅,0,,,,,,,（あの、そういうわけでは……彼女も何を話せばいいのか分からないのでしょう……）,アーミヤ
character,,avg_npc_042,0,,,2,,,avg_npc_059,,
name,......,罗德岛近卫干员？,0,,,,,,,......,
name,......迷迭香，你来这里，是做什么的？,罗德岛近卫干员？,0,,,,,,,……ローズマリー、ここに来たのは何のためだ？,ロドス近衛オペレーター？
character,,avg_npc_042,0,,,,,,,,
name,执行任务。,迷迭香,0,,,,,,,任務を遂行するためだ。,ローズマリー
name,......还有，我说了，报仇。许多家人的仇。,迷迭香,0,,,,,,,……あと、言った通り、復讐だ。多くの家族の敵討ちだ。,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_059,0,,,,,,,,
name,我问完了。,罗德岛近卫干员？,0,,,,,,,質問は終わった。,ロドス近衛オペレーター？
name,但......我也不知道我问了啥。,罗德岛近卫干员？,0,,,,,,,だが……自分でも何を聞いたのか分からない。,ロドス近衛オペレーター？
name,以前我对阿撒兹勒发火，现在还是我，对迷迭香出言不逊。哈，我真是一塌糊涂。,罗德岛近卫干员？,0,,,,,,,以前はアザゼルに怒り、今はローズマリーに無礼を言っている。はあ、俺は本当にぐちゃぐちゃだ。,ロドス近衛オペレーター？
character,,char_003_kalts_1,0,,,,,,,,
name,但你却信任爱国者。和我们谈谈爱国者和游击队，以及整合运动吧。,凯尔希,0,,,,,,,しかしあなたはパトリオットを信頼している。私たちにパトリオットやゲリラ、それに統合運動について話してください。,ケルシー
character,,avg_npc_059,0,,,,,,,,
name,我想医生和博士这样的，肯定很能理解现状。,罗德岛近卫干员？,0,,,,,,,ドクターや医師はきっと現状をよく理解しているはずだ。,ロドス近衛オペレーター？
name,之所以在这些地方还能有活人，之所以切尔诺伯格城里还能活下许多乌萨斯人......,罗德岛近卫干员？,0,,,,,,,なぜこれらの場所にまだ生存者がおり、チェルノボーグ市内に多くのウルサス人が生きていられるのか……,ロドス近衛オペレーター？
name,全是因为爱国者和游击队，以及还有尊重他们的人在。,罗德岛近卫干员？,0,,,,,,,それはすべてパトリオットとゲリラ、それに彼らを尊重する者たちがいるからだ。,ロドス近衛オペレーター？
name,游击队战士们只要站在那里，周边就不会有纠纷，也不会有任何人敢对别人施以暴行。,罗德岛近卫干员？,0,,,,,,,ゲリラ戦士たちがそこに立っているだけで、周囲には紛争が起きず、誰も他人に暴行を加えようとはしない。,ロドス近衛オペレーター？
name,他们不仅运送货物和分配资源，他们还帮助本地人改善生活条件。,罗德岛近卫干员？,0,,,,,,,彼らは物資を運び資源を分配するだけでなく、地元の人々の生活環境の改善も助けている。,ロドス近衛オペレーター？
name,......爱国者原本打算放我出城。但我选择自己留下来......看看现状。,罗德岛近卫干员？,0,,,,,,,……パトリオットは元々私を城外に出すつもりだった。しかし私は自分から残り、現状を見ることにした……。,ロドス近衛オペレーター？
name,我听到他和阿撒兹勒领袖的谈话，我觉得哪怕他的表象是伪装出来的，他也至少会爱护那个表象。,罗德岛近卫干员？,0,,,,,,,彼がアザゼルのリーダーと話しているのを聞いたが、彼の外見が偽りであっても、少なくともその外見は大切にしていると思う。,ロドス近衛オペレーター？
name,何况......何况Scout先生为了保护我死在了那里。爱国者他尊重Scout先生。我......,罗德岛近卫干员？,0,,,,,,,それに……スカウト氏は私を守るためにあそこで亡くなった。パトリオットは彼を尊敬している。私は……。,ロドス近衛オペレーター？
decision,Scout......牺牲在切尔诺伯格的干员。,,1,1,,,,1,,スカウト……チェルノボーグで犠牲となったオペレーター。,
predicate,,,0,,1,,,,,,
character,,avg_npc_042,0,,,,,,,,
name,Scout！,迷迭香,0,,,,,,,スカウト！,ローズマリー
decision,迷迭香......？,,1,1,,,,1,,ローズマリー……？,
predicate,,,0,,1,,,,,,
name,Scout他怎么了？,迷迭香,0,,,,,,,スカウトはどうしたの？,ローズマリー
name,我......我怎么不记得？他死了？他......,迷迭香,0,,,,,,,私……どうして覚えていないの？彼は死んだの？彼は……,ローズマリー
name,这空虚......是他吗？Scout......我又忘了？,迷迭香,0,,,,,,,この虚しさ……彼なの？スカウト……また忘れてしまったの？,ローズマリー
name,我不是刚刚......终端......我怎么又忘了？,迷迭香,0,,,,,,,私はさっき……端末で……どうしてまた忘れてしまったの？,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,1月3日,,0,,,,,,,1月3日,
,有个白发的老先生送来了一块焦黑的东西。Machinist看到那东西就坐在凳子上起不来了。,,0,,,,,,,白髪の老人が焦げた物を持ってきた。機械工はそれを見て椅子に座り込んで立てなくなった。,
,老先生点了点头就离开了，同行的凯尔希医生也没说什么，只是碰了碰我的头。,,0,,,,,,,老教授はうなずくと立ち去り、同行していたケルシー医師も何も言わず、ただ私の頭を軽く触れた。,
,那是Scout的东西。,,0,,,,,,,それはスカウトのものです。,
,Scout。,,0,,,,,,,Scout。,
,Scout也不在了。,,0,,,,,,,Scoutももういません。,
,Scout不是连影子都没有的人吗？不是其他人都死了他也会活下来的人吗？不是说的故事长到不会结束的人吗？,,0,,,,,,,スカウトは影さえもない人ではなかったの？他の人がみんな死んでも彼だけは生き残る人ではなかったの？話が長くなって終わらないと言われている人ではなかったの？,
,Scout......,,0,,,,,,,Scout......,
,我翻了以前的记录。Scout帮我做了蝴蝶结。可那是小女孩才用的，我已经不玩玩具了。,,0,,,,,,,私は以前の記録を見返しました。Scoutがリボンを作ってくれました。でも、それは女の子が使うもので、私はもうおもちゃで遊んでいません。,
,Scout为什么会死？,,0,,,,,,,Scoutがなぜ死んだのか？,
,为什么？为什么？为什么？,,0,,,,,,,なぜ？なぜ？なぜ？,
,为什么？,,0,,,,,,,なぜですか？,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_042,0,,,,,,,,
name,......,迷迭香,0,,,,,,,......,
name,呜......,迷迭香,0,,,,,,,うぅ……,ローズマリー
character,,char_002_amiya_1#4,0,,,,,,,,
name,迷迭香......,阿米娅,0,,,,,,,ローズマリー……,
name,把手给我。闭上眼。迷迭香......,阿米娅,0,,,,,,,手を貸してください。目を閉じて。ローズマリー……,アーミヤ
character,,avg_npc_059,0,,,,,,,,
name,......,罗德岛近卫干员？,0,,,,,,,......,
name,原来精英干员......和我们小队队员......也没那么大区别。,罗德岛近卫干员？,0,,,,,,,なるほど、エリートオペレーターも我々小隊の隊員もそう大きな違いはないのか。,ロドス近衛オペレーター？
name,博士，我说说吧。,罗德岛近卫干员？,0,,,,,,,ドクター、私が話します。,ロドス近衛オペレーター？
name,营救你的行动里，Scout是侦察小队的队长。他还没见过现在的博士，对......但他说他以前见过，和Ace一样。,罗德岛近卫干员？,0,,,,,,,あなたを救出する作戦で、スカウトは偵察小隊の隊長でした。彼は今のドクターに会ったことはありませんが……しかし以前に会ったことがあると言っていました。エースと同じように。,ロドス近衛オペレーター？
name,他为了让我活下来，自己去抵挡了萨卡兹雇佣兵。,罗德岛近卫干员？,0,,,,,,,彼は私を生かすために、自らサカズの傭兵を食い止めました。,ロドス近衛オペレーター？
name,他的话，想逃，一定能逃掉的。,罗德岛近卫干员？,0,,,,,,,彼のことだから、逃げたい時は必ず逃げられます。,ロドス近衛オペレーター？
name,他还要我和你说......对，我想起来了。,罗德岛近卫干员？,0,,,,,,,彼は私にあなたに伝えてほしいと言っていました……そう、思い出しました。,ロドス近衛オペレーター？
name,他说，他从没忘记过和你共同战斗的时光。,罗德岛近卫干员？,0,,,,,,,彼は、あなたと共に戦った日々を決して忘れていないと話していました。,ロドス近衛オペレーター？
decision,......？,,1,1,,,,1,,......？,
predicate,,,0,,1,,,,,,
character,,char_002_amiya_1#4,0,,,,,,,,
name,啊......,阿米娅,0,,,,,,,あ……,アーミヤ
character,,avg_npc_059,0,,,,,,,,
name,他还想你别再指挥了。但看现在这状况，我觉得，你应该没法袖手旁观的。,罗德岛近卫干员？,0,,,,,,,彼はもう指揮をやめてほしいと思っていました。でも、今の状況を見ると、あなたは傍観できないはずです。,ロドス近衛オペレーター？
name,头儿也为了救我牺牲了。我身上背着两位精英干员的命。,罗德岛近卫干员？,0,,,,,,,リーダーも私を救うために犠牲になりました。私は二人のエリートオペレーターの命を背負っています。,ロドス近衛オペレーター？
name,但Scout先生也说了，他们不是为了哪个人才死的。他们是为了一个信念。,罗德岛近卫干员？,0,,,,,,,ですが、スカウト氏も言っていました。彼らは個人のために死んだのではなく、信念のために死んだのだと。,ロドス近衛オペレーター？
name,他的小队也是。我的小队，也是。,罗德岛近卫干员？,0,,,,,,,彼の部隊もそうです。私の部隊も同じです。,ロドス近衛オペレーター？
name,所以我决定去看看整合运动。看看事情会走向哪里，看看哪里我能帮上罗德岛。,罗德岛近卫干员？,0,,,,,,,だから私は統合運動を見に行くことにしました。物事がどこへ進むのか、どこでロドスの役に立てるのかを確かめるために。,ロドス近衛オペレーター？
name,——我发现游击队也有信念。坚定，纯粹，让他们自愿奋斗的信念。,罗德岛近卫干员？,0,,,,,,,——私はゲリラ隊にも信念があることに気づきました。揺るぎなく、純粋で、彼らを自発的に奮闘させる信念です。,ロドス近衛オペレーター？
name,当然，他们更野蛮些，但他们也不会为暴力感到喜悦，这让我相信他们有那种东西。,罗德岛近卫干员？,0,,,,,,,もちろん、彼らはより野蛮ですが、暴力を喜んでいるわけではありません。それが彼らにそのようなものがあると私に信じさせるのです。,ロドス近衛オペレーター？
name,如果说整合运动曾经说要解放所有感染者，那游击队......游击队首先要做的是消灭所有奴役者。,罗德岛近卫干员？,0,,,,,,,もし統合運動がかつてすべての感染者を解放すると言ったなら、ゲリラ隊は……まずすべての奴隷主を排除することを目指しています。,ロドス近衛オペレーター？
name,消灭所有奴役感染者的，消灭以感染者威胁普通人的，全部人。全部。,罗德岛近卫干员？,0,,,,,,,感染者を奴隷にしている者、感染者を利用して一般人を脅かす者、すべてです。すべて。,ロドス近衛オペレーター？
name,这都因为有爱国者。爱国者指导他们，带领他们，保护他们。,罗德岛近卫干员？,0,,,,,,,これはすべてパトリオットのおかげです。パトリオットが彼らを導き、率い、守っています。,ロドス近衛オペレーター？
name,在爱国者离开切尔诺伯格去执行任务之前，我和爱国者......聊过一些。,罗德岛近卫干员？,0,,,,,,,パトリオットがチェルノボーグを離れて任務に就く前、私は彼と……少し話をしました。,ロドス近衛オペレーター？
name,唉，这个老战士，究竟有多老了？可他还是......分给我酒。我还是头次......有这种待遇。,罗德岛近卫干员？,0,,,,,,,はあ、この老兵士は一体どれだけ歳を重ねたのでしょう？それでも私に酒を分けてくれました。私は初めて……そんな待遇を受けました。,ロドス近衛オペレーター？
character,,char_003_kalts_1,0,,,,,,,,
name,他的年龄可能确实会超过你的预期。,凯尔希,0,,,,,,,彼の年齢は確かにあなたの予想を超えるかもしれません。,ケルシー
character,,char_003_kalts_1,0,,,2,,,avg_npc_059,,
name,你们听过那个传说吗？他离开乌萨斯的传说。,罗德岛近卫干员？,0,,,,,,,彼がウサスを去ったという伝説、聞いたことがありますか？,ロドス近衛オペレーター？
character,,char_003_kalts_1,0,,,1,,,avg_npc_059,,
name,有所耳闻。他带着一整支精锐部队离开了乌萨斯。大叛乱确实给种种原本看来荒诞不经的事提供了土壤。,凯尔希,0,,,,,,,噂には聞いています。彼は精鋭部隊を率いてウサスを離れました。大反乱は確かに、かつては荒唐無稽に思えた様々な事象に土壌を与えました。,ケルシー
character,,avg_npc_059,0,,,,,,,,
name,其实，那时候随他出走的乌萨斯军人，到今天为止已经不剩下几位了。,罗德岛近卫干员？,0,,,,,,,実際、あの時彼と共に去ったウサスの兵士は、今ではほとんど残っていません。,ロドス近衛オペレーター？
name,和乌萨斯正规军的战斗，大概也让他们折损了许多战士。,罗德岛近卫干员？,0,,,,,,,ウサス正規軍との戦闘で、多くの兵士を失ったのでしょう。,ロドス近衛オペレーター？
name,绝大多数游击队员全是新招募的，都是游击队在西北冻原上奋斗时自愿加入他们的。,罗德岛近卫干员？,0,,,,,,,ゲリラ隊員の大部分は新たに募集された者であり、西北の凍原での戦いの中で自発的に加わった者たちです。,ロドス近衛オペレーター？
name,因为他们的战斗，因为他们的威望，因为他们的理想。,罗德岛近卫干员？,0,,,,,,,彼らの戦い、威信、そして理想のために。,ロドス近衛オペレーター？
name,他们曾经与整合运动的领袖一拍即合。只是不知道为什么，可能因为感染者太仇恨乌萨斯人......事情才演变成这样。,罗德岛近卫干员？,0,,,,,,,かつて彼らは統合運動の指導者と意気投合しました。しかし、なぜか、恐らく感染者のウサス人への憎悪が強すぎて……こうした事態になったのです。,ロドス近衛オペレーター？
name,演变成现在这副，所有活着的人，都被这片被天灾袭击过的土地折腾的样子，死的死疯的疯，有人发狂，还有人受苦。,罗德岛近卫干员？,0,,,,,,,今ではこうなり、生き残った者は皆、この災厄に襲われた土地に翻弄され、死ぬ者もいれば狂う者もいて、発狂する者も苦しむ者もいます。,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,1,,,avg_npc_057,,
name,塔季娅娜......我记得你叫塔季娅娜。,罗德岛近卫干员？,0,,,,,,,タチアナ……そう、あなたはタチアナですね。,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,2,,,avg_npc_057,,
name,......是的。,塔季娅娜,0,,,,,,,……はい。,タチアナ
character,,avg_npc_059,0,,,1,,,avg_npc_057,,
name,你膝盖还疼吗？,罗德岛近卫干员？,0,,,,,,,膝はまだ痛みますか？,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,2,,,avg_npc_057,,
name,你说什么？,塔季娅娜,0,,,,,,,何とおっしゃいました？,タチアナ
character,,avg_npc_059,0,,,1,,,avg_npc_057,,
name,就三天前，你逃跑的时候跌了一跤。,罗德岛近卫干员？,0,,,,,,,３日前、逃げる時に転んだのを。,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,2,,,avg_npc_057,,
name,早就好了......！我可是乌萨斯人！和你们这些......不是一种种族。我们乌萨斯要强健多了。,塔季娅娜,0,,,,,,,もう治りました……！私はウサス人です！あなたたちとは……違う種族です。私たちウサス人はずっと強健です。,タチアナ
character,,avg_npc_059,0,,,1,,,avg_npc_057,,
name,那就好......那可是很长一条口子。,罗德岛近卫干员？,0,,,,,,,それなら良かった……ずいぶん大きな傷でしたから。,ロドス近衛オペレーター？
character,,avg_npc_059,0,,,,,,,,
name,哈，在这里，我可是还要做医疗干员的活儿，哪怕我完全不会。,罗德岛近卫干员？,0,,,,,,,はあ、ここでは医療オペレーターの仕事もやらなきゃいけません、全然できませんけど。,ロドス近衛オペレーター？
name,我还有很多要做，凯尔希医生。,罗德岛近卫干员？,0,,,,,,,まだやるべきことがたくさんあります、ケルシードクター。,ロドス近衛オペレーター？
character,,char_003_kalts_1,0,,,1,,,avg_npc_059,,
name,我理解。,凯尔希,0,,,,,,,わかりました。,ケルシー
character,,char_002_amiya_1#4,0,,,,,,,,
name,唔......,阿米娅,0,,,,,,,うう……,アーミヤ
character,,avg_npc_059,0,,,,,,,,
name,Medic她没来吗？,罗德岛近卫干员？,0,,,,,,,メディックは来ていませんか？,ロドス近衛オペレーター？
character,,avg_npc_042,0,,,,,,,,
name,为什么提起这个？,迷迭香,0,,,,,,,なぜそれを話すのですか？,ローズマリー
character,,avg_npc_059,0,,,,,,,,
