command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
dialog,,,0,,,,,,172,,,,False
character,,,0,,,,,,173,,,,False
blocker,,,0,,,,,,174,,,,False
blocker,,,0,,,,,,175,,,,False
character,,avg_npc_058,0,,,1,,,176,,,,False
name,（你没事吧......张嘴！看我！）,游击队战士,0,,,,,,177,（你没事吧......张嘴！看我！）,（大丈夫か……口を開けろ！見せてみろ！）,ゲリラ兵,True
character,,avg_npc_058,0,,,2,,,178,,,,False
name,（好，你醒着。我还好。没关系。你藏好，别被找到......我们要靠你重新组织队伍。）,游击队战士,0,,,,,,179,（好，你醒着。我还好。没关系。你藏好，别被找到......我们要靠你重新组织队伍。）,（よし、目を覚ましているな。俺は大丈夫だ。心配ない。隠れていろ、見つかるな……お前に隊を再編成してもらう必要がある。）,ゲリラ兵,True
character,,avg_npc_058,0,,,1,,,180,,,,False
name,（我知道。我们来对抗敌人。你别出声！）,游击队战士,0,,,,,,181,（我知道。我们来对抗敌人。你别出声！）,（分かっている。俺たちは敵を迎え撃つ。お前は声を出すな！）,ゲリラ兵,True
character,,avg_npc_058,0,,,2,,,182,,,,False
name,（没事，我没受伤。这点小石子儿，比起乌萨斯人的破城矛，小意思。）,游击队战士,0,,,,,,183,（没事，我没受伤。这点小石子儿，比起乌萨斯人的破城矛，小意思。）,（大丈夫だ、怪我はしていない。こんな小石なんて、ウルサスの突撃槍に比べたら何でもないさ。）,ゲリラ兵,True
name,（别惊慌！我能拦下来，你得找机会！）,游击队战士,0,,,,,,184,（别惊慌！我能拦下来，你得找机会！）,（慌てるな！俺が食い止める、お前はチャンスを見つけろ！）,ゲリラ兵,True
character,,avg_npc_058,0,,,1,,,185,,,,False
name,——,游击队战士,0,,,,,,186,——,——,ゲリラ兵,True
character,,avg_npc_058,0,,,,,,187,,,,False
name,你们！还在看什么！不敢进攻吗？,游击队战士,0,,,,,,188,你们！还在看什么！不敢进攻吗？,お前たち！何を見ている！攻撃する勇気はないのか？,ゲリラ兵,True
name,不管你们是哪国的部队，怎么现在不敢强攻了？害怕爱国者的血统和他的巫术吗？,游击队战士,0,,,,,,189,不管你们是哪国的部队，怎么现在不敢强攻了？害怕爱国者的血统和他的巫术吗？,どこの部隊だろうと、なぜ強攻しない？パトリオットの血筋と彼の術を恐れているのか？,ゲリラ兵,True
name,有没有让你们想起和萨卡兹打仗的时候？那么比萨卡兹多那么多人，明明还打得赢，最后却必定会死伤无数！,游击队战士,0,,,,,,190,有没有让你们想起和萨卡兹打仗的时候？那么比萨卡兹多那么多人，明明还打得赢，最后却必定会死伤无数！,サルカズと戦った時のことを思い出したか？あの時はサルカズより遥かに多い人数だったのに勝てはしたが、結局は死傷者ばかりだったな！,ゲリラ兵,True
name,但我们不止这点力气！你连我们的盾、我们的铠甲都打不穿！你在永不倒下的爱国者面前，什么都不是！,游击队战士,0,,,,,,191,但我们不止这点力气！你连我们的盾、我们的铠甲都打不穿！你在永不倒下的爱国者面前，什么都不是！,だが、俺たちの力はこんなものじゃない！お前は俺たちの盾も、鎧も貫くことはできない！決して倒れぬパトリオットの前では、お前など何者でもない！,ゲリラ戦士,True
name,乌萨斯最伟大的战士......不用枪也不用盾牌，光是踩踏，就叫你们粉身碎骨。,游击队战士,0,,,,,,192,乌萨斯最伟大的战士......不用枪也不用盾牌，光是踩踏，就叫你们粉身碎骨。,ウルサス最高の戦士は……銃も盾も必要ない。ただその踏みつけだけで、お前たちを粉々にできる。,ゲリラ戦士,True
name,你们......一文不值！,游击队战士,0,,,,,,193,你们......一文不值！,お前たちは……何の価値もない！,ゲリラ戦士,True
name,我们的战士很快就会重新聚集在这里！你们一个都别想跑。整合运动会让你们吃尽苦头！,游击队战士,0,,,,,,194,我们的战士很快就会重新聚集在这里！你们一个都别想跑。整合运动会让你们吃尽苦头！,俺たちの戦士はすぐにここに再集結するぞ！お前らは一人たりとも逃がさない。レユニオンはお前たちに地獄を見せてやる！,ゲリラ戦士,True
name,你们这些压迫者......奴役我们感染者的人！你们必定会被整合运动吞没的！,游击队战士,0,,,,,,195,你们这些压迫者......奴役我们感染者的人！你们必定会被整合运动吞没的！,お前ら圧制者……我ら感染者を奴隷にした奴ら！レユニオンに必ず飲み込まれるぞ！,ゲリラ戦士,True
name,整合运动——,游击队战士,0,,,,,,196,整合运动——,レユニオン——,ゲリラ戦士,True
dialog,,,0,,,,,,197,,,,False
character,,,0,,,,,,198,,,,False
playsound,,,0,,,,,,199,,,,False
character,,char_002_amiya_1#7,0,,,,,,200,,,,False
delay,,,0,,,,,,201,,,,False
name,......整合运动也许已经背离你们了，先生。,阿米娅,0,,,,,,202,......整合运动也许已经背离你们了，先生。,……レユニオンは、もしかすると、もうあなたがたから離れてしまったかもしれません、先生。,アーミヤ,True
character,,avg_npc_058,0,,,,,,203,,,,False
name,——小女孩？,游击队战士,0,,,,,,204,——小女孩？,――少女か？,ゲリラ戦士,True
character,,avg_npc_042,0,,,,,,205,,,,False
name,......,迷迭香,0,,,,,,206,......,……,ローズマリー,True
character,,avg_npc_058,0,,,,,,207,,,,False
name,......两个......感染者小女孩？,游击队战士,0,,,,,,208,......两个......感染者小女孩？,……二人も……感染者の少女か？,ゲリラ戦士,True
name,你们干什么？！你们玩什么把戏！！,游击队战士,0,,,,,,209,你们干什么？！你们玩什么把戏！！,お前たち、何をしている？！何の企みだ！！,ゲリラ戦士,True
character,,avg_npc_042,0,,,1,,,210,,,,False
name,让一让。,迷迭香,0,,,,,,211,让一让。,どいて。,ローズマリー,True
name,你身后的那个，我要破坏他背后的装置。,迷迭香,0,,,,,,212,你身后的那个，我要破坏他背后的装置。,君の後ろの奴、あいつの背中の装置を壊したい。,ローズマリー,True
character,,avg_npc_042,0,,,2,,,213,,,,False
name,......,游击队战士,0,,,,,,214,......,……,ゲリラ戦士,True
name,你以为就因为你长这样，我就会对你手下留情？,游击队战士,0,,,,,,215,你以为就因为你长这样，我就会对你手下留情？,お前がそういう見た目だからって、俺が手加減すると思うのか？,ゲリラ戦士,True
name,不要小看爱国者的盾卫！我们是感染者的盾......我站在这里，就是为了挡住你的攻击。,游击队战士,0,,,,,,216,不要小看爱国者的盾卫！我们是感染者的盾......我站在这里，就是为了挡住你的攻击。,パトリオットのシールドガードを甘く見るな！俺たちは感染者の盾だ……ここにいるのはお前の攻撃を防ぐためだ。,ゲリラ戦士,True
name,你敢攻击感染者，我就会生生掐死你！,游击队战士,0,,,,,,217,你敢攻击感染者，我就会生生掐死你！,感染者を攻撃するなら、俺がその場でお前を絞め殺してやる！,ゲリラ戦士,True
character,,avg_npc_042,0,,,1,,,218,,,,False
name,那我只能用武器说话了。,迷迭香,0,,,,,,219,那我只能用武器说话了。,それなら、私は武器で語るしかない。,ローズマリー,True
character,,avg_npc_042,0,,,2,,,220,,,,False
name,你......你就是刚才那只猫。,游击队战士,0,,,,,,221,你......你就是刚才那只猫。,お前……さっきのあの猫か。,ゲリラ戦士,True
