command,text_orig,name,focus,image,name2,index,text,jp_text,jp_name,text_match
name,红，别杀她。,？？？,,,,36,红，别杀她。,レッド、殺すな。,？？？,True
character,,char_144_red_7#1,,,,37,,,char_144_red_7#1,True
name,......,？？？,,,,38,......,……,？？？,True
character,,char_1502_crowns,,,,39,,,char_1502_crowns,True
name,咳，咳......！咕！,弑君者,,,,40,咳，咳......！咕！,げほっ、げほっ……！うっ！,王殺し,True
character,,char_003_kalts_1,,,,41,,,char_003_kalts_1,True
name,是她吗？,？？？,,,,42,是她吗？,あの子か？,？？？,True
character,,char_144_red_7#1,,,,43,,,char_144_red_7#1,True
name,肯定没错。红闻到了。,红,,,,44,肯定没错。红闻到了。,間違いない。レッドの鼻が嗅いだ。,レッド,True
name,（嗅嗅）,红,,,,45,（嗅嗅）,（くんくん）,レッド,True
name,恶，假的。她不是狼。,红,,,,46,恶，假的。她不是狼。,うっ、偽物。彼女は狼じゃない。,レッド,True
name,但气味是真的。,红,,,,47,但气味是真的。,でも匂いは本物。,レッド,True
name,这个气味，是真狼。是第一匹真狼。,红,,,,48,这个气味，是真狼。是第一匹真狼。,この匂いは本物の狼だ。最初の一匹の本物の狼。,レッド,True
character,,char_003_kalts_1,,,,49,,,char_003_kalts_1,True
name,真狼？,？？？,,,,50,真狼？,本物の狼か？,？？？,True
character,,char_1502_crowns,1,,char_144_red_7#1,51,,,char_1502_crowns,True
name,你这......该死的狼崽子！,弑君者,,,,52,你这......该死的狼崽子！,貴様……この忌々しい狼の子め！,弑君者,True
character,,char_1502_crowns,2,,char_144_red_7#1,53,,,char_1502_crowns,True
name,不要动。,红,,,,54,不要动。,動かないで。,紅,True
dialog,,,,,,55,,,,True
blocker,,,,,,56,,,,True
image,,,,,,57,,,,True
character,,,,,,58,,,,True
blocker,,,,,,59,,,,True
character,,char_1502_crowns,,,,60,,,char_1502_crowns,True
name,唔，怎么会......？我竟然使不出力？,弑君者,,,,61,唔，怎么会......？我竟然使不出力？,うっ、どうして……？私の力が出ないだと？,弑君者,True
name,居然......居然能压制我？,弑君者,,,,62,居然......居然能压制我？,まさか……私を抑え込めるのか？,弑君者,True
character,,char_144_red_7#1,,,,63,,,char_144_red_7#1,True
name,她还想发力。是狼的技巧。她从狼那里学过撕咬。,红,,,,64,她还想发力。是狼的技巧。她从狼那里学过撕咬。,彼女はまだ力を使おうとしている。これは狼の技術。彼女は狼から噛みつきを学んだのよ。,紅,True
name,她想反击。红能刺穿她的脊髓，让她瘫痪。,红,,,,65,她想反击。红能刺穿她的脊髓，让她瘫痪。,彼女は反撃しようとしている。紅なら彼女の脊髄を貫いて、麻痺させられるわ。,紅,True
character,,char_003_kalts_1,,,,66,,,char_003_kalts_1,True
name,应该不用。,凯尔希,,,,67,应该不用。,そこまでする必要はない。,ケルシー,True
character,,char_144_red_7#1,,,,68,,,char_144_red_7#1,True
name,嗯。,红,,,,69,嗯。,はい。,紅,True
character,,char_003_kalts_1,2,,char_1502_crowns,70,,,char_003_kalts_1,True
name,等等，你......,弑君者,,,,71,等等，你......,待て、お前……,弑君者,True
name,......是你。是你。我终于找到你......！,弑君者,,,,72,......是你。是你。我终于找到你......！,……お前だ。お前だ。ようやく見つけたぞ……！,弑君者,True
name,叛徒......叛徒！找到你了，叛徒！,弑君者,,,,73,叛徒......叛徒！找到你了，叛徒！,裏切り者……裏切り者！見つけたぞ、裏切り者！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,74,,,char_003_kalts_1,True
name,你是......,凯尔希,,,,75,你是......,お前は……,ケルシー,True
name,伊利亚的女儿，柳德米拉？,凯尔希,,,,76,伊利亚的女儿，柳德米拉？,イリヤの娘、リュドミラか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,77,,,char_003_kalts_1,True
name,闭嘴！你怎么配说我父亲的名字！,弑君者,,,,78,闭嘴！你怎么配说我父亲的名字！,黙れ！お前に私の父の名を呼ぶ資格はない！,弑君者,True
name,整个研究所和所有的科学家，都被乌萨斯灭口了。,弑君者,,,,79,整个研究所和所有的科学家，都被乌萨斯灭口了。,研究所も全ての科学者も、ウルサスによって口封じされたんだ。,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,80,,,char_003_kalts_1,True
name,你是这么认为的？,凯尔希,,,,81,你是这么认为的？,そう思っているのか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,82,,,char_003_kalts_1,True
name,你还敢这么说？！,弑君者,,,,83,你还敢这么说？！,まだそんなことが言えるのか？！,弑君者,True
name,就因为你，因为你这个卑鄙的叛徒和谢尔盖一起出卖了我的父亲，出卖了所有其他科学家！,弑君者,,,,84,就因为你，因为你这个卑鄙的叛徒和谢尔盖一起出卖了我的父亲，出卖了所有其他科学家！,お前が、卑劣な裏切り者のお前が、セルゲイと一緒に私の父を、そして他の全ての科学者を裏切ったんだ！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,85,,,char_003_kalts_1,True
name,......,凯尔希,,,,86,......,……,ケルシー,True
name,你的发色和你父亲一模一样。,凯尔希,,,,87,你的发色和你父亲一模一样。,お前の髪の色は、父親とまったく同じだ。,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,88,,,char_003_kalts_1,True
name,......你在说什么？你为什么......,弑君者,,,,89,......你在说什么？你为什么......,……何を言っている？なぜお前は……,弑君者,True
character,,char_144_red_7#1,,,,90,,,char_144_red_7#1,True
name,别动。,红,,,,91,别动。,動かないで。,紅,True
character,,char_1502_crowns,,,,92,,,char_1502_crowns,True
name,呃！,弑君者,,,,93,呃！,ぐっ！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,94,,,char_003_kalts_1,True
name,你想问，为什么我没对你的指控做出反应？,凯尔希,,,,95,你想问，为什么我没对你的指控做出反应？,私がなぜ君の告発に反応しないのか、と聞きたいのか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,96,,,char_003_kalts_1,True
name,你这人渣！,弑君者,,,,97,你这人渣！,このクズが！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,98,,,char_003_kalts_1,True
name,人渣。你希望我是怎么样的人？,凯尔希,,,,99,人渣。你希望我是怎么样的人？,クズか。君は私にどんな人間であってほしい？,ケルシー,True
name,我是该胆小懦弱，贪图钱财和安逸......还是说，我应该残忍冷酷，为达目的不择手段？,凯尔希,,,,100,我是该胆小懦弱，贪图钱财和安逸......还是说，我应该残忍冷酷，为达目的不择手段？,私は臆病で弱く、お金や安逸を貪るべきでしょうか……それとも、目的のためには手段を選ばない冷酷で残忍であるべきでしょうか？,ケルシー,True
name,现在的我，满足你的想象了吗？,凯尔希,,,,101,现在的我，满足你的想象了吗？,今の私で、あなたの想像に満足しましたか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,102,,,char_003_kalts_1,True
name,我没想过......没想过你是个彻头彻尾没心没肺的冷血女人！,弑君者,,,,103,我没想过......没想过你是个彻头彻尾没心没肺的冷血女人！,思ってもみなかった……お前が完全な冷たい女だとは！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,104,,,char_003_kalts_1,True
name,你在杀谢尔盖的时候，他是不是忏悔了？,凯尔希,,,,105,你在杀谢尔盖的时候，他是不是忏悔了？,あなたがセルゲイを殺したとき、彼は悔い改めていましたか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,106,,,char_003_kalts_1,True
name,......你怎么......,弑君者,,,,107,......你怎么......,……お前はどうやって……,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,108,,,char_003_kalts_1,True
name,你知道他是亚历克斯和米莎的父亲？,凯尔希,,,,109,你知道他是亚历克斯和米莎的父亲？,彼がアレックスとミーシャの父親であることをご存知ですか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,110,,,char_003_kalts_1,True
name,哼，哈哈哈......就是亚历克斯带我找到了他！,弑君者,,,,111,哼，哈哈哈......就是亚历克斯带我找到了他！,ふん、ははは……アレックスが私を彼のもとに連れて行ったのさ！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,112,,,char_003_kalts_1,True
name,......整合运动吸纳了亚历克斯，杀死了他的父亲，追捕他的姐姐。,凯尔希,,,,113,......整合运动吸纳了亚历克斯，杀死了他的父亲，追捕他的姐姐。,……統合運動はアレックスを迎え入れ、彼の父親を殺し、彼の姉を追い詰めました。,ケルシー,True
name,呵......,凯尔希,,,,114,呵......,ふっ……,ケルシー,True
character,,char_003_kalts_1,,,,115,,,char_003_kalts_1,True
name,红。给她一次机会。,凯尔希,,,,116,红。给她一次机会。,レッド。彼女にチャンスを与えてください。,ケルシー,True
character,,char_144_red_7#1,,,,117,,,char_144_red_7#1,True
name,好。,红,,,,118,好。,はい。,レッド,True
character,,char_003_kalts_1,2,,char_1502_crowns,119,,,char_003_kalts_1,True
name,......你要做什么？,弑君者,,,,120,......你要做什么？,……お前、何をする気だ？,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,121,,,char_003_kalts_1,True
name,给你一个杀掉我的机会。,凯尔希,,,,122,给你一个杀掉我的机会。,あなたに私を殺すチャンスを差し上げます。,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,123,,,char_003_kalts_1,True
name,给我机会？你真知道自己说了什么？,弑君者,,,,124,给我机会？你真知道自己说了什么？,チャンスをくれる？自分が何を言っているのかわかっているのか？,弑君者,True
name,你想放弃生命？也想和那个靠出卖同事混到切尔诺伯格高层的谢尔盖一样，忏悔？,弑君者,,,,125,你想放弃生命？也想和那个靠出卖同事混到切尔诺伯格高层的谢尔盖一样，忏悔？,命を捨てるつもりなのか？同僚を売ってチェルノボーグの上層にのし上がったセルゲイのように、悔いるつもりか？,弑君者,True
name,......你当然会后悔。你会为自己的做过的一切后悔！,弑君者,,,,126,......你当然会后悔。你会为自己的做过的一切后悔！,……お前は絶対に後悔する。お前のしたことすべてを後悔するだろう！,弑君者,True
character,,char_003_kalts_1,1,,char_1502_crowns,127,,,char_003_kalts_1,True
name,平常我都会说，“我从来没有后悔过”......,凯尔希,,,,128,平常我都会说，“我从来没有后悔过”......,普段は「私は一度も後悔したことがありません」と申し上げていますが……,ケルシー,True
name,今天我却可以坦然地告诉你，我有一件非常后悔的事。,凯尔希,,,,129,今天我却可以坦然地告诉你，我有一件非常后悔的事。,今日は、あなたにはっきり申し上げられます。私には非常に後悔していることがひとつございます。,ケルシー,True
name,——但这和你父亲的事情没有任何关系。,凯尔希,,,,130,——但这和你父亲的事情没有任何关系。,——しかし、それはあなたのお父様の件とはまったく関係ありません。,ケルシー,True
character,,char_1502_crowns,,,,131,,,char_1502_crowns,True
name,......我要杀了你。我要杀了你！,弑君者,,,,132,......我要杀了你。我要杀了你！,……お前を殺してやる。殺してやる！,弑君者,True
name,嘶，哈......,弑君者,,,,133,嘶，哈......,スー、ハー……,弑君者,True
name,“吞下死难者的苦”......,弑君者,,,,134,“吞下死难者的苦”......,「死者の苦悩を呑み込む」……,弑君者,True
dialog,,,,,,135,,,null,True
blocker,,,,,,136,,,null,True
character,,char_003_kalts_1,,,,137,,,char_003_kalts_1,True
name,起雾？,凯尔希,,,,138,起雾？,霧が出てきましたか？,ケルシー,True
character,,char_144_red_7#1,,,,139,,,char_144_red_7#1,True
name,是法术。,红,,,,140,是法术。,術です。,レッド,True
character,,char_003_kalts_1,,,,141,,,char_003_kalts_1,True
name,雾......不，本质是烟。,凯尔希,,,,142,雾......不，本质是烟。,霧……いえ、本質は煙です。,ケルシー,True
name,利用口腔内的发烟器官，神经指令性应激发烟。的确是依赖感染器官的特殊化源石技艺。,凯尔希,,,,143,利用口腔内的发烟器官，神经指令性应激发烟。的确是依赖感染器官的特殊化源石技艺。,口腔内の発煙器官を利用し、神経指令によって煙を発生させています。確かに感染器官に依存した特殊な源石技術です。,ケルシー,True
character,,,,,,144,,,null,True
name,站在那里说个不停......没救的家伙，你难道吓得连怎么表达恐慌都忘了？,弑君者,,,,145,站在那里说个不停......没救的家伙，你难道吓得连怎么表达恐慌都忘了？,そこに立って話し続けて……どうしようもないやつだな、お前は怖がって取り乱すことすら忘れたのか？,弑君者,True
name,你为什么要背叛我的父亲？为什么要背叛科学家们？,弑君者,,,,146,你为什么要背叛我的父亲？为什么要背叛科学家们？,なぜ私の父を裏切った？なぜ科学者たちを裏切った？！,弑君者,True
name,为什么！告诉我为什么——,弑君者,,,,147,为什么！告诉我为什么——,なぜだ！理由を教えろ——,弑君者,True
name,“凯尔希所长”！,弑君者,,,,148,“凯尔希所长”！,「ケルシー所長」！,弑君者,True
character,,char_003_kalts_1,,,,149,,,char_003_kalts_1,True
name,柳德米拉，我只是侥幸逃脱。,凯尔希,,,,150,柳德米拉，我只是侥幸逃脱。,リュドミラ、わたくしはただ運良く逃げられただけです。,ケルシー,True
character,,,,,,151,,,,True
name,你想我信你的鬼话？,弑君者,,,,152,你想我信你的鬼话？,お前の嘘を信じると思うのか？,王殺し,True
character,,char_003_kalts_1,,,,153,,,char_003_kalts_1,True
name,呵。你的父亲教你读过《正当与正义》，对不对？,凯尔希,,,,154,呵。你的父亲教你读过《正当与正义》，对不对？,ふふ。あなたの父親はあなたに『正当と正義』を読ませたのでしょう？,ケルシー,True
character,,,,,,155,,,,True
name,——！,弑君者,,,,156,——！,——！,王殺し,True
character,,char_003_kalts_1,,,,157,,,char_003_kalts_1,True
name,给五岁的你看这本书......伊利亚也真是缺乏常识。,凯尔希,,,,158,给五岁的你看这本书......伊利亚也真是缺乏常识。,五歳のあなたにこの本を見せるなんて……イリヤも本当に常識がありませんね。,ケルシー,True
name,他真的很喜欢这本书。那是盛夏的某天，他抱着你和书经过窗户，灌木丛映着阳光的橘色。他让你向我招手，你赌气别过脸去。,凯尔希,,,,159,他真的很喜欢这本书。那是盛夏的某天，他抱着你和书经过窗户，灌木丛映着阳光的橘色。他让你向我招手，你赌气别过脸去。,彼は本当にこの本が好きでした。あれは真夏のある日、彼はあなたと本を抱えて窓辺を通り、茂みには太陽のオレンジ色が映えていました。彼はあなたにわたくしへ手を振るように言いましたが、あなたは拗ねて顔を背けました。,ケルシー,True
character,,,,,,160,,,,True
name,够了！,弑君者,,,,161,够了！,もういい！,王殺し,True
character,,char_003_kalts_1,,,,162,,,char_003_kalts_1,True
name,当天晚上他问我——如果我们封锁了石棺，不把石棺内机械结构的存在透露给乌萨斯，能不能拯救更多人？,凯尔希,,,,163,当天晚上他问我——如果我们封锁了石棺，不把石棺内机械结构的存在透露给乌萨斯，能不能拯救更多人？,その夜、彼はわたくしに聞きました――もし私たちが石棺を封鎖し、その中の機械構造の存在をウルサスに明かさなければ、もっと多くの人を救えたのではないか、と。,ケルシー,True
name,能不能阻止乌萨斯把这些机械运用在战争之中？,凯尔希,,,,164,能不能阻止乌萨斯把这些机械运用在战争之中？,ウルサスがこれらの機械を戦争で使うのを防げたのではないか、と。,ケルシー,True
character,,,,,,165,,,,True
name,你想用这些，这些......这些花言巧语干扰我？！,弑君者,,,,166,你想用这些，这些......这些花言巧语干扰我？！,こんな…こんな言葉で俺を惑わせるつもりか？！,王殺し,True
character,,char_003_kalts_1,,,,167,,,char_003_kalts_1,True
name,伊利亚是石棺封锁行动的发起者之一，他信奉的理念影响了他一生。,凯尔希,,,,168,伊利亚是石棺封锁行动的发起者之一，他信奉的理念影响了他一生。,イリヤは石棺封鎖作戦の発起人の一人であり、彼の信じた理念は生涯彼に影響を与えました。,ケルシー,True
name,你继承了你父亲的斗志，但你父亲的身上不只有斗志......,凯尔希,,,,169,你继承了你父亲的斗志，但你父亲的身上不只有斗志......,あなたは父親の闘志を受け継ぎましたが、彼にはそれだけではありませんでした……,ケルシー,True
name,柳德米拉，你认定我是背叛者，你想杀我。你可以这么做。只不过——,凯尔希,,,,170,柳德米拉，你认定我是背叛者，你想杀我。你可以这么做。只不过——,リュドミラ、あなたはわたくしを裏切り者だと決めつけ、殺そうとしています。それもよろしいでしょう。ただ――,ケルシー,True
name,既然选择了暴力这条路，就必定会面对比你更有力的事物。,凯尔希,,,,171,既然选择了暴力这条路，就必定会面对比你更有力的事物。,暴力の道を選んだのなら、より強い存在に直面するしかありません。,ケルシー,True
character,,,,,,172,,,,True
name,哈哈......,弑君者,,,,173,哈哈......,はは……,王殺し,True
name,你可以再嚣张一点。无论是什么术师，都没法看穿这片浓雾，也没法分辨出我的位置。,弑君者,,,,174,你可以再嚣张一点。无论是什么术师，都没法看穿这片浓雾，也没法分辨出我的位置。,もっと偉そうにしてもいいぞ。どんな術師でもこの濃霧は見抜けないし、俺の位置も分からない。,王殺し,True
name,你会死的很惨。我一定，一定要你死得很惨。,弑君者,,,,175,你会死的很惨。我一定，一定要你死得很惨。,お前は酷い死に方をする。絶対に、絶対に酷い死に方をさせてやる。,王殺し,True
character,,char_144_red_7#1,,,,176,,,char_144_red_7#1,True
name,......（吐舌声）,红,,,,177,......（吐舌声）,……（舌を鳴らす音）,レッド,True
character,,,,,,178,,,,True
name,为了科学家们，为了感染者，我当然要杀了你，乌萨斯豢养的恶鬼，渣滓！,弑君者,,,,179,为了科学家们，为了感染者，我当然要杀了你，乌萨斯豢养的恶鬼，渣滓！,科学者たちのため、感染者たちのために、もちろんお前を殺すぞ、ウルサスの飼い犬、クズめ！,王殺し,True
character,,char_003_kalts_1,,,,180,,,char_003_kalts_1,True
name,我看起来像个术师？虽然我是感染者没错......,凯尔希,,,,181,我看起来像个术师？虽然我是感染者没错......,わたくしが術師に見えますか？たしかに感染者ですが……,ケルシー,True
name,出来，mon3tr。,凯尔希,,,,182,出来，mon3tr。,出なさい、mon3tr。,ケルシー,True
character,,,,,,183,,,,True
name,......？,弑君者,,,,184,......？,……？,王殺し,True
name,......啊？什么......怎么回事？,弑君者,,,,185,......啊？什么......怎么回事？,……あ？なんだ……どうなってる？,王殺し,True
name,怎，怎么？你的脊椎？！,弑君者,,,,186,怎，怎么？你的脊椎？！,な、なんだ？お前の背骨が？！,王殺し,True
character,,char_003_kalts_1,,,,187,,,char_003_kalts_1,True
name,看来你自己并不受迷雾影响。你看得到。,凯尔希,,,,188,看来你自己并不受迷雾影响。你看得到。,どうやらあなた自身は霧の影響を受けていませんね。見えているようです。,ケルシー,True
character,,,,,,189,,,,True
name,怎么会......怎么会......,弑君者,,,,190,怎么会......怎么会......,どうして……どうして……,王殺し,True
name,呕......！什么，你是什么，你......你！,弑君者,,,,191,呕......！什么，你是什么，你......你！,うっ……！お前は何だ、お前は……お前は！,王殺し,True
name,那是什么！！,弑君者,,,,192,那是什么！！,あれはなんだ！！,王殺し,True
character,,char_003_kalts_1,,,,193,,,char_003_kalts_1,True
name,我不是术师。我从不依赖源石技艺。,凯尔希,,,,194,我不是术师。我从不依赖源石技艺。,わたくしは術師ではありません。決して源石技術に頼ることはありません。,ケルシー,True
name,去，mon3tr。,凯尔希,,,,195,去，mon3tr。,行きなさい、mon3tr。,ケルシー,True
character,,,,,,196,,,,True
name,（欢快的嘶鸣）,Mon3tr,,,,197,（欢快的嘶鸣）,（陽気な嘶き）,Mon3tr,True
camerashake,,,,,,198,,,,True
character,,char_1502_crowns,,,,199,,,char_1502_crowns,True
name,唔，呃呃呃！,弑君者,,,,200,唔，呃呃呃！,うっ、うううっ！,王殺し,True
name,什么东西！这是什么东西！,弑君者,,,,201,什么东西！这是什么东西！,何だこれ！これは一体何だ！,王殺し,True
camerashake,,,,,,202,,,,True
name,啊啊啊啊，松手，松手啊，放开我！,弑君者,,,,203,啊啊啊啊，松手，松手啊，放开我！,ああああ、離せ、離せよ、放してくれ！,王殺し,True
camerashake,,,,,,204,,,,True
name,为什么它的壳我刺不穿？咿！别碰我，别碰我！,弑君者,,,,205,为什么它的壳我刺不穿？咿！别碰我，别碰我！,なぜあいつの殻を貫けない！？ひっ！触るな、触るな！,王殺し,True
character,,char_003_kalts_1,,,,206,,,char_003_kalts_1,True
name,湮灭她......,凯尔希,,,,207,湮灭她......,彼女を……消しなさい……,ケルシー,True
character,,char_1502_crowns,,,,208,,,char_1502_crowns,True
name,啊！！,弑君者,,,,209,啊！！,あっ！！,王殺し,True
character,,char_003_kalts_1,,,,210,,,char_003_kalts_1,True
name,......头上的坠落物。,凯尔希,,,,211,......头上的坠落物。,……頭上から落ちてくる物体です。,ケルシー,True
character,,,,,,212,,,,True
name,（不满的尖啸）,Mon3tr,,,,213,（不满的尖啸）,（不満そうな甲高い鳴き声）,Mon3tr,True
character,,char_003_kalts_1,,,,214,,,char_003_kalts_1,True
name,你闹太大了。楼要塌了，别让她被砸死。,凯尔希,,,,215,你闹太大了。楼要塌了，别让她被砸死。,騒ぎすぎです。ビルが崩れそうですので、彼女が下敷きにならないようにしてください。,ケルシー,True
character,,char_1502_crowns,,,,216,,,char_1502_crowns,True
name,......,弑君者,,,,217,......,……,王殺し,True
name,呜......,弑君者,,,,218,呜......,うぅ……,王殺し,True
name,......不......,弑君者,,,,219,......不......,……いや……,王殺し,True
character,,,,,,220,,,,True
name,（低声嗡鸣）,Mon3tr,,,,221,（低声嗡鸣）,（低い唸り声）,Mon3tr,True
character,,char_003_kalts_1,2,,char_1502_crowns,222,,,char_003_kalts_1,True
name,杀了我吧。,弑君者,,,,223,杀了我吧。,俺を殺せ。,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,224,,,char_003_kalts_1,True
name,为什么？,凯尔希,,,,225,为什么？,なぜですか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,226,,,char_003_kalts_1,True
name,......你明明能轻松地杀掉我！你难道也喜欢玩弄猎物？！,弑君者,,,,227,......你明明能轻松地杀掉我！你难道也喜欢玩弄猎物？！,……お前なら簡単に俺を殺せたはずだ！お前も獲物を弄ぶのが好きなのか！？,王殺し,True
name,杀不掉你，我还活着做什么？,弑君者,,,,228,杀不掉你，我还活着做什么？,お前を殺せないなら、生きている意味がない。,王殺し,True
name,不过你记着，就算死了，我也会永远诅咒你！,弑君者,,,,229,不过你记着，就算死了，我也会永远诅咒你！,だが覚えておけ、たとえ死んでも、俺はお前を永遠に呪う！,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,230,,,char_003_kalts_1,True
name,......你真准备好受死了吗？,凯尔希,,,,231,......你真准备好受死了吗？,……本当に死ぬ覚悟はできていますか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,232,,,char_003_kalts_1,True
name,......,弑君者,,,,233,......,……,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,234,,,char_003_kalts_1,True
name,你想死吗？,凯尔希,,,,235,你想死吗？,死にたいのですか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,236,,,char_003_kalts_1,True
name,......呿......,弑君者,,,,237,......呿......,……ちっ……,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,238,,,char_003_kalts_1,True
name,如果我是背叛者呢？杀了我以后，你是不是会好受些？,凯尔希,,,,239,如果我是背叛者呢？杀了我以后，你是不是会好受些？,もし私が裏切り者だったら？私を殺せば、少しは楽になれますか？,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,240,,,char_003_kalts_1,True
name,......不要......再说了！我会杀了你，我一定会！,弑君者,,,,241,......不要......再说了！我会杀了你，我一定会！,……やめろ……もう言うな！俺はお前を殺してやる、絶対に！,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,242,,,char_003_kalts_1,True
name,伊利亚是我的学生，也是我的朋友。,凯尔希,,,,243,伊利亚是我的学生，也是我的朋友。,イリヤは私の生徒であり、友人でもあります。,ケルシー,True
name,你父亲是我带过最好的研究员之一，他的无私和专注本可以将乌萨斯前推五年。,凯尔希,,,,244,你父亲是我带过最好的研究员之一，他的无私和专注本可以将乌萨斯前推五年。,あなたのお父様は、私が関わった中でも最も優秀な研究員の一人でした。彼の献身と専念さえあれば、ウルサスを五年は先に進められたでしょう。,ケルシー,True
character,,char_003_kalts_1,2,,char_1502_crowns,245,,,char_003_kalts_1,True
name,别说了！为什么要和我说这些，为什么，我不想听，我不关心！,弑君者,,,,246,别说了！为什么要和我说这些，为什么，我不想听，我不关心！,やめろ！なぜそんなことを俺に言うんだ、なぜだ！聞きたくない、興味もない！,王殺し,True
character,,char_003_kalts_1,1,,char_1502_crowns,247,,,char_003_kalts_1,True
name,你想。因为你一直在怀疑自己。,凯尔希,,,,248,你想。因为你一直在怀疑自己。,あなたは疑っているからです。ずっと自分を。,ケルシー,True
name,你没有给谢尔盖解释的机会，所以我替他说。,凯尔希,,,,249,你没有给谢尔盖解释的机会，所以我替他说。,あなたはセルゲイに説明する機会を与えませんでしたので、私が代わりにお話しいたします。,ケルシー,True
name,——我不会出卖任何人，哪怕是谢尔盖。,凯尔希,,,,250,——我不会出卖任何人，哪怕是谢尔盖。,――私は誰も裏切りません、たとえセルゲイであっても。,ケルシー,True
name,谢尔盖是个优柔寡断的人，但他并不贪婪。,凯尔希,,,,251,谢尔盖是个优柔寡断的人，但他并不贪婪。,セルゲイは優柔不断な人ですが、貪欲ではありません。,ケルシー,True
