command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
,不是惩罚，不是统治，不是价值的衡量与怀柔的伪饰，我们用拳头和武器告诉他们我们活着，且应当活着。只有活着的人才该活着。,,0,,,,,,,これは罰でも支配でもなく、価値の衡量や懐柔の偽装でもない。私たちは拳と武器で彼らに伝える、生きているということ、そして生きるべきだということを。生きている者だけが生きるべきなのだ。,
,我不责怪皇帝陛下对我判下的处罚，我不识时务地侮蔑了他向民众倾诉的仁慈话语，因他舍不得他的子民轻易遭受剧烈转变的痛楚。,,0,,,,,,,私は皇帝陛下が私に下した処罰を責めはしません。私は時勢をわきまえず、彼が民衆に訴えかけた慈悲の言葉を侮辱しました。彼は自分の民が激しい変化の苦痛を軽々しく受けるのを惜しんでいるのです。,
,就算这样，我对真理的坦述也不得停止。我必须不断地、不断地赞美陛下的真知灼见，我只能呼唤我的诚实，我不能沉默。,,0,,,,,,,そうであっても、私は真理の告白を止めるわけにはいきません。私は絶えず、絶えず陛下の真の知見を称賛しなければならず、誠実さを呼びかけるしかなく、沈黙してはいけません。,
,事实上，我们不想要所谓正义，也不企盼安宁。,,0,,,,,,,実のところ、私たちはいわゆる正義を求めていませんし、安寧を望んでもいません。,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_perimeter,,,,
blocker,,,0,,,,,,,,
,目光短浅、奔走于自身利益的人才会沉湎于安宁。,,0,,,,,,,目先の利益にとらわれ、自分の利益ばかりを追い求める人だけが安穏に浸る。,
,我们想要的，是动用我们血管里奔涌的暴力，我们这自文明起源处就被启发了的天性，我们奋勇挣扎和胜利的源泉。我们要使用暴力。,,0,,,,,,,私たちが求めているのは、血管の中を駆け巡る暴力、文明の起源から啓発された本能、勇敢に闘い勝利する源泉です。私たちは暴力を使いたいのです。,
,一切修饰都只是正当化我们的需求，但这无关紧要。,,0,,,,,,,すべての飾りつけは私たちの欲求を正当化するためのものに過ぎませんが、それは問題ではありません。,
,当我们需要，我们就当直接索求，把修饰留给历史学家和道德卫士吧，他们才需要正当性，我们的生存可比任何理论都更正当。,,0,,,,,,,私たちが必要なときは、遠慮せずに直接要求すればいいのです。装飾は歴史家や道徳の守護者に任せましょう。彼らこそが正当性を必要としています。私たちの生存は、どんな理論よりも正当なのです。,
,我们要伤害人，战胜人，毁灭人，如果这对乌萨斯是场灾难，那我们就应该把灾难带给他人，带给乌萨斯之外的人。,,0,,,,,,,私たちは人を傷つけ、人に打ち勝ち、人を滅ぼさなければならない。もしこれがウーサスにとって災いであるなら、私たちはその災いを他の者、ウーサス以外の者に与えるべきだ。,
,如果他们不强健，他们就该被消灭，有的人比其他人更适合生存，也更适合成就。,,0,,,,,,,もし彼らが強くなければ、彼らは排除されるべきだ。ある人は他の人よりも生存に適しており、成功にも適している。,
,软弱就是邪恶。强大就是崇高。我们的法律理当建立在健全市民的身心需求之上，我们的国家不该服务于蛆虫，也不该喂养更多病患。,,0,,,,,,,弱さは悪である。強さは崇高である。私たちの法律は健全な市民の心身のニーズに基づいて築かれるべきであり、私たちの国家は蛆虫に仕えたり、さらに多くの病人を養ったりすべきではない。,
,愿我所鄙夷的这些狭隘的、贪图安逸的臣民在审判后永居血湖，愿陛下带领乌萨斯走向永远的繁荣。,,0,,,,,,,私が軽蔑するこれらの狭量で安逸を貪る臣民たちが裁きを受けた後、血の湖に永遠にとどまることを願う。陛下がウサスを永遠の繁栄へと導かれますように。,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,——异端的君主传道士在被乌萨斯皇帝判处绞刑后，走上绞架前的最后一次布道。,,0,,,,,,,——異端の君主伝道者はウサス皇帝に絞首刑を宣告され、絞首台へ向かう最後の説教を行った。,
dialog,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
,切尔诺伯格核心城，中央区,,0,,,,,,,チェルノベルグの中心市街地、中央区,
playmusic,,,0,,,,,,,,
character,,char_1002_nsabr_2,0,,,,,,,,
name,间谍！乌萨斯的间谍！,整合运动感染者,0,,,,,,,スパイだ！ウルサスのスパイだ！,インテグラルムーブメント感染者
name,他们在这！去和大伙说，他们在这！,整合运动感染者,0,,,,,,,奴らはここにいる！皆に知らせろ、奴らはここにいるぞ！,インテグラルムーブメント感染者
name,杀了他们，杀了他们！把他们挂在对接层上，把他们碾在龙门的楼上！,整合运动感染者,0,,,,,,,殺せ、殺せ！あいつらを連結層に吊るし、龍門のビルで押し潰せ！,インテグラルムーブメント感染者
character,,,0,,,,,,,,
name,后撤吧，迷迭香。他们占据了整座商厦，这个街区已经被他们封锁了。,迷迭香小队成员,0,,,,,,,後退しよう、ローズマリー。奴らはビル全体を占拠して、この地区はもう封鎖された。,ローズマリー小隊員
name,迷迭香......！,迷迭香小队成员,0,,,,,,,ローズマリー……！,ローズマリー小隊員
character,,avg_npc_042,0,,,,,,,,
name,我来吧。绕远路的话，我们会被其它地方的整合运动攻击的。,迷迭香,0,,,,,,,わたしが行きます。遠回りをしたら、ほかの場所のインテグラルムーブメントに襲われてしまいます。,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_053,0,,,,,,,,
name,——,萨卡兹雇佣兵,0,,,,,,,——,サルカズ傭兵
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_042,0,,,,,,,,
name,萨卡兹......,迷迭香,0,,,,,,,サルカズ……,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_053,0,,,,,,,,
name,喂，你，看着点，那个术师......看着点！别让她动手！,萨卡兹雇佣兵,0,,,,,,,おい、お前、あの術師をよく見張れ……気を付けろ！奴に手を出させるな！,サルカズ傭兵
name,把她们弄死！快点！,萨卡兹雇佣兵,0,,,,,,,奴らを殺せ！早く！,サルカズ傭兵
character,,char_1002_nsabr_2,0,,,,,,,,
name,好！好！！杀呀，杀了他们！,整合运动感染者,0,,,,,,,よし！よし！！殺せ、殺せ！,インテグラルムーブメント感染者
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
playsound,,,0,,,,,,,,
character,,avg_npc_042,0,,,,,,,,
delay,,,0,,,,,,,,
name,（哥伦比亚语）要杀我吗？,迷迭香,0,,,,,,,（コロンビア語）私を殺すつもりですか？,ローズマリー
character,,char_1002_nsabr_2,0,,,,,,,,
name,叫你们不知好歹，叫你们脖子上拴的是乌萨斯的链子！,整合运动感染者,0,,,,,,,身のほどを知らないからだ、お前たちの首に繋がっているのはウルサスの鎖なんだぞ！,インテグラルムーブメント感染者
character,,,0,,,,,,,,
name,迷迭香，不值得！他们已经差不多疯了！我们换个街区，找找另外的突破口！,迷迭香小队成员,0,,,,,,,ローズマリー、意味はない！あいつらはもうほとんど狂ってる！違う街区に移って、ほかの突破口を探そう！,ローズマリー小隊員
character,,char_1002_nsabr_2,0,,,,,,,,
name,拿弩枪来！拿弩枪来......把她的头，把她的头给打爆！刚才来这里的那只兔子也是......你也是！,整合运动感染者,0,,,,,,,ボウガンを持て！ボウガンを……頭を撃ち抜け、頭を爆発させろ！さっき来たあのウサギもそうだ……お前もな！,インテグラルムーブメント感染者
character,,avg_npc_042,0,,,,,,,,
name,阿米娅没从这里走，是因为她不想像我这么做。,迷迭香,0,,,,,,,アーミヤさんがここを通らなかったのは、私のようなやり方をしたくなかったからです。,ローズマリー
character,,char_1002_nsabr_2,0,,,,,,,,
name,你们用什么眼神看我？你是感染者，你是感染者，你们怎么用那种眼神看我？！,整合运动感染者,0,,,,,,,お前たち、どんな目で俺を見るんだ？お前も感染者だろ、お前もだ。なんでそんな目で俺を見る？！,インテグラルムーブメント感染者
name,合作？生还？什么东西，哈哈，说什么，乌萨斯都战胜不了我们，我们赢了，赢了！,整合运动感染者,0,,,,,,,協力？生存？何のことだ、はは、何を言ってる、ウルサスですら俺たちに勝てない、俺たちが勝ったんだ、勝った！,インテグラルムーブメント感染者
name,射击！打她呀，打她！,整合运动感染者,0,,,,,,,撃て！撃て、あいつを撃て！,インテグラルムーブメント感染者
character,,avg_npc_042,0,,,,,,,,
name,没用的。,迷迭香,0,,,,,,,無駄です。,ローズマリー
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
playsound,,,0,,,,,,,,
blocker,,,0,,,,,,,,
camerashake,,,0,,,,,,,,
blocker,,,0,,,,,,,,
playsound,,,0,,,,,,,,
blocker,,,0,,,,,,,,
camerashake,,,0,,,,,,,,
delay,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
playsound,,,0,,,,,,,,
blocker,,,0,,,,,,,,
camerashake,,,0,,,,,,,,
playsound,,,0,,,,,,,,
blocker,,,0,,,,,,,,
delay,,,0,,,,,,,,
character,,avg_npc_042,0,,,,,,,,
name,没用的。我不想你伤到我，你就什么都做不到。,迷迭香,0,,,,,,,無駄です。私を傷つけたくないのであれば、あなたには何もできません。,ローズマリー
character,,char_1002_nsabr_2,0,,,,,,,,
name,怎么回事......怎么回事！继续打！继续打！全部轰上去！,整合运动感染者,0,,,,,,,どうした……どういうことだ！撃ち続けろ！撃ち続けろ！全部ぶつけろ！,インテグラルムーブメント感染者
name,那是墙吗？什么法术......什么东西！弩箭撞上去都烂了，都烂了！,整合运动感染者,0,,,,,,,あれは壁か？どんな術だ……なんだこれは！ボウガンの矢が当たったら全部壊れた、全部壊れた！,インテグラルムーブメント感染者
character,,avg_npc_053,0,,,,,,,,
name,别打那几个墙壁似的东西，没有用！那个看着就很坚固！叫术师们来！,萨卡兹雇佣兵,0,,,,,,,あの壁みたいなやつを撃つな、無駄だ！あれは見た目通りに頑丈だ！術師たちを呼べ！,サルカズ傭兵
character,,char_1002_nsabr_2,0,,,,,,,,
name,你懂什么，我们就是对着她的脸打的！,整合运动感染者,0,,,,,,,お前に何が分かるんだ、俺たちは彼女の顔を狙って撃ってるんだよ！,レユニオン感染者
name,但是箭射到她身上，碎片弹打到她脸上之前，就都撞上了什么东西，透明的墙还是什么，什么东西！碎了，进不去！,整合运动感染者,0,,,,,,,でも矢が彼女に当たる前に、弾片が顔に当たる前に、何かに当たってるんだ。透明な壁か何か、そんなものだ！壊れても中には入れない！,レユニオン感染者
name,垃圾术师，看你撑到什么时候......你还有多少体力？！你撑不了多久，看你撑到什么时候！,整合运动感染者,0,,,,,,,クズ術師、どれだけ持つか見てやる……まだ体力は残ってるか？！お前は長くは持たない、どれだけ耐えられるか見ものだ！,レユニオン感染者
name,为什么，为什么......你们难道射不穿吗，她什么也没做啊，你们的弩炮呢，你们的赋能弩箭呢！,整合运动感染者,0,,,,,,,なんで、なんでだ……お前ら貫通できないのか、彼女は何もしてないのに。お前らのバリスタはどこだ、強化ボルトはどうした！,レユニオン感染者
name,轰炸啊，把她炸开花，炸得粉碎，炸得和该死的乌萨斯人一样，然后做成晚上的汤！,整合运动感染者,0,,,,,,,爆撃しろ、粉々に吹き飛ばせ、あの忌々しいウルサス人みたいにバラバラにして、それから晩のスープにするんだ！,レユニオン感染者
character,,,0,,,,,,,,
name,这里是迷迭香小队，阿米娅！接通你了......劝劝她，你劝劝她！,迷迭香小队成员,0,,,,,,,こちらはローズマリー小隊、アーミヤ！通信つながった……彼女を説得して、あなたが説得してくれ！,ローズマリー小隊員
name,迷迭香，听通讯！,迷迭香小队成员,0,,,,,,,ローズマリー、通信を聞いて！,ローズマリー小隊員
character,,char_1002_nsabr_2,0,,,,,,,,
name,穿制服的，啊哈，穿制服的，我们把你们吊死，风干在电线上，让腐毛嘴把你们啄个稀烂。,整合运动感染者,0,,,,,,,制服を着てるやつら、あはは、制服組、お前たちを吊るしてやる、電線で干してやる、腐ったクチバシどもに突かせてズタズタだ。,レユニオン感染者
name,让你们知道，知道看不起我们的下场！,整合运动感染者,0,,,,,,,お前たちに思い知らせてやる、俺たちを見下した報いをな！,レユニオン感染者
name,看不起我们的，害我们的，以前给我们使脸色的，哈哈，呵，全都杀了。,整合运动感染者,0,,,,,,,俺たちを見下したやつも、害したやつも、昔顔色を見せたやつも、みんな殺した。ハハッ、フッ。,レユニオン感染者
name,全都丢进引擎里，突突突突突突，肉沫喷出来，哈哈哈哈哈......！,整合运动感染者,0,,,,,,,みんなエンジンにぶち込んで、ドドドドド…ミンチが飛び出してくる、ハハハハハ……！,レユニオン感染者
character,,avg_npc_053,0,,,,,,,,
name,你在干什么？你怎么在这手舞足蹈？！不要暴露小队位置！,萨卡兹雇佣兵,0,,,,,,,何してるんだ？ここで手振り足振りしてどうする？！小隊の位置をバラすな！,サルカズ傭兵
character,,char_1002_nsabr_2,0,,,,,,,,
name,废话这么多......魔族玩意！硬角的畜生！你凭什么命令我？,整合运动感染者,0,,,,,,,よくもまあ喋るな……悪魔のくそ野郎！角付きの畜生め！何様のつもりで俺に命令するんだ？,レユニオン感染者
name,你当你是塔露拉，还是那个好死不死的老畜生？完了，他已经完蛋了！砰！,整合运动感染者,0,,,,,,,自分をタルラか、あのくたばり損ないの老いぼれだと思ってるのか？もう終わりだ、あいつは終わった！バン！,レユニオン感染者
name,你们都得完蛋！我们乌萨斯人感染者......杀！杀了你们所有人！你们都是——,整合运动感染者,0,,,,,,,お前ら全員終わりだ！俺たちウルサス感染者が……殺す！お前ら全員殺してやる！貴様らは——,レユニオン感染者
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
playsound,,,0,,,,,,,,
camerashake,,,0,,,,,,,,
delay,,,0,,,,,,,,
,萨卡兹将感染者踢下了窗口。,,0,,,,,,,サッカズは感染者を窓から突き落とした。,
,感染者嚎叫着，或者说，笑着，从七楼摔落在地，紧接着被弩炮炸成了碎片。,,0,,,,,,,感染者は叫び声をあげ、あるいは笑いながら、七階から地面に落ち、その直後にクロスボウの一撃で粉々にされてしまった。,
character,,avg_npc_053,0,,,,,,,,
name,啐。,萨卡兹雇佣兵,0,,,,,,,チッ。,サルカズ傭兵
name,动手。把重火力武器拿出来。宰了他们。,萨卡兹雇佣兵,0,,,,,,,やれ。重火力兵器を出せ。あいつらを片付けろ。,サルカズ傭兵
character,,avg_npc_042,0,,,,,,,,
name,阿米娅，听得见吗？就从说好的路线走。通话完毕。,迷迭香,0,,,,,,,アーミヤ、聞こえる？約束したルートで進もう。通信終了。,ローズマリー
character,,,0,,,,,,,,
name,迷迭香......,迷迭香小队成员,0,,,,,,,ローズマリー……,ローズマリー小隊員
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,char_002_amiya_1#7,0,,,,,,,,
name,游击队现在的动向呢？,阿米娅,0,,,,,,,遊撃隊はいま、どう動いていますか？,アーミヤ
character,,avg_npc_012,0,,,,,,,,
name,侦查干员汇报说，已经集合的游击队正在中央大道上正面攻击其他整合运动守军。,罗德岛干员,0,,,,,,,偵察オペレーターの報告によれば、すでに集結した遊撃隊は中央大通りで他のレユニオン守備隊を正面から攻撃しています。,ロドスオペレーター
name,还有一些游击队的小队，不进反退，他们四散向城市的各个部分......,罗德岛干员,0,,,,,,,さらにいくつかの遊撃隊小隊は進まずに退却し、彼らは市内の各所へ散らばっていきました……,ロドスオペレーター
character,,char_002_amiya_1#7,0,,,1,,,avg_npc_012,,
name,......是这样的，游击队还有其他的职责。,阿米娅,0,,,,,,,……そうですね、遊撃隊には他にも任務があります。,アーミヤ
name,但我们这两支小队已经无暇顾及核心城内其他部分的状况了。,阿米娅,0,,,,,,,ですが、私たち二つの小隊は、もはやコアシティ内の他の部分の状況まで気を配る余裕がありません。,アーミヤ
name,突破封锁需要的时间越长，我们剩下的时间就越少。,阿米娅,0,,,,,,,封鎖を突破するのに時間がかかればかかるほど、私たちの残り時間も少なくなります。,アーミヤ
name,如果其他反游击队派的感染者被游击队牵制住了，我们就能更快到达指挥塔。不能浪费这个机会。,阿米娅,0,,,,,,,ほかの対遊撃隊派の感染者が遊撃隊によって足止めされていれば、私たちはより早く指揮塔に到達することができます。この機会を無駄にしてはいけません。,アーミヤ
name,对整个局势的控制，依赖Raidian和Mantra的判断。对战场的控制......,阿米娅,0,,,,,,,全体情勢の制御はRaidianとMantraの判断に依存します。戦場の制御については……,アーミヤ
name,......我和迷迭香都需要更多思考的空间。,阿米娅,0,,,,,,,……私もローズマリーも、もっと考える余地が必要です。,アーミヤ
character,,char_002_amiya_1#7,0,,,2,,,avg_npc_012,,
name,所以，迷迭香......,罗德岛干员,0,,,,,,,だから、ローズマリー……,ロドスオペレーター
character,,char_002_amiya_1#7,0,,,1,,,avg_npc_012,,
name,在我们排除了伏击干扰后，其他的迂回路线也得到了保证。但迷迭香，我想，迷迭香大概只会选择破除眼前的阻碍吧。,阿米娅,0,,,,,,,私たちが待ち伏せを排除した後、他の迂回ルートも確保されました。しかしローズマリー、私は…ローズマリーは目の前の障害を取り除くことしか選ばないかもしれませんね。,アーミヤ
name,她大概已经这么做了。,阿米娅,0,,,,,,,彼女はもうそうしたのでしょう。,アーミヤ
character,,char_002_amiya_1#7,0,,,2,,,avg_npc_012,,
name,......哎。,罗德岛干员,0,,,,,,,……はあ。,ロドスオペレーター
name,凯尔希医生说中了。真是一塌糊涂。,罗德岛干员,0,,,,,,,ケルシー・ドクターの言った通りです。本当にめちゃくちゃです。,ロドスオペレーター
name,整合运动已经崩溃了，他们的自相残杀比对游击队的攻击来得还快。,罗德岛干员,0,,,,,,,レユニオンはすでに崩壊しています。彼らの内部争いは、遊撃隊の攻撃よりも速く進んでいます。,ロドスオペレーター
name,平常他们自己的摩擦肯定也很多，现在爱国者死了，这个消息一下子被点爆了，然后什么都乱掉了。,罗德岛干员,0,,,,,,,普段から彼らの間には確執が多いですが、今やパトリオットが死んだことで、その知らせが一気に広まり、すべてが混乱しました。,ロドスオペレーター
name,看看一路上那种惨状，我不信他们能有多团结。,罗德岛干员,0,,,,,,,道中の惨状を見れば、彼らがどれだけ団結できるか、とても信じられません。,ロドスオペレーター
character,,char_002_amiya_1#7,0,,,1,,,avg_npc_012,,
name,......,阿米娅,0,,,,,,,……,アーミヤ
name,通知其他小队成员，集合。让术师们收回无人机。我们去和迷迭香汇合。,阿米娅,0,,,,,,,他の小隊に集合を通知してください。術師たちにはドローンを回収させます。私たちはローズマリーと合流しましょう。,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,char_002_amiya_1,0,,,2,,,avg_npc_042,,
name,啊，阿米娅。,迷迭香,0,,,,,,,あっ、アーミヤ。,ローズマリー
name,这里已经处理好了。,迷迭香,0,,,,,,,ここはもう片付けた。,ローズマリー
character,,,0,,,,,,,,
name,......我们......,迷迭香小队成员,0,,,,,,,……私たち……,ローズマリー小隊員
name,对不起，阿米娅。我们该有更好的处理方式的。,迷迭香小队成员,0,,,,,,,ごめんなさい、アーミヤ。私たち、もっと良い対処ができたはずなのに。,ローズマリー小隊員
character,,avg_npc_042,0,,,,,,,,
name,是我要这么做的。,迷迭香,0,,,,,,,私がこうするって決めたんだ。,ローズマリー
name,交涉失败不是问题，他们那个样子，是没法交流的。,迷迭香,0,,,,,,,交渉が失敗したのは問題じゃない。ああいう連中とは、話し合いなんて無理だった。,ローズマリー
name,可是他们在做坏事，放任他们，只会发生更多坏事。,迷迭香,0,,,,,,,でも、彼らが悪いことをしていたから、放っておくともっと悪いことが起こるだけだ。,ローズマリー
character,,avg_npc_012,0,,,,,,,,
name,整栋楼都......整栋楼你都......,罗德岛干员,0,,,,,,,ビル全体を……ビル全体を君が……,ロドスオペレーター
character,,avg_npc_042,0,,,1,,,avg_npc_012,,
name,我做得太过火了吗？,迷迭香,0,,,,,,,やりすぎたかな？,ローズマリー
character,,avg_npc_042,0,,,2,,,avg_npc_012,,
name,没有，没有。不，只是我没和你一起出过任务。亲眼看见，很震撼。,罗德岛干员,0,,,,,,,いえ、いえ。違います、ただあなたと一緒に任務に出たことがないだけです。実際に見て、とても衝撃的でした。,ロドスオペレーター
name,不愧是罗德岛的底牌，最强的战争机器......,罗德岛干员,0,,,,,,,さすがはロドスの切り札、最強の戦闘マシン……,ロドスオペレーター
character,,avg_npc_042,0,,,1,,,avg_npc_012,,
name,......,迷迭香,0,,,,,,,……,
character,,avg_npc_012,0,,,,,,,,
name,......呃。,罗德岛干员,0,,,,,,,……うっ。,ロドスオペレーター
name,（阿米娅，我说错话了？）,罗德岛干员,0,,,,,,,（アーミヤ、私、何かまずいこと言いましたか？）,ロドスオペレーター
character,,char_002_amiya_1#4,0,,,,,,,,
name,......,阿米娅,0,,,,,,,……,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
character,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,核心城行动队离舰前夕,,0,,,,,,,核心城行動隊が艦を離れる前夜,
character,,char_003_kalts_1,0,,,,,,,,
name,我不会允许。,凯尔希,0,,,,,,,私は許しません。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,凯尔希医生。这一次，我肯定要这么做的。,阿米娅,0,,,,,,,ケルシードクター。今回は、必ずこうしなければなりません。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,这个问题我们探讨过很多次了，阿米娅。,凯尔希,0,,,,,,,この問題については何度も話し合ってきましたよ、アーミヤ。,ケルシー
name,你的源石技艺耗费的是你的体力，甚至是你新陈代谢所需的生理活性。,凯尔希,0,,,,,,,あなたの源石技術は体力を消耗し、さらに新陳代謝に必要な生理活動さえも消費しています。,ケルシー
name,你的生命在......流逝。你不是一台机器，一门舰炮，你不能更换零件，也不能被继续加工。,凯尔希,0,,,,,,,あなたの命は……失われていっています。あなたは機械でも、大砲でもない。部品を交換したり、加工し直したりはできません。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,我知道。,阿米娅,0,,,,,,,存じております。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,不。也许你还不知道。,凯尔希,0,,,,,,,いいえ。まだ理解できていないかもしれません。,ケルシー
name,......又一个太过漫长的记忆。我不确定那会给你的身体带来多大的压力。,凯尔希,0,,,,,,,……また長すぎる記憶です。それがどれほどあなたの体に負担をかけるのか、私は分かりません。,ケルシー
name,每一次模拟的结果都很不理想，我还会排除这个选项。,凯尔希,0,,,,,,,どのシミュレーション結果も理想的とは言えず、私はこの選択肢を排除し続けます。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,那这样，凯尔希医生，我这么说。,阿米娅,0,,,,,,,では、ケルシードクター、こう申し上げましょう。,アーミヤ
name,这一次我必须这么做。我要再解开一枚戒指。,阿米娅,0,,,,,,,今回は必ずこうします。もう一つの指輪を外さなければなりません。,アーミヤ
character,,char_003_kalts_1,0,,,1,,,char_002_amiya_1#7,,
name,阿米娅，我们在探讨一种暴力。这是你对我这么说的。如果你不希望我现在阻止你，当时的你也不会让我立誓。,凯尔希,0,,,,,,,アーミヤ、私たちは暴力について考えているのです。これはあなたが私に話したことです。もし今私に止めてほしくなかったなら、あの時あなたも誓わせなかったでしょう。,ケルシー
name,议长与我一同铸造这些戒指，为的就是不让后来者轻易地走上这条道路。,凯尔希,0,,,,,,,議長と私がこの指輪を作ったのは、後に続く者たちが簡単にこの道を歩ませないためです。,ケルシー
character,,char_003_kalts_1,0,,,2,,,char_002_amiya_1#7,,
name,我是在使用它，凯尔希医生。我不会为武器辩护，也绝不会说哪一种能更快杀人的武器是好的。,阿米娅,0,,,,,,,私はそれを使っています、ケルシードクター。武器を弁護するつもりはなく、どんなに早く人を殺せる武器であっても、それが良いとは絶対に申しません。,アーミヤ
name,但是，特蕾西娅小姐留给我的东西，绝对不一样。,阿米娅,0,,,,,,,ですが、テレシア様からいただいたものは、まったく違います。,アーミヤ
name,从最开始起，它也许就不是被当做一种武器设计出来的。,阿米娅,0,,,,,,,最初から、それは武器として設計されたものではなかったかもしれません。,アーミヤ
